n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
926,1500,1390,5915,2770,5048,4121,9927,3476,9941,585,9522,2594,6680.65,125.86,133.1300000000001
7056,6447,8340,6095,8915,7288,8225,4394,588,449,5964,7616,5217,6696.57,102.61,108.31000000000012
6226,6940,8613,2694,9183,2907,3868,3778,390,2895,5327,2844,2239,6691.01,109.69,116.5500000000001
8358,8359,5893,8417,9173,2979,7301,6793,8607,5967,9723,5796,5929,6687.62,78.22,79.41000000000005
7303,2640,6551,7559,8689,4094,8028,4572,8160,8205,8444,5798,7449,6679.82,83.03,80.27
7553,5747,9301,9135,7480,7972,3634,5319,2720,4393,7860,5071,4969,6698.78,99.32,96.02000000000014
8261,9210,8482,8312,9632,6662,5109,3404,8010,8386,6006,1234,5594,6673.1,101.91,101.15000000000012
137,3135,1739,962,9411,801,4474,9694,3712,1741,8558,2236,4355,6689.52,184.87,195.76000000000033
4011,3448,989,6929,522,930,5936,5901,2816,4087,384,1358,1887,6692.75,148.09,151.1900000000001
1105,415,669,346,6112,4189,2093,2574,3010,8570,31,6317,9657,6688.85,218.5,228.29000000000042
707,4060,2480,594,68,5639,1853,4686,5524,8007,504,5052,7350,6689.01,188.21,202.34000000000012
9035,9914,749,4324,6583,2514,7746,3695,1531,5182,1671,396,7337,6695.98,136.64,133.79000000000008
2089,8491,9583,6438,7977,8434,5373,2356,5587,4245,4289,9929,6877,6690.01,95.82,99.21000000000012
295,9141,2303,930,4144,549,2157,2640,2796,1570,7428,3795,8327,6696.36,138.65,140.95000000000005
514,4042,3808,7285,1205,4108,1317,9686,3738,5895,4204,6930,4566,6693.82,119.79,122.95000000000007
8621,79,2475,581,6303,6696,2625,1821,8389,1438,3946,1669,1634,6689.89,194.64,191.76000000000016
324,2977,3793,1723,3561,400,8531,7608,7436,5074,8774,6225,3480,6691.68,141.52,139.65000000000015
3442,7106,6973,8380,349,9520,9688,839,6848,8602,9524,2969,1536,6689.84,123.74,121.88000000000017
7861,5999,319,8506,1942,6004,4744,6098,5050,312,6754,1657,1720,6695.13,143.94,149.4200000000001
5012,3250,257,7396,982,6728,7960,7591,3411,9645,1208,87,4658,6686.21,174.72,180.82000000000022
395,6109,5010,1254,3590,8035,3151,1896,9364,6117,6418,7589,2288,6687.15,134.17,133.13000000000022
5651,6472,1994,4164,1995,2014,1319,5480,6407,3473,1726,404,7706,6691.62,139.89,146.47000000000014
707,8158,4763,5858,7488,2317,6142,4406,7933,8622,7824,6864,8062,6700.34,89.6,90.08000000000006
4862,6466,3794,2562,8008,9773,4250,8987,7006,1381,9599,9433,1572,6692.88,115.5,116.09000000000015
1165,5833,2885,8933,2400,6828,1095,1411,615,2105,4855,6399,3796,6691.27,152.08,143.85000000000022
5397,7190,2826,8585,4702,1836,2556,8861,6942,1575,5387,8462,4073,6685.88,108.15,109.6800000000001
8424,4214,2778,2580,7552,3841,6621,5874,9395,2371,7645,7228,481,6706.46,119.75,128.6600000000002
9751,6279,2956,6436,8358,877,7904,4488,6634,4156,6752,7741,5899,6694.38,94.44,104.23000000000015
8971,5418,1333,3686,8730,3078,6598,6267,190,5127,7611,8578,7639,6688.91,128.67,126.40000000000015
2906,1547,280,6601,3547,9326,9935,6320,3530,1645,6389,9137,3269,6683.33,127.99,131.80000000000018
4495,9604,9506,3137,8024,2258,139,7117,7898,4156,8412,9274,2843,6691.69,158.49,159.2600000000002
7652,3358,1193,5738,49,7953,8735,1072,9692,7946,5486,7525,4373,6690.7,161.59,167.3300000000003
8239,7541,451,1307,5695,2845,6627,4182,2209,886,2663,8183,6253,6688.64,135.38,134.6600000000001
7612,4830,2553,170,4631,9132,7657,29,6004,557,8814,6264,9245,6692.39,211.49,212.50000000000043
7254,3349,5053,8163,2185,7926,8823,4959,1256,4226,5129,4983,5467,6692.51,97.81,101.04000000000006
5114,6438,8488,1522,8330,3450,6408,9768,8691,2450,8268,1460,5047,6684.51,101.28,100.96000000000011
671,3816,7496,9196,3802,8562,4546,1003,1833,1834,6213,5973,3501,6694.82,125.45,127.08000000000011
5216,5834,1267,5483,7493,5942,2727,8152,7241,4783,7554,2193,7241,6695.21,94.76,101.23000000000012
3537,4473,5344,2604,1631,3896,7682,3105,6124,3036,5834,2297,2218,6688.94,123.89,124.32000000000022
3820,4401,9021,6193,6557,5607,4599,9750,8234,9516,5250,6544,4777,6692.61,96.75,96.5700000000001
8715,1190,6020,5055,6474,7929,2863,4225,5799,7220,7809,1436,3054,6691.53,108.13,111.98000000000017
5158,6209,2081,459,1708,5747,2737,5884,1262,7150,137,8891,5249,6692.03,174.41,177.87000000000018
3879,9742,6388,8866,4663,7682,2467,5895,5183,3311,8166,1557,2329,6690.8,97.63,98.30000000000013
3347,5428,4112,2316,6887,5904,4098,1460,5614,3072,4038,3933,767,6698.21,123.89,127.35000000000021
