n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,50624,184763,11476,22330,35872,64865,212668,261915,132739,54892,25.88,24.18,23.920000000000005
105043,168261,7941,120359,127769,118785,102361,129756,150241,50392,235232,217716,105561,23479,127165,27.19,24.18,24.930000000000007
61389,198973,5240,183805,69931,136361,106866,124340,236470,238854,99372,190317,29813,173791,67726,27.32,25.72,25.51000000000001
25471,259942,213446,16538,101284,162573,217456,98882,28240,173236,15218,88719,61451,181220,22558,26.77,24.8,24.990000000000013
130437,236818,170320,135478,236290,54504,152446,211915,37260,159047,16875,141483,248001,9821,128101,25.54,23.84,23.890000000000008
183977,50817,38851,247999,225525,151771,119606,191087,153188,230938,116689,74882,146098,93505,224143,27.4,25.64,25.470000000000013
230182,111704,35383,41497,200355,157630,25589,139410,180926,82257,184063,93593,249036,168796,221116,26.67,25.08,25.410000000000007
129664,132021,163574,51812,80947,39363,93254,138600,74541,133638,172243,18722,211844,236773,224584,25.95,25.0,24.730000000000004
133016,239354,183840,142851,57659,90230,63933,238001,3123,77517,89976,57616,69951,8822,110992,27.5,25.26,25.690000000000005
66787,98808,78211,218710,184915,233692,109292,45940,172344,103878,30477,43563,244460,173846,223375,27.52,25.55,25.660000000000007
255549,6719,52902,255085,200926,42120,78654,30535,3464,208776,200356,99733,89604,219256,44605,26.81,24.65,25.140000000000008
149192,114191,237275,60743,36448,107505,147848,116930,106733,109566,21008,154274,18343,75692,187916,26.88,25.25,25.530000000000012
24932,8921,22349,173857,27924,200351,136562,138224,94414,40280,211733,245487,132362,127988,185644,27.22,25.67,25.59000000000001
38937,256919,158451,16508,49723,4441,239236,36802,89336,101274,172545,150384,31653,194970,78488,27.13,25.15,25.130000000000013
92129,85310,252959,95956,770,169304,219068,130814,55071,15903,229422,161811,8682,231448,253011,26.35,25.34,24.980000000000008
227777,199066,211945,259643,214024,152045,45081,46608,88479,254245,112992,115742,31706,21850,52549,27.7,25.03,25.88000000000001
158702,58715,130340,212697,124043,207148,40506,99899,31987,28432,152236,188995,118669,169847,33148,27.54,25.5,25.350000000000005
188572,115207,134868,190191,23705,187561,243407,123547,147812,103219,214030,94583,119363,59118,13350,25.54,24.95,25.130000000000003
51775,12825,116974,29201,28359,55368,190091,1206,185682,157455,160305,237647,5929,171759,95446,26.76,24.61,25.19000000000001
217386,113356,138380,24467,256548,253699,196337,198084,157339,131749,214767,184856,149153,52606,131472,27.87,25.64,25.740000000000013
60144,84963,137819,100692,195022,136260,169678,51426,1752,75905,160738,77721,238249,20938,194849,26.38,25.33,25.47000000000001
84156,243159,237767,257354,105613,58633,165764,77704,20872,143481,109964,256063,195094,96797,211492,26.16,23.74,24.450000000000006
246788,194187,222948,84103,135338,79212,163869,217908,250885,93551,205330,234689,77549,170756,221699,24.11,22.77,22.910000000000007
28651,51312,127195,96985,99246,251286,153346,222050,240820,81786,53804,76151,104077,160703,100525,27.24,24.65,25.52000000000001
220892,240901,179395,137273,245379,181045,190849,93267,215199,177214,158580,153389,94944,176447,112066,26.22,25.37,25.360000000000007
