n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1275,523,1519,734,1628,16.18,10.28,10.58740669749232
1414,1930,1723,1515,1335,21.46,10.73,10.354948894469434
1888,1085,59,1721,953,19.07,11.49,12.174273043996031
1589,1931,510,1329,106,25.22,15.28,15.290168140977437
1845,321,231,761,960,18.06,10.83,10.39898320624982
1778,504,779,1113,208,19.45,12.78,12.435487497004626
1175,510,26,1497,443,27.55,17.27,17.140686306605538
835,572,372,1876,1776,17.17,9.62,10.04750375506994
1568,797,326,1560,1632,21.88,12.37,12.946567415145758
147,284,1265,1264,911,23.38,12.64,13.113491600567968
259,270,3,1991,1784,140.11,69.26,70.41597268663051
10,428,1584,441,1966,37.86,24.93,24.26098410356121
339,1786,340,592,642,30.82,18.42,17.627595126614874
1969,407,1104,1794,1388,22.66,12.0,12.143477777695853
1281,419,372,1927,1983,25.27,12.38,12.675115434552906
1414,403,1979,1976,1830,17.04,9.59,9.03576576412125
784,611,44,739,849,42.78,23.79,22.490664228813458
339,1916,298,540,133,17.59,10.63,11.09224715794268
679,617,1674,1235,1200,17.31,12.68,12.07294069525929
6,1220,1388,1449,692,86.13,40.03,42.36894206425554
135,634,727,1676,626,20.6,11.03,10.486991542114126
984,1426,646,378,985,24.42,13.07,13.021675467972333
967,1443,360,116,524,27.94,16.06,16.19643599093908
1997,1923,46,1944,1535,24.52,14.2,14.58119557707691
732,1730,827,37,1124,24.2,13.8,13.708879992872314
1613,857,749,770,1184,21.26,9.84,9.917720467938327
1722,18,927,95,1449,51.45,29.69,30.137284230687296
370,1277,1956,1954,402,15.24,8.95,9.53427147710936
243,1547,503,1903,1678,17.89,10.79,10.545779821541556
1929,946,705,1049,726,20.5,11.54,11.576361128585596
1828,1074,513,1588,947,17.21,10.84,10.773931908909137
221,1207,1532,1599,1632,16.85,10.68,10.898892152426331
752,1760,605,75,886,14.28,10.51,11.333199582150272
1936,186,426,697,1050,22.4,14.78,14.762225061111973
1250,742,1880,303,696,26.49,13.3,12.461117253384472
564,1892,1438,1116,188,22.53,11.3,10.673639241407392
639,1404,648,627,363,23.44,14.96,14.147205982615223
1635,160,1283,304,1476,26.7,16.4,16.127301760763388
1411,633,990,330,1474,17.83,9.96,9.658370870649438
99,165,1230,1092,1891,18.93,13.43,12.74155953499618
831,65,486,1516,1216,23.29,14.69,14.19710981532483
704,1692,512,933,1333,19.44,11.64,11.158872378979854
863,298,114,1876,1307,23.58,15.55,14.52867253482303
67,1641,1010,684,1717,27.59,12.57,12.521338195619915
424,267,1498,1155,1945,18.29,9.97,10.759130212656803
271,1291,1836,1613,847,19.62,10.19,10.426854702766422
218,345,889,763,305,22.66,14.06,14.017987322520327
120,1730,861,603,289,25.03,13.52,14.066956832238478
928,1888,1270,1745,346,15.35,10.17,9.923687940687739
1998,1069,928,1966,999,18.96,9.74,9.51830623353709
1410,1494,650,981,561,18.49,8.91,9.356838784144738
596,962,826,1847,300,20.16,10.82,10.537645738815952
230,772,1683,1089,1965,21.13,12.53,11.85470553913205
367,1284,1919,1022,1777,19.8,12.98,12.804275377678081
693,368,182,1007,557,36.28,18.79,19.55490598086295
1055,1601,1122,1776,1029,17.39,9.28,10.059339584766219
739,129,1609,1628,1586,25.83,14.24,14.18197805664253
