generation number, individual number, fitness, candidate
0, 0, 268.28, [1488, 13276, 1000, 23614, 22691, 449, 6264, 24057, 20478, 13801, 2072, 7307, 14485, 14265, 24559, 7007, 13008, 15108, 3501, 21281]
0, 1, 258.88, [23614, 3501, 4952, 24057, 9124, 13142, 7689, 7350, 14599, 17075, 4550, 12365, 22691, 4241, 10762, 9572, 6264, 2710, 13008, 15244]
0, 2, 258.82, [4550, 15108, 10711, 13801, 24559, 11275, 22457, 13929, 17075, 9572, 12842, 12365, 14746, 13276, 24924, 4952, 6610, 2072, 1488, 2654]
0, 3, 258.77, [16310, 14485, 17075, 18487, 449, 14265, 5052, 13142, 13556, 6264, 24559, 25006, 615, 19423, 4952, 2710, 13008, 10711, 13801, 543]
0, 4, 258.71, [23038, 15244, 9124, 7689, 13276, 17075, 14746, 2072, 9572, 21508, 15066, 3651, 24924, 22691, 6700, 5901, 13142, 13801, 21012, 2710]
0, 5, 258.49, [20478, 13008, 15066, 11275, 6700, 10711, 9572, 9710, 24559, 19865, 14265, 23614, 13801, 449, 23382, 13276, 21281, 5052, 12365, 13556]
0, 6, 258.41, [24559, 18487, 22691, 21012, 13276, 19865, 3651, 12365, 23038, 14265, 1217, 9572, 2710, 1488, 14924, 9017, 18866, 6610, 615, 24057]
0, 7, 256.78, [2710, 10762, 1488, 449, 1217, 676, 22457, 6610, 19423, 17075, 13929, 7689, 2654, 2846, 23614, 22691, 13096, 24924, 19865, 5346]
0, 8, 256.28, [5346, 13801, 15066, 20478, 4241, 7007, 16310, 6264, 15108, 449, 9124, 22691, 13929, 17655, 23614, 543, 24057, 24559, 2042, 3651]
0, 9, 256.19, [7007, 12545, 4952, 23382, 21012, 17075, 6264, 5901, 19423, 13801, 5052, 24559, 25006, 1000, 9710, 2710, 543, 24924, 7689, 21508]
0, 10, 253.19, [3501, 5901, 2654, 7689, 2846, 19423, 25006, 18487, 22457, 2042, 4952, 7350, 21281, 7007, 7307, 615, 1488, 449, 13801, 9017]
0, 11, 252.88, [23038, 12842, 15108, 22691, 10711, 7350, 13142, 13801, 5901, 3651, 13276, 21281, 23382, 19423, 20373, 14265, 23614, 16310, 12927, 7307]
0, 12, 252.6, [6264, 13801, 3501, 1488, 5901, 10762, 11275, 13008, 13556, 9710, 9017, 2846, 22457, 15108, 17655, 14265, 20478, 1000, 23614, 5052]
0, 13, 252.59, [12365, 14746, 1488, 14265, 7350, 18487, 7307, 4550, 12927, 9572, 23382, 25006, 19423, 9710, 615, 4952, 676, 1217, 18866, 449]
0, 14, 251.6, [13801, 10711, 16310, 24057, 24559, 676, 21281, 6264, 11275, 6610, 22691, 1000, 21012, 3651, 23614, 10762, 12365, 9017, 7689, 13276]
0, 15, 251.19, [9785, 1000, 19865, 18866, 19423, 11275, 14746, 3651, 9572, 615, 5901, 449, 9710, 10762, 16310, 24057, 1488, 13929, 20765, 12365]
0, 16, 250.66, [6700, 24924, 24057, 14599, 12545, 21281, 13142, 9017, 9124, 10762, 23614, 19865, 20373, 3651, 4550, 21508, 6264, 5901, 13801, 3501]
0, 17, 250.29, [12842, 3501, 13008, 14265, 7689, 10762, 15244, 676, 12365, 20765, 18208, 23038, 14599, 24559, 6700, 13096, 17655, 21012, 449, 13276]
0, 18, 249.66, [23614, 14746, 1000, 9124, 19865, 25006, 13556, 7307, 15066, 21281, 24057, 12842, 21508, 13276, 3501, 14265, 13929, 4550, 4952, 543]
0, 19, 249.61, [24559, 6700, 13929, 15066, 11275, 16310, 2846, 13801, 14746, 14265, 13276, 5346, 9017, 17655, 13556, 5052, 22691, 2042, 7350, 6610]
0, 20, 248.8, [24057, 13801, 449, 21281, 7689, 5901, 10711, 23382, 16310, 15244, 25006, 7307, 13929, 20478, 3651, 4550, 14599, 11275, 9572, 7007]
0, 21, 247.76, [10711, 21281, 2710, 3501, 7307, 13801, 20373, 17075, 13556, 20765, 1000, 22691, 7689, 21508, 23382, 5346, 13142, 6264, 10762, 13276]
0, 22, 247.61, [2741, 12365, 2846, 16310, 13142, 23038, 4550, 15244, 4241, 20478, 22691, 14599, 7307, 13929, 14265, 615, 10762, 1217, 7007, 19865]
0, 23, 247.33, [2846, 12842, 18866, 18208, 20373, 16310, 12927, 21508, 3651, 4241, 23614, 12545, 5052, 4550, 13276, 13801, 9572, 13929, 2654, 4952]
0, 24, 247.02, [13096, 16310, 449, 10711, 6264, 23038, 13929, 25006, 7007, 9124, 3651, 23382, 9017, 17655, 5346, 14599, 7350, 22457, 12365, 6700]
0, 25, 246.77, [23614, 7689, 2042, 22457, 12365, 543, 449, 12927, 4952, 615, 16310, 25006, 7307, 15108, 24559, 2741, 13008, 13801, 13276, 23382]
0, 26, 246.54, [676, 4952, 1488, 6700, 18866, 3651, 25006, 2072, 10762, 7350, 9785, 615, 13556, 24559, 5052, 21012, 14265, 6264, 13096, 7007]
0, 27, 246.09, [24559, 14265, 15244, 14485, 23382, 13276, 543, 2654, 13008, 21012, 4952, 1000, 9124, 9017, 9785, 3651, 17075, 23038, 12365, 449]
0, 28, 245.94, [19423, 6610, 4550, 17655, 16310, 9572, 18487, 14599, 10762, 24559, 12365, 11275, 5901, 23038, 3651, 20373, 14265, 20765, 14485, 2710]
0, 29, 245.89, [10711, 2042, 14265, 14599, 17075, 5346, 16310, 1488, 7307, 10762, 9572, 9785, 6610, 2846, 676, 4952, 23614, 14924, 12545, 20765]
0, 30, 245.63, [13008, 15244, 9124, 20765, 4952, 11275, 6700, 13276, 4241, 543, 6610, 2042, 7689, 676, 21508, 2710, 24559, 1217, 13929, 12842]
0, 31, 245.11, [21508, 9710, 7350, 2846, 15244, 15108, 14746, 5052, 20478, 15066, 19865, 449, 14265, 12842, 676, 4550, 14924, 25006, 13008, 23038]
0, 32, 244.54, [2846, 13096, 17655, 20478, 7307, 10762, 12842, 21281, 12927, 9572, 7007, 5052, 23038, 25006, 18208, 10711, 14924, 9785, 2072, 5901]
0, 33, 244.29, [5052, 2846, 23382, 5346, 12545, 16310, 543, 13096, 5901, 6610, 7350, 17655, 12365, 24559, 7689, 21012, 20478, 1488, 13929, 14924]
0, 34, 243.89, [2710, 12927, 1000, 14746, 449, 9710, 10711, 7307, 9785, 7689, 13929, 1488, 16310, 4952, 14485, 23038, 2654, 20478, 18487, 15244]
0, 35, 243.8, [3651, 9710, 20478, 22457, 13276, 25006, 9124, 24924, 15108, 3501, 10711, 21281, 449, 12842, 6264, 13801, 23614, 24559, 676, 13096]
0, 36, 243.49, [20478, 5052, 21012, 2072, 22457, 24057, 24924, 23038, 18208, 2741, 449, 7307, 6610, 13929, 21508, 12927, 10762, 7689, 17075, 7007]
