n_nodes,influence,n0,n1,n2,n3,n4
5,83.3810,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
5,82.5520,346,366,597,504,317
