n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
2201,9325,1033,4179,1931,8117,7364,7737,6219,29.28,22.09,22.177778482891135
3439,1537,7993,464,6386,7090,9952,34,7297,25.65,23.17,21.20691746953947
4363,3748,9685,1674,5200,501,365,416,8870,27.68,25.89,26.240897260397702
150,6245,3548,6915,475,8644,3632,7174,8123,32.08,29.58,29.58770788236978
9058,3818,5663,3782,3584,7530,4747,352,6818,24.41,21.8,22.50689883485046
9116,1638,3045,4856,1980,5450,8205,6915,8318,23.28,20.76,19.518595601256298
3110,4970,4655,9626,8181,8278,6444,9650,565,20.9,16.72,16.813168983700084
7868,3977,6623,6788,2834,6014,8991,6139,1416,25.11,22.72,23.60824821744084
7191,8330,1768,2682,8535,6443,6070,8023,484,25.39,19.29,21.282651099749955
7689,712,5054,9718,9472,6448,2791,2762,8228,19.85,17.71,17.618503186889473
3718,201,3268,8841,8983,3803,6626,8417,5633,25.09,19.77,21.039455950209746
9466,5788,7522,4411,8978,9976,93,6286,8396,31.64,28.26,28.25311752416658
2117,8498,9197,3366,6981,919,7882,5975,9338,27.25,23.07,23.378533621430158
9083,3274,8269,6773,7945,5845,6789,5670,25,25.28,20.69,20.958199870739463
8822,8849,5425,7506,9828,458,3761,2903,9023,20.11,16.55,17.963715386490826
9575,2961,1500,9028,4182,531,1154,1363,273,32.3,29.62,29.546947023664046
7421,238,4607,4088,4401,1793,3024,5643,4756,30.17,29.09,29.15496762144119
1138,2743,2615,4181,8640,2754,4471,4824,7449,30.59,31.23,30.081709746728503
5275,8134,7762,1870,387,5111,6333,5625,6896,20.98,14.78,15.086999461066243
3080,4233,1781,4152,8357,3425,9922,7072,341,26.77,22.79,23.01873161739406
3692,292,6509,2399,578,2625,7301,8295,6990,25.58,23.51,22.89372663302045
8924,3614,8463,7386,3656,8583,502,6470,9434,19.94,17.2,17.956336363122897
5263,6984,963,4892,2059,3475,777,5019,1158,25.29,23.02,22.932119561624244
1252,5084,4880,2592,6818,9255,4134,2136,138,24.0,20.98,20.46727964633762
9186,621,9676,3565,9343,7550,2810,8337,613,22.75,20.64,21.751847793635378
6192,3283,5684,1622,3371,9394,7093,9689,3180,19.79,17.83,17.859859842719434
8066,1710,6390,4850,8259,8188,281,5330,6591,27.43,23.73,23.831496886954245
4609,296,2571,3290,5369,9229,2214,5555,7032,22.57,19.38,19.0501594251553
3490,4366,1579,6213,8972,5633,8754,7938,8724,22.09,21.32,21.268268887418092
3844,1070,661,1387,2179,2780,2728,8818,3489,39.06,35.36,36.08173821373978
4391,5443,9833,8288,4182,6031,5551,5575,1866,24.04,21.48,20.622132136161895
4771,3853,9895,8008,2217,9502,9030,1708,5254,17.13,17.17,15.061785951703186
641,6661,1199,6229,2413,2048,5585,1879,9624,26.29,27.41,27.16477936091168
6193,1255,9351,9015,3665,9272,1339,4370,5978,21.63,19.94,19.45127111457535
4842,9247,8753,1872,7500,4541,1765,749,4845,26.0,22.18,23.088188049267313
202,238,1502,6775,1885,655,3078,3926,9614,49.16,47.13,47.376326565123385
6897,2654,1893,7387,2742,3955,2604,1684,7128,23.84,20.94,21.019177661497906
6197,8895,4817,9014,4151,7815,5152,1640,3401,20.72,19.09,18.16115717169574
5200,649,446,172,4842,9774,5246,7370,6410,31.42,29.14,29.368596586716173
5132,6529,1031,1051,5199,9854,7468,1824,4097,26.62,21.61,22.075233945731497
3525,8895,7682,5829,4244,3001,8873,3405,5035,19.41,15.96,15.059989473932303
3263,4036,5905,1333,4600,1464,7338,1482,9410,33.24,30.38,30.890391328757424
5552,3726,6397,5026,672,5361,3060,5189,9486,29.78,26.65,26.931975046547407
4961,4027,5477,1653,8916,9486,9764,1508,4015,18.77,16.62,16.58463761341038
3607,333,3993,6582,1185,4391,9030,1161,1230,35.25,32.24,31.685055186114347
352,162,4764,5884,8081,7681,2526,1653,8215,27.93,22.01,23.875750644710333
5375,1263,8343,2838,2942,2450,2318,5239,5007,21.16,20.77,20.40539578005332
1751,8427,9861,4808,2069,3387,2321,8937,520,22.28,18.86,19.193029678353287
5178,9059,3365,2918,4897,7088,8806,2586,795,19.82,19.87,19.20604476992107
4051,4138,1055,7318,7047,8999,4099,8869,7199,22.8,21.4,21.016696475389246
8815,7427,178,6483,5548,2810,4226,7959,399,32.94,34.83,33.04411617511671
6826,9348,309,1021,5815,9503,2265,9724,2050,24.66,21.54,22.271293855321634
2269,4245,4536,6517,9241,6571,2820,1462,3826,24.33,18.9,19.180915877821654
7962,122,2909,8662,5197,8206,7181,3698,3905,31.67,33.59,30.169959199724783
5127,8111,7845,3687,6754,5520,9181,4509,3595,20.96,18.44,18.860277652195357
789,1172,8383,6040,2612,8382,3339,5108,4894,25.02,20.68,20.631201910762222
4908,9049,6088,2706,7614,9741,1392,2019,9930,25.06,20.52,21.085023516301817
8420,9359,6180,2888,2552,4105,6991,3565,9330,26.05,24.29,21.08833933400412
854,8110,6448,5701,6291,8438,2700,8916,666,24.94,21.46,21.776187090661637
8588,1481,4180,1655,4383,1371,2279,1343,7291,23.48,20.79,21.520272895461346
3948,6264,7092,6508,2699,5332,7178,2069,7994,25.31,20.7,20.91903047279518
3473,1952,7065,9841,8749,6688,1934,4841,4549,15.78,16.0,15.207484585280296
4066,6207,9164,65,3110,8656,7188,9487,344,18.54,16.79,16.925340084719227
504,9922,3968,4266,3385,2832,4665,2431,8885,32.96,28.75,28.797465643377727
3284,4476,5097,9596,4110,7313,2752,8935,5848,23.69,23.19,22.54226028223981
8041,6880,1995,3423,9347,6279,3355,4653,1771,22.8,22.42,21.413317805383024
395,1934,9327,216,8933,4856,2237,1231,8198,22.39,18.63,19.350165776484115
6123,9381,5099,7162,8241,5846,8657,5303,13,22.36,19.64,17.02725876082894
2029,7246,7365,5737,4993,8835,6543,5560,9362,20.41,16.29,16.322193630924364
8065,1852,6185,6265,3340,9124,63,4548,9800,32.72,30.96,28.668997219631233
8371,3258,7562,9844,8469,6700,5002,2790,7362,23.32,20.61,20.52163787955422
8699,3233,5888,8621,57,6376,9492,6977,6639,36.09,34.68,33.25161724095962
5505,9575,1109,8072,4057,4765,340,6668,2557,25.4,20.41,21.42435821836295
6509,4427,2918,1202,9919,165,5725,4334,6736,38.49,34.68,34.66238609084653
8916,4975,2491,7570,4249,7938,2779,7653,8361,16.79,14.98,15.323846505188532
743,4437,8360,1615,9676,6923,1142,5819,1097,29.74,25.73,26.668340020511508
7249,323,2689,8309,2648,1524,6585,4518,9912,25.94,21.45,21.9221333787592
4987,3422,8652,3403,3886,5471,4408,1123,1226,21.06,20.45,20.543308480894687
8572,6032,7666,8380,9136,814,2761,4864,9113,21.89,19.77,18.97908564941882
4419,5830,9988,3802,6431,9192,6548,2823,7923,23.36,17.06,18.26398693712708
4252,5400,3642,4239,9993,4001,500,6596,5186,23.74,21.02,20.75581077634811
7074,4070,4408,3111,1188,2713,9488,7267,9526,20.2,17.67,17.49594877796563
2427,9932,4292,7526,8627,2662,2271,2262,7220,24.85,20.21,20.033216891725935
5916,5075,6565,3940,1897,3378,5005,1117,1743,24.36,20.33,19.491115105724163
3729,6504,5265,8066,1637,3059,736,906,9789,20.08,18.04,18.266585065382504
381,3548,568,8101,8659,7246,5610,4498,1934,28.22,24.39,23.840805453141307
2829,1560,3638,6548,3821,8110,7369,6191,2762,18.67,15.32,17.357391079746225
3796,3862,4647,7578,8962,9501,6383,3471,7400,21.14,18.86,18.997461962208696
4225,5408,8131,9725,1817,3503,1291,757,252,23.88,20.54,21.117655348124096
85,7870,5235,6277,9506,4705,3209,6552,2622,27.08,25.39,24.828918463445614
2494,499,248,6345,2378,8889,935,9252,6217,29.68,27.38,29.003009130945465
4164,2129,1302,7583,4970,236,581,8797,996,33.55,30.36,30.564521989990496
8600,2112,701,4482,1924,7086,1491,3114,452,36.09,32.42,31.796535355209794
8186,2135,4575,3144,7332,6384,5403,4390,4257,24.65,20.08,21.79493081655977
3982,4021,986,9632,9674,2871,5728,7020,9918,23.67,20.85,20.24896983204562
9179,8555,996,5787,8960,6760,8816,3266,8788,16.86,14.16,15.255362360193466
6948,1148,4376,1184,4121,2909,1582,2474,961,20.42,20.19,21.506203037145596
3331,7014,735,865,1494,8402,7686,8210,6066,22.73,21.68,21.467430669539162
1626,5123,657,2074,8707,543,7263,2100,6474,39.53,34.92,35.280082578646244
7308,403,8593,4423,1480,4096,5331,1405,4945,25.61,24.89,25.46636490392038
