n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,1517.47,46.89,47.87000000000006
301,3,1192,5429,4804,3852,6223,1554.31,41.58,45.23999999999996
6019,3056,2616,6308,179,2233,4004,1362.54,25.46,25.100000000000012
6569,1622,5978,3391,4409,4417,5587,1648.17,68.11,70.3799999999999
771,1580,4615,4535,5730,6595,5971,1647.89,65.06,67.37000000000008
2175,5430,6581,4997,5617,721,6916,1615.88,80.22,84.37
3479,2749,762,2966,6555,3358,6592,962.38,22.61,22.71000000000006
2051,3647,5731,768,6189,1615,5740,1651.75,113.93,127.36999999999995
5201,6524,2385,799,374,4821,1645,1649.8,200.56,211.5799999999998
6782,5369,2952,3987,6821,1586,4216,1654.92,100.15,104.05000000000003
4717,5280,5717,6598,4126,232,5189,986.04,16.3,15.390000000000002
2960,2006,4929,3520,2493,2927,4826,173.25,8.78,8.829999999999997
979,734,4097,5559,4302,1631,957,1651.78,162.16,179.57999999999993
4982,5429,2194,2558,5890,1607,3111,1488.57,31.18,30.260000000000062
3962,1824,1131,4893,1719,6832,7090,1488.26,39.68,40.21000000000005
5719,4277,102,1546,6373,1385,139,1649.28,123.87,135.30000000000007
5308,2727,4569,5499,5081,5067,2507,1094.53,17.5,16.480000000000008
3068,3091,4320,3188,2368,1039,5560,1657.08,89.98,88.75000000000004
4003,440,1518,3464,4865,6113,3258,1144.67,18.38,21.01000000000003
786,3614,2009,6600,729,4941,5490,1653.27,77.03,82.03999999999992
3654,3663,6421,6809,3113,6521,626,1555.34,28.62,33.06000000000001
4232,3493,3857,2485,5780,6689,3351,1636.86,55.03,54.88000000000004
703,1574,6115,5572,2177,3697,3994,1405.21,28.83,31.12000000000001
5919,6422,1410,151,179,4406,1011,1653.52,96.09,102.76000000000005
2057,4828,6568,2957,1536,2099,4118,1587.7,52.35,53.490000000000165
3698,2698,4234,2087,3363,3454,5014,731.75,11.3,11.829999999999995
3976,2194,4935,3888,5376,3920,4030,1059.1,15.15,14.879999999999992
1164,5908,3092,4068,2504,5197,6592,1639.31,51.42,52.03000000000011
3827,2649,3002,5400,1335,5074,3080,824.45,16.47,15.900000000000007
5688,4940,2177,2622,5292,3262,3997,1552.72,41.39,41.05000000000001
5974,6499,1295,6780,2382,4586,50,1636.45,70.03,69.6400000000001
5110,3681,467,1495,246,4996,6337,1551.7,45.52,46.130000000000045
4667,918,5587,5886,3038,2965,4075,1255.21,26.16,28.040000000000035
6991,4831,510,1578,1264,2205,5025,1651.98,76.32,78.20000000000009
121,3457,6604,6408,6554,6664,4299,1574.85,37.5,39.15000000000003
4027,621,3841,1901,820,3038,2965,1392.02,24.97,25.269999999999992
1187,5578,5124,1993,4969,2607,1181,1632.9,58.7,60.850000000000136
308,5144,5473,797,5848,863,370,1390.81,35.03,36.42000000000003
5288,3914,3790,5931,565,5154,252,1617.95,74.52,77.63999999999997
5745,4517,1040,5051,6821,684,1319,1537.69,29.89,31.90000000000004
5063,5170,2172,6868,5359,3702,4093,1454.91,25.54,26.430000000000007
5683,166,6482,5221,1122,6703,1546,1587.65,45.43,44.72000000000005
3611,3925,6377,3600,3662,4575,2264,1468.43,32.0,34.81000000000004
3911,5836,4745,521,6811,6555,2390,1503.12,26.81,29.200000000000014
2977,2343,2950,277,685,4115,7029,1500.98,31.86,31.02000000000001
2259,2292,2245,3875,3528,3639,3042,1366.83,18.77,19.94999999999999
261,5847,701,2044,6687,4953,5231,1048.2,23.59,26.71000000000008
1953,4386,6106,267,6054,1419,2755,1472.46,39.51,38.069999999999816
3035,261,426,6060,6268,6154,1713,633.56,11.21,11.530000000000003
5740,3547,2813,635,1291,5992,5536,930.22,16.87,15.270000000000007
934,3273,4482,1111,3801,6086,4051,1647.14,177.78,203.29999999999993
5237,615,1048,605,2870,4262,249,1236.1,21.37,19.890000000000004
1521,4304,5800,1231,1504,2307,6053,417.28,11.03,11.090000000000005
1237,4155,4656,6963,3181,6526,1827,1636.72,57.35,61.81999999999996
1815,5698,4620,5859,1030,3433,5659,1655.59,92.12,94.94000000000007
1336,6203,2592,1968,4595,4688,39,1279.26,24.76,23.24
6442,6595,4660,3167,1541,6227,2664,1603.57,45.42,47.67000000000009
7003,3121,4311,3612,79,3256,6921,1549.95,42.0,41.96000000000008
4348,4514,6963,5423,1116,5868,1914,1400.67,29.25,31.090000000000032
5285,4455,6596,6085,3049,2227,5460,697.91,10.48,10.31
1516,1223,1344,5654,5123,1100,3151,1584.59,48.09,49.000000000000036
608,500,100,326,3868,6217,485,1648.5,78.57,77.76000000000003
938,5331,5824,4425,820,5519,3011,1523.35,36.19,34.92000000000001
4879,263,490,4446,1841,6442,3332,1404.39,21.33,22.180000000000003
1847,6255,4630,5633,2404,759,3858,1420.77,29.64,29.129999999999992
633,5932,4697,7079,481,1381,5417,1437.62,27.02,26.890000000000008
3587,983,919,5750,1456,409,5602,1604.38,55.02,54.95000000000002
248,6144,6887,5537,5975,3484,5332,1652.13,69.51,76.4200000000001
5802,2351,2094,3632,1900,1655,6683,1455.36,33.57,34.13000000000004
7039,5359,6380,4387,6451,5281,1752,1654.29,65.95,63.82999999999999
2275,4851,107,2088,4317,6476,5995,1608.1,54.35,50.66000000000014
6101,5801,5602,2711,6365,4238,767,967.55,12.74,13.209999999999997
4791,4877,5287,268,2965,3007,5663,1651.03,80.95,82.3299999999999
959,1853,6249,229,2952,5670,2790,1666.57,386.35,472.1499999999993
3568,5617,6819,423,2818,1141,249,1403.28,22.77,22.54000000000001
80,2754,557,3972,21,3798,6785,1602.77,55.03,54.029999999999916
2160,716,5546,4839,5047,2238,1885,1537.97,36.12,37.75999999999999
1084,1031,3434,4470,1489,1990,5430,304.44,8.05,8.38
3144,4864,3515,4616,4239,5135,6803,1651.17,99.36,107.46999999999986
3935,2213,2073,1120,2449,269,1577,1656.71,107.54,104.21000000000001
6210,3673,857,6622,1442,4719,888,1615.31,48.92,54.71000000000011
6631,21,4207,1314,982,1245,4855,1549.78,48.21,45.670000000000094
3220,3880,3983,7059,4348,6285,5687,1421.86,25.9,25.00000000000003
4435,6648,6515,3853,1764,6896,5277,734.16,12.98,15.45000000000001
3181,1264,6311,3752,7004,87,2766,1604.33,34.29,35.54000000000002
3420,2062,2616,1088,2341,3039,4819,1551.94,42.41,41.960000000000065
7004,5558,2972,1829,43,6390,2497,1653.46,83.92,85.96999999999994
1447,676,3339,5099,5081,6293,1896,1619.35,64.2,65.20000000000014
