n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,61503,33994,31.17,16.66,17.91275120248273
72192,30714,25132,61638,70906,72041,62436,52053,19741,38.9,17.5,17.55745753822158
30398,19873,68574,51109,1985,8392,20892,5608,39487,116.62,42.73,42.289219156136994
4064,35314,61964,50804,55959,51768,75616,58277,17583,46.17,15.98,18.035368080712466
47909,12773,4703,17821,64865,28440,33814,57168,39456,17.49,12.97,12.609816813709065
55200,66485,50576,75238,45994,70005,53421,30459,44140,32.13,16.51,16.41580736249145
3756,36658,21377,42780,71010,74967,74594,13641,27672,74.54,40.77,29.6941049073265
75174,35007,37349,16309,8317,63176,63374,11602,45099,19.14,14.46,14.746890983131065
8730,53800,19761,2637,38520,55986,54420,15586,5792,124.15,78.75,78.35081105716526
5890,49519,43378,72201,36578,66246,30926,4720,40589,104.72,35.54,35.227727482259866
948,10088,14171,70199,4112,25871,53469,38222,34520,37.16,13.8,13.800748539579576
20473,5562,44540,41134,47211,18130,49517,49381,60346,25.84,13.35,13.839893569543703
68167,50619,73303,13444,66457,35559,56517,31147,39464,12.44,11.27,11.321177809629209
57336,33847,68305,39713,71883,44421,1501,54422,41271,46.96,14.23,14.704513376195592
2628,49350,17467,7874,43574,61112,46257,46212,36559,19.57,10.53,11.13536733724707
64160,2907,7939,2785,48387,32915,59809,39142,41946,17.24,13.21,12.621521922390079
23254,47704,24280,40982,48385,34620,39374,49435,13745,25.35,11.93,14.320031580717933
3528,74613,17225,40634,65537,29168,35307,31286,42963,21.92,16.2,15.988882146528313
24562,57047,12716,13348,42200,43745,29420,57465,22188,49.73,21.57,23.098007124608237
10478,44133,28576,74501,59126,35468,29494,15849,4444,28.06,16.89,18.04738026769931
69419,25009,41306,75344,24063,36515,44578,11211,45256,11.93,12.7,11.934282210269966
16998,55217,38265,67947,35543,60911,45397,54644,38063,41.72,17.79,17.468351734995657
55020,74492,53676,4658,54167,20446,26158,611,62567,76.74,25.41,26.306097555221243
66865,56931,73252,29109,4236,59856,68028,37885,71284,12.27,12.26,12.164146797380523
44704,29814,8921,37619,15728,32051,5908,4606,67147,199.83,74.42,73.96796998933459
26013,56346,75622,6469,1722,63051,15835,22520,65953,26.53,15.07,14.138912388483986
39306,31332,2601,68808,70385,54231,6979,14888,44741,188.5,89.26,87.72074816984488
16437,33092,70907,62547,8043,46116,28941,25864,16019,48.77,16.01,16.119490430742015
70075,15625,22452,31386,35882,16840,983,63897,74828,36.89,17.31,17.647421499926104
52465,6544,35572,32539,35204,69109,68114,55441,6681,91.18,42.51,43.476592648931835
61983,42351,237,7187,16628,6053,16335,6531,8967,75.43,29.16,30.24780135364875
63283,4326,11288,67555,65813,64224,41405,20583,41232,19.29,18.02,17.899428401053992
9407,46044,50567,51070,39861,47295,34724,25045,43093,59.89,26.66,27.524901167635647
56190,16220,16726,72813,457,49838,10472,74282,23403,50.19,13.16,13.492181961072935
5631,48925,60400,70952,49842,5693,56569,6955,48813,12.88,12.2,13.053966249695751
65031,41280,55117,54826,60403,2349,32123,28658,70233,23.93,21.69,21.92310730088889
35401,9382,55690,29417,55817,17087,3682,42672,49051,39.94,15.15,15.346582236599286
73279,34364,15918,60836,16140,69491,49339,14238,41732,22.72,14.24,14.155220802512794
73904,69726,13517,642,62068,18811,30929,50944,5808,35.54,21.94,20.243148652095936
69101,12032,73966,13015,49251,23482,3078,44758,15896,25.68,20.94,20.4343071094377
3338,15085,63166,37289,39240,11637,4753,73877,67020,83.11,18.19,17.835139929533092
69337,31235,13991,72674,13095,72524,8013,72105,42499,17.91,11.74,13.190117906811016
73921,23648,10136,31735,23563,32763,59525,51606,33147,11.02,10.34,10.407093817942314
48165,51988,45912,72959,54816,10913,49194,65576,30836,14.14,13.34,13.88551400024706
54110,21052,54430,74501,67776,63402,20470,52566,19572,11.84,10.46,10.268355195237016
21310,12564,65268,63373,67797,58071,24393,17863,35043,16.19,13.58,13.309640153608232
26106,19209,67583,41267,30448,70521,38779,54159,35018,44.76,16.62,18.764246402405842
28521,40268,3031,35139,62847,50167,26296,22576,74696,41.62,14.27,14.387744104850759
47247,31303,42210,63254,18823,54842,62860,26968,61348,14.49,12.46,12.23199896387346
73022,3639,63084,9486,52463,6009,61262,30094,30772,130.73,36.45,36.483092986454395
9078,28491,33314,31731,24854,33898,18019,24534,4818,71.94,21.64,19.496952655836857
33424,22244,5901,41080,24021,55482,11922,11262,15462,52.99,26.35,26.676424169834426
12142,34626,38242,4735,46748,59291,44124,902,3851,54.94,22.38,22.634587441922648
43883,43446,57176,49764,63687,10219,27537,64223,51238,38.69,16.54,14.441136943034962
16439,71349,41787,15620,36013,9993,56696,14749,57464,33.63,13.36,13.11923957186108
69138,32889,12701,69165,49050,48291,59036,38736,34811,29.55,18.45,18.451940993532023
14046,44371,74192,70276,68901,14849,64733,66674,46158,13.16,12.75,12.89412312180714
7801,38590,74238,23852,19600,23475,48598,59537,16139,29.13,12.5,12.544784746633816
14184,73371,18531,43454,55068,72734,39395,24497,59992,18.61,13.12,13.664081548265186
63225,40952,23118,8991,14079,23755,72578,71189,75478,25.79,16.69,14.870021477838383
51361,47083,13088,34844,35499,50250,7008,17894,5519,48.51,14.14,15.096870117271122
62744,66153,35555,32400,67465,46413,43628,52866,58750,11.56,16.63,16.229170030542196
70975,9073,46253,65274,14697,19868,35453,13061,14769,32.85,17.56,17.3667796178851
73971,14692,24228,24794,74329,54611,51273,16839,19198,22.31,16.72,16.056091496251316
52221,25380,71397,69153,22325,74497,23447,26486,32787,18.53,11.03,10.914881869193383
48444,38406,3943,58305,53376,50219,41411,72431,40580,11.59,10.79,10.865448553276128
65249,69347,39243,63448,3954,24967,311,14087,30644,57.96,18.17,21.234972380272865
64470,22689,68634,60363,26071,25354,69408,27772,4857,19.15,14.14,14.10763919862784
65594,58225,14624,74187,37126,20002,17771,61242,11630,18.43,14.35,14.53131255471213
6633,3344,47172,30594,66316,10202,65352,70632,2477,42.09,17.89,19.39590251812561
44516,42351,43037,45062,17610,10553,4451,10482,45035,53.98,20.3,20.433914038846645
26880,8301,26211,57281,28952,63570,41393,14302,5596,20.32,14.85,14.905890362121111
53539,10216,26254,21079,51313,65161,62033,8910,70442,48.17,18.97,16.469816387149343
55326,27313,64096,39931,3063,60870,59976,52619,57458,21.35,13.53,13.013166030379816
23670,59687,4881,33636,48094,48624,58686,69380,47386,23.62,13.24,13.213425218505991
52665,29340,353,27393,33904,48448,18805,60291,69969,160.36,23.23,24.21989380845841
25598,20852,27431,2913,22382,52919,66014,22056,3602,59.13,16.73,17.02660366125474
18252,14427,22050,58030,64261,24222,7827,2939,52836,22.25,14.4,14.022402699898734
58723,41662,53443,4304,6699,31357,52861,5129,51984,50.19,24.0,23.83164002335871
64650,3494,28693,31662,12356,50998,62204,24988,21595,26.63,14.3,13.825280222408727
43644,15223,45397,16245,6801,38116,36056,61001,39393,66.41,29.53,29.768596918524
64037,32764,73547,34840,3947,44166,45185,41555,12283,66.45,15.48,15.61713023814121
7434,57067,11715,479,13734,3971,11866,2500,22326,214.78,56.59,61.03493688447212
65933,4798,63156,7070,24786,66811,43416,26304,62505,20.79,15.26,15.890110158073002
44562,62735,46077,4484,50110,39940,51688,11505,38460,41.9,37.45,36.65700081394622
24131,54141,15030,66516,51100,71730,43801,70322,52796,18.7,13.38,14.160780360923278
22889,50575,72526,47085,24107,47556,54358,57468,30068,34.02,17.44,17.69098251924646
58258,62995,45241,35318,22248,66460,50698,63846,5601,15.38,13.46,13.528948083613404
20170,22501,3008,61201,12058,12725,41954,31086,7398,42.72,20.54,21.10102970729796
6314,58969,61138,43740,48508,218,9444,25538,52341,54.26,12.11,12.674062933249889
13762,44363,74566,40805,14435,59025,10602,27577,31547,12.95,12.82,12.501649102355474
6398,20011,18755,1527,14694,30136,37683,27362,28846,57.72,17.54,17.195422459355367
73721,67576,55000,66183,41800,70152,24662,61274,23279,16.25,13.71,14.007197645113948
10371,5415,14749,3145,13291,26116,33427,11242,14293,38.79,15.44,16.389989697168915
60979,52314,29196,14266,63646,45357,52803,58405,14541,54.0,11.53,12.65875949689396
38255,58157,49729,26999,15324,70671,990,60840,39227,18.82,14.42,14.773914368776838
10123,44769,45370,25159,63509,9375,72443,47795,55424,18.48,11.51,11.114102383528703
8782,67986,28071,32752,45946,8191,43935,30951,56469,18.09,13.25,13.257981008818678
57541,11034,32891,28558,42366,21663,27123,28669,60760,26.66,16.3,16.091011630721606
70217,54885,48205,25053,53644,63463,53343,61524,4583,16.66,13.93,13.598507879039168
