n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
41,19,50,83,6,24.08,15.28,15.719999999999999
9,68,12,46,74,23.53,15.87,16.800000000000004
7,64,27,4,11,25.97,19.79,21.44
55,53,8,30,11,21.78,12.62,13.360000000000001
70,54,7,72,15,19.44,12.6,13.560000000000002
28,80,80,74,7,19.32,11.6,14.280000000000001
73,74,50,6,28,25.09,15.51,16.32
5,71,17,37,53,21.87,13.05,13.719999999999999
18,69,15,73,39,21.07,14.23,14.64
71,87,23,13,74,23.49,13.44,13.520000000000003
73,81,24,47,12,21.87,12.93,13.64
70,91,8,72,7,22.43,14.5,15.52
79,26,63,87,68,17.44,9.69,10.48
54,99,40,59,74,20.67,10.86,10.920000000000002
58,46,38,31,23,21.69,12.53,12.760000000000002
89,99,31,10,73,20.81,12.53,13.280000000000001
38,67,63,43,93,18.96,11.29,11.040000000000001
57,36,77,9,15,22.85,14.95,16.040000000000003
65,53,21,96,43,20.3,10.29,10.8
19,62,53,5,85,22.66,12.69,13.88
9,97,71,73,40,22.87,13.42,15.040000000000003
43,88,44,76,63,20.58,11.11,11.560000000000002
74,58,8,11,34,23.08,13.78,14.72
60,89,85,8,7,22.43,13.96,14.880000000000003
93,89,39,82,73,17.42,10.94,11.880000000000003
87,57,36,91,49,16.92,11.36,11.719999999999999
85,44,2,59,45,21.4,12.1,12.680000000000001
21,78,14,63,7,24.53,14.42,14.920000000000002
27,98,36,16,94,20.21,12.9,12.76
31,50,50,63,10,18.44,9.64,12.32
21,57,51,70,35,16.12,9.53,9.879999999999999
17,55,70,35,90,18.25,10.58,11.280000000000001
53,45,87,48,29,18.64,10.47,11.080000000000002
19,10,22,19,29,22.09,12.74,17.560000000000002
84,29,1,62,75,18.44,9.85,10.920000000000002
23,33,36,0,18,25.5,17.83,20.080000000000002
53,68,47,78,72,16.43,9.67,10.040000000000001
40,16,88,65,79,20.43,10.93,10.8
83,86,94,6,58,20.42,12.86,13.760000000000002
99,87,71,50,50,14.66,7.77,9.68
51,50,13,61,81,19.81,11.26,11.32
51,7,24,8,26,22.82,14.77,15.600000000000001
56,20,14,43,76,22.33,13.88,14.600000000000003
6,13,0,72,19,27.21,20.29,21.6
68,12,46,78,3,23.44,17.05,18.840000000000003
9,26,78,48,19,24.23,16.42,16.200000000000003
81,32,44,77,46,20.88,12.0,12.680000000000003
60,15,14,62,59,20.16,12.77,13.280000000000001
61,61,39,10,18,21.5,12.96,16.200000000000003
13,95,43,94,33,20.89,11.88,12.280000000000001
61,88,20,66,2,21.35,12.21,13.880000000000003
26,67,46,18,88,22.04,13.76,14.16
69,3,97,67,38,22.94,16.77,18.68
82,11,89,33,66,21.45,12.54,13.040000000000001
46,21,45,98,28,20.01,12.01,12.32
68,69,99,64,42,18.6,9.52,9.6
81,28,78,97,24,20.87,11.72,11.96
30,51,94,29,25,18.35,10.24,10.84
66,63,45,93,3,25.07,17.26,18.160000000000004
3,35,60,33,24,24.74,17.18,18.040000000000003
88,77,44,57,92,19.23,10.76,11.88
44,46,10,28,13,24.32,15.71,17.360000000000003
29,60,25,43,26,17.74,10.01,11.080000000000002
61,79,78,0,61,21.13,12.86,15.560000000000004
83,44,82,10,84,21.69,13.09,13.360000000000003
15,49,91,96,25,20.12,10.83,12.36
61,22,55,81,42,18.85,10.06,10.12
11,92,50,59,51,18.89,10.49,11.239999999999998
95,10,92,20,21,21.37,14.42,14.760000000000002
16,3,19,75,59,26.73,18.5,19.880000000000006
83,18,78,76,60,18.47,10.64,11.520000000000001
84,44,19,70,70,19.93,11.08,13.360000000000001
16,2,1,92,83,16.82,9.58,10.32
13,67,95,17,55,22.58,11.48,12.68
24,27,3,32,27,22.54,16.65,21.0
37,64,30,97,75,16.29,10.17,10.16
41,33,69,53,16,20.44,11.53,12.200000000000001
7,94,45,58,84,23.57,13.68,14.040000000000001
74,66,53,64,16,21.41,10.31,10.36
68,19,67,65,2,22.4,11.58,12.360000000000001
56,99,23,77,0,23.09,15.24,15.880000000000003
99,19,22,18,60,21.7,12.9,13.32
79,92,15,71,7,19.99,13.1,12.760000000000002
41,87,66,67,71,17.71,10.07,10.24
61,99,13,71,7,21.13,13.31,13.719999999999999
31,24,35,5,98,21.97,12.44,12.36
12,64,57,71,3,25.77,18.37,19.560000000000002
97,8,56,41,78,21.67,12.99,12.680000000000001
64,77,65,25,88,19.39,10.41,11.240000000000002
35,57,65,68,61,19.44,10.23,10.24
64,31,89,66,33,19.19,10.73,11.400000000000002
71,25,57,17,53,20.09,11.79,12.280000000000001
15,50,56,40,9,21.37,13.54,15.200000000000003
85,30,54,9,27,23.17,14.71,15.200000000000003
85,38,15,99,19,20.18,11.74,12.56
91,82,84,46,18,21.9,13.04,13.52
32,17,59,28,95,21.93,12.89,14.08
12,50,62,20,85,21.88,13.3,14.520000000000001
28,20,90,55,65,21.51,12.88,13.72
51,43,53,25,45,20.57,10.28,10.8
