n_nodes,influence,n0,n1,n2,n3,n4
5,16.6140,681,608,867,741,895
5,16.4660,681,608,867,741,895
5,16.3740,681,608,867,741,895
5,16.3740,681,608,867,741,895
5,16.3740,681,608,867,741,895
5,16.3230,736,867,741,608,895
5,16.2820,736,867,741,608,895
5,16.2820,736,867,741,608,895
5,16.2820,736,867,741,608,895
5,16.2820,736,867,741,608,895
5,16.2630,681,608,867,741,895
5,16.2630,681,608,867,741,895
5,16.2630,681,608,867,741,895
5,16.2630,681,608,867,741,895
5,16.2630,681,608,867,741,895
5,16.2630,681,608,867,741,895
