n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,6420,6798,2484,3904,1661.07,139.51,143.24999999999972
2933,4779,1789,4134,1140,2308,1144,6191,776,5065,6548,2052,4362,1656.55,241.16,278.1999999999997
5776,6637,4930,1203,2540,809,5978,604,6967,5603,2704,3867,4585,1525.72,35.55,40.0799999999999
824,2898,3556,2590,5004,5246,1675,4526,3907,3626,7088,4270,2133,1662.06,163.14,174.89000000000007
510,6594,4494,115,764,5895,6882,3267,5818,6757,6431,5473,5122,1641.15,67.86,67.51000000000002
9,5012,4043,6783,7107,2729,1998,5982,2664,5764,515,1565,4649,1660.5,119.29,132.98000000000016
1816,1954,6581,1167,6579,4448,3669,747,659,2621,4161,4008,893,1649.82,136.56,143.39999999999986
2469,4515,2384,5788,1022,4484,2725,6672,4426,1664,6548,4941,4482,1661.94,115.64,121.96999999999993
4813,2356,3645,750,4884,6536,3153,2597,4715,1983,2378,1506,1551,1656.16,118.16,135.62000000000035
6729,1529,270,5019,5379,2130,3903,565,735,5560,6206,1066,1225,1654.57,159.16,160.38000000000005
316,6901,657,5728,6794,4428,5599,3205,6863,5777,4297,2257,4274,1638.78,99.68,101.56000000000013
6648,1929,6958,1762,5566,4831,6760,3435,4748,2254,3691,4035,5408,1665.47,102.2,106.93000000000009
5252,5736,6498,2927,674,2656,5019,944,3984,4809,5162,2746,6922,1640.92,51.78,50.97999999999998
1559,1990,132,5992,2220,959,5778,1806,3047,6509,1396,2724,3490,1656.41,345.03,413.97999999999934
6683,509,824,6415,1198,7006,5715,1792,370,6693,4701,5195,4376,1654.91,152.34,154.87000000000006
4932,5575,606,218,1019,5201,1544,4967,6800,4718,980,3204,749,1658.0,294.01,344.5299999999998
3032,6830,950,298,4960,177,1594,1515,5882,1014,3925,1725,5956,1653.21,84.91,90.66000000000005
6559,500,5565,186,4458,3486,5083,831,6847,2129,573,1809,589,1655.01,85.69,87.98999999999998
5299,2466,2869,3572,1477,500,4125,3826,322,4886,826,5728,3205,1653.02,215.41,240.31999999999974
1633,2131,2937,5993,3852,6867,4667,1387,5715,5510,1666,6286,475,1659.71,117.6,123.69000000000001
6460,5539,1296,6925,1326,2804,4337,2053,960,4888,3623,5452,1432,1640.03,89.34,91.26000000000008
108,3863,5581,3357,4662,4166,2551,5316,2925,3183,6862,5387,2055,1459.67,36.01,39.679999999999914
1256,4592,5659,101,3751,6074,647,2751,6054,374,4459,2300,1104,1654.57,113.02,116.01
1967,6243,3947,2885,4998,2358,5516,2942,4835,5191,6994,5087,1084,1663.3,128.54,142.99
5862,2541,3178,6131,3394,6790,5331,661,12,4870,1575,5722,2739,1660.79,111.33,117.91000000000011
1311,1961,1827,5221,3671,3101,5819,5519,4654,3394,258,3295,5749,1653.46,78.21,83.41999999999999
4648,3426,6325,5424,5808,383,1357,3648,523,2123,5746,1291,3656,1315.88,30.55,28.45000000000001
4321,3991,4599,4947,6188,0,318,4051,2670,2556,6862,3824,408,1683.86,329.22,363.7000000000008
6627,6739,6655,3400,1540,4493,5186,683,6860,5943,1069,120,3291,1664.58,66.85,69.65999999999998
5558,3420,2590,27,1749,117,5876,6182,19,6739,5535,4328,5014,1629.73,59.97,62.55000000000005
801,1560,974,4983,5318,1626,2477,2293,5640,1492,820,3896,6995,1615.72,72.34,74.10000000000005
3249,5141,666,178,2250,3710,6552,6490,948,7056,2101,1092,5354,1659.65,160.43,172.6299999999998
4266,6695,5331,5283,2843,942,1265,2280,6973,152,346,333,1685,1652.96,121.48,131.6900000000001
5578,2127,4574,2578,3005,4648,6958,344,6933,6136,5745,4977,5368,1612.18,58.49,61.67000000000014
4050,5835,5276,3757,5244,3567,3051,4406,1460,1702,3076,4809,2384,1660.04,103.54,106.30000000000001
72,1134,1237,2223,2731,2764,6468,3008,5885,767,2770,6384,5083,1232.32,23.39,25.12999999999999
292,337,2208,1342,1224,4779,2371,2956,3234,4493,1062,2403,941,1661.23,80.6,83.17000000000006
3916,5984,1963,395,2522,1471,7020,4284,5969,580,2479,3302,6844,1659.56,116.13,121.99000000000004
2691,2451,3397,890,814,4594,3941,3883,2761,6888,6536,6654,2815,1647.18,64.12,61.98000000000007
1018,3924,950,5731,4077,3494,309,2473,2744,6019,5628,1275,1364,1656.69,201.33,222.4099999999999
5134,4624,3076,6603,5233,712,539,6617,693,1622,6142,1810,500,1652.8,151.41,167.73000000000025
3152,64,803,3226,4558,4251,2374,3674,4002,6457,4791,5852,5564,1661.05,395.47,469.57000000000113
1779,3465,685,3017,1803,2137,4794,6366,1364,3532,1572,2936,942,1656.37,119.97,125.4900000000001
523,6733,7074,6986,5750,226,4307,3699,6163,5545,1652,974,4072,1655.72,132.89,141.94000000000014
3260,2101,1697,5251,344,6532,1768,5107,1198,857,1621,3755,3096,1656.25,100.28,100.79000000000008
2962,4476,6774,1239,858,4884,3996,1215,4619,3325,5229,5569,3467,1657.77,103.3,110.31000000000007
4269,4058,5564,2641,6828,4083,4084,5202,5489,1654,4446,4995,1792,1560.72,38.98,40.46000000000003
