n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
7585,6116,4376,2269,3049,7620.36,53.73,55.56000000000006
105,5543,8237,7597,9907,7625.46,122.04,128.75000000000023
1324,5472,9081,670,6209,7629.84,75.28,73.81000000000009
2775,7405,6923,2574,2759,7636.15,66.28,60.030000000000115
3899,841,1817,2169,8294,7638.24,79.66,83.35000000000015
9673,1037,6285,1665,4770,7632.75,62.94,66.1700000000001
3358,3674,6910,1437,4370,7640.0,55.54,58.65000000000005
3438,6496,4606,5597,707,7631.6,85.9,87.27000000000015
3268,86,6736,897,6206,7629.33,174.76,174.7900000000003
8056,2279,384,3878,6958,7637.41,87.45,87.80000000000015
1835,9778,63,1986,9481,7634.87,126.01,127.77000000000025
3238,3326,5410,135,1368,7632.33,105.48,105.75000000000017
2182,8843,286,8205,1389,7639.91,80.67,83.60000000000011
9387,8138,8807,3246,6883,7555.65,47.31,49.40000000000006
1127,6523,3148,1530,9499,7634.31,88.18,80.42000000000019
2381,2827,9976,675,887,7633.32,95.01,100.65000000000026
4423,9094,9934,2446,4396,7559.43,71.64,69.56000000000016
9425,560,1987,6592,3879,7628.11,89.8,78.91000000000018
2649,8272,705,5995,8553,7640.79,82.17,81.19000000000023
9670,9260,1421,5688,1801,7626.16,62.47,60.34000000000009
9570,5989,7394,3441,6589,7638.97,51.32,53.010000000000105
3256,9411,300,6208,9957,7645.71,74.09,70.64000000000007
5385,10,7103,1830,3496,7633.4,177.72,181.95000000000033
3632,7274,4417,5320,1455,7630.44,50.01,50.88000000000009
5032,4667,1688,8478,903,7631.22,66.71,70.70000000000012
416,6248,9182,7022,8148,7640.71,51.55,51.79000000000001
5670,4067,9273,1085,6963,7638.45,57.55,60.62000000000003
3783,1569,6568,8353,6110,7633.7,57.62,57.13000000000007
9182,6051,2279,4756,2802,7630.42,56.15,56.54000000000005
4242,481,827,2830,4308,7628.97,75.68,80.26000000000006
2690,1970,9937,2430,194,7635.16,96.52,100.32000000000014
799,997,7379,3417,6371,7629.55,62.79,66.91
4820,242,5808,4669,2304,7635.57,88.78,86.98000000000015
7879,9206,4550,2249,1418,7636.51,56.14,54.770000000000046
9108,4849,1932,1074,6880,7636.96,53.93,56.93000000000003
7395,2335,9206,6275,9636,7638.56,38.7,40.36000000000009
2770,4491,9785,9969,8100,7643.25,54.72,52.860000000000056
5715,1625,793,4535,8664,7634.97,58.52,61.74000000000007
2102,2839,1380,2657,3643,7629.97,66.44,70.43000000000004
213,3324,2881,7760,7482,7631.56,103.27,109.31000000000031
9691,9162,8937,6361,1363,7633.26,53.07,52.82000000000005
2835,8988,7898,9714,4299,7634.95,50.18,52.29000000000007
8772,1090,471,9519,9588,7635.49,89.69,84.80000000000015
7139,8918,5058,8576,8634,7629.07,45.79,45.360000000000014
8800,1074,9402,8882,4920,7635.47,57.27,59.260000000000055
1053,3674,2252,1690,1632,7644.4,101.26,103.53000000000031
8055,7430,990,8031,867,7632.6,90.22,88.60000000000022
9878,478,6113,3991,7514,7635.37,81.04,77.68000000000012
3786,6082,9390,8125,3983,7628.31,45.25,48.680000000000106
589,9780,1386,768,6713,7633.16,94.24,93.45000000000019
6662,9642,1129,1322,3098,7648.57,60.73,63.2
558,9963,2970,1383,1062,7632.23,101.57,98.78000000000024
489,5812,7704,8962,8774,7642.42,64.98,65.76000000000016
7776,425,1233,5469,1386,7633.46,91.8,91.26000000000018
5267,140,7599,7358,9670,7633.17,86.56,83.9000000000001
2434,6325,7835,2259,1740,7635.78,69.43,64.46000000000011
5714,3789,7397,2120,3148,7627.52,62.49,60.15000000000011
3623,1782,1812,863,1967,7633.65,90.15,87.14000000000006
1222,1352,6101,1697,384,7635.15,104.51,103.34000000000017
7659,8552,3287,6053,1329,7636.08,58.61,66.12000000000015
3869,89,4200,8484,3233,7627.22,118.53,123.56000000000029
253,7196,4149,364,1691,7639.72,101.03,108.77000000000012
8510,6834,947,4116,7791,7636.16,66.11,64.16000000000011
5162,9916,3615,960,4508,7645.06,59.35,59.480000000000096
2166,4917,637,3058,5790,7636.23,101.17,104.06000000000029
6606,118,4959,1546,482,7636.11,117.88,119.02000000000018
5204,7197,4049,6825,9898,7484.88,50.2,49.32000000000012
5271,8056,9230,5684,6538,7629.86,42.0,42.42000000000005
7046,3423,1287,4528,4929,7631.56,66.89,64.10000000000011
7565,7644,9313,7469,7207,7641.76,51.05,47.730000000000075
6308,3052,5398,6589,964,7563.3,68.5,72.91000000000021
5325,1504,2794,5202,8910,7635.17,56.95,54.180000000000064
440,3089,3458,5973,2255,7647.19,92.33,95.06000000000016
1407,5535,7324,9937,9822,7631.37,53.28,51.86000000000008
6305,3460,8879,5494,1242,7632.86,67.13,67.31000000000016
313,9051,6911,7710,3724,7635.25,76.18,78.35000000000011
5303,8423,8230,1623,7589,7634.83,60.57,61.65000000000008
52,4663,8740,3360,1170,7629.4,152.87,157.35000000000034
3665,176,5155,688,1498,7638.11,136.3,139.8700000000002
2443,5383,2675,1573,8349,7634.94,67.84,65.64000000000016
6615,6479,6380,9610,8293,7645.93,38.85,39.830000000000005
2209,8334,5855,5881,4422,7636.97,52.11,52.8300000000001
3309,5250,6308,9294,2988,7637.25,56.92,57.21000000000011
2918,9351,2810,154,5013,7639.59,111.05,111.77000000000015
329,4563,7844,8561,6998,7629.32,86.44,85.02000000000018
1535,4469,4668,2354,8469,7636.54,50.15,50.89000000000004
7397,7844,3802,2934,5423,7641.41,47.98,54.53000000000016
2403,5695,9845,833,8936,7632.33,66.78,74.67000000000009
4564,5641,429,9479,3054,7639.09,85.95,91.1700000000003
8810,1582,7429,2204,5582,7635.96,55.3,52.49000000000005
3453,8898,2201,6926,3548,7636.73,59.34,58.670000000000115
8443,3322,9316,6932,164,7633.09,62.14,63.94
9091,808,5813,8129,6096,7635.87,60.55,55.93000000000008
997,6101,6529,7595,7166,7638.27,52.0,53.33000000000002
3124,9109,1617,2720,9624,7636.36,74.77,74.0900000000001
1390,5810,4263,4048,7693,7639.48,61.71,66.60000000000014
8610,3052,8702,197,8844,7635.76,104.82,107.71000000000019
5496,3652,2839,460,925,7633.36,97.69,96.33000000000023
9610,9520,3282,5550,4645,7647.37,61.86,64.38000000000011
2126,5410,4876,6481,590,7630.86,61.22,64.54000000000008
