n_nodes,influence,n0,n1,n2,n3,n4
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.3900,128,967,821,731,152
5,994.2700,967,128,821,731,152
5,994.1600,967,128,821,731,604
5,994.1600,967,128,821,731,604
5,994.1600,967,128,821,731,604
5,994.1600,967,128,821,731,604
5,994.0500,967,128,821,731,604
5,994.0500,967,128,821,731,604
