n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,536,4961,107,6860,2015.73,456.59,560.920000000001
3843,2124,4512,1919,1570,5874,3852,4431,6852,4502,3902,3253,5235,2019.2,201.98,213.55999999999983
7053,1233,1899,5200,1242,7111,4285,3194,6072,124,5500,6367,524,2018.58,153.98,161.7199999999999
1305,6211,4842,350,2467,6390,254,6746,7090,2207,3872,4872,5888,2018.27,473.78,580.3200000000003
3175,5850,6456,3497,3235,5964,6561,4726,3642,1098,2994,798,293,2016.49,284.16,322.72
1113,4054,1777,2113,5505,3573,6381,5133,7006,2466,3450,4155,6827,2022.3,106.45,111.60000000000007
3161,4702,2874,4375,4792,3338,4786,1903,2758,5586,234,7015,2291,2018.87,190.65,190.96000000000006
4962,5499,5698,1336,5723,7050,2673,4438,4685,4662,852,5847,5369,2017.08,151.3,168.00000000000028
1729,5185,6812,4698,2187,2334,1019,519,3948,6995,5232,3960,725,2017.76,141.58,154.9200000000001
2818,6558,545,3362,1235,164,2407,3499,6297,3401,974,362,4956,2017.96,204.15,228.1600000000003
5034,6239,368,3094,5885,4803,2711,4512,2286,4140,1932,295,2536,2021.49,155.93,162.52000000000007
59,630,885,4913,4387,257,1616,3341,2388,5000,2157,1279,5650,2019.01,535.5,680.2399999999996
347,7108,2783,2570,2950,1133,7059,3094,3086,3771,4260,3163,5274,2021.5,141.81,144.32000000000002
7101,4879,5578,4581,840,5080,6647,4153,2222,3532,5196,5900,5862,2021.9,210.56,251.44000000000025
1946,2466,3583,2115,4269,2482,4492,2776,93,6458,3401,4751,2579,2022.7,76.77,78.19999999999995
164,3084,5044,4826,5178,1091,492,5189,5139,2723,3819,2891,5564,2019.4,305.74,347.8400000000004
2888,4987,5791,2284,6045,4010,181,4828,496,5537,174,3024,2057,2020.01,171.21,186.35999999999999
5144,3738,2446,4855,4927,2621,1453,2981,1517,2561,6210,3024,6912,2020.23,82.37,84.60000000000007
4879,2163,2460,6449,3089,859,6326,6660,220,4663,5601,6022,1076,2021.59,492.2,641.4400000000007
2539,4096,1823,5355,6584,2206,1955,2685,1535,5554,3565,5321,5718,2014.9,584.99,824.6000000000003
794,834,4921,2637,2734,5529,6828,1838,3591,6633,7008,1386,654,2017.66,281.78,319.5600000000005
2758,6079,5326,1786,4656,3695,2216,1843,6447,990,277,4338,1563,2018.26,539.98,720.0000000000008
2581,6609,6850,6868,4709,1503,7075,2282,2786,6612,6782,5258,700,2019.17,143.62,151.2400000000001
6604,5073,2828,4829,1062,3451,2391,4246,6503,6962,2221,3806,2837,2019.56,348.85,418.9600000000003
5195,3415,2378,3438,4655,3354,291,3385,1277,1634,38,3910,6820,2021.39,490.84,633.1600000000004
5100,4179,3558,4578,5875,1819,264,6107,3741,6854,6171,5431,6127,2019.16,368.99,437.1200000000002
4251,2367,4455,2794,1863,7057,557,7028,4822,2351,983,6637,2003,2018.47,140.03,154.67999999999998
369,287,6577,5682,4196,1625,3521,4726,404,107,3940,6105,989,2014.94,633.59,890.9200000000003
1407,4122,2456,1958,5430,162,4300,4399,3389,436,5014,930,2796,2018.28,153.45,160.84000000000003
1027,2068,7058,4431,3909,6648,6408,502,2882,1808,1616,1001,4379,2012.61,457.46,571.9200000000005
6691,976,1403,1961,6485,2242,6603,1052,6746,61,3993,5149,4676,2018.66,774.48,1184.6400000000046
7066,3279,409,6197,2223,2033,2200,5063,4319,4257,3465,417,3873,2018.76,358.73,428.83999999999963
2646,6361,6713,14,7020,449,6350,1039,378,1020,408,560,3955,2022.82,884.0,1368.8400000000036
270,6999,5838,705,4222,4113,4014,2587,1286,2577,587,2877,3160,2018.51,403.0,535.8400000000004
5299,3191,4805,2491,2955,2170,1565,2693,3511,1013,1045,4550,28,2017.77,141.95,151.8000000000001
5865,5923,3114,6515,654,4642,1462,351,3057,3775,4951,5327,6411,2018.24,328.99,401.2000000000003
4434,3115,5215,6563,355,5103,3535,434,3050,5140,4064,6226,5757,2015.93,141.63,157.08000000000013
2580,3444,5686,3426,3775,146,2007,1791,4389,2212,5694,4832,586,2020.09,232.08,271.1200000000003
6579,3480,1838,3488,1067,230,2667,3065,4579,6479,2147,994,3802,2013.21,642.75,907.9599999999997
5657,1008,6661,5992,5425,6961,4343,6491,3083,5468,889,6010,2608,2020.93,186.76,202.20000000000016
4619,4357,844,6648,4814,5870,40,3879,1175,1933,6343,3184,363,2018.87,282.25,312.96000000000043
4318,752,4622,813,5400,3078,1467,6712,192,2797,6893,6982,993,2015.6,510.85,717.8399999999992
208,6913,942,5517,3947,6850,5704,2330,4743,2452,6543,727,297,2018.55,251.57,292.9200000000002
6286,4617,4188,4333,5858,1952,874,4542,6135,818,4532,500,4506,2019.53,436.2,564.2800000000003
2656,4620,1478,6783,633,1983,1472,5291,2047,3720,5046,5735,6173,2015.73,150.18,159.48
3225,2071,3010,4910,3249,2869,4559,3426,682,3074,4098,1927,3381,2019.44,416.54,512.9599999999997
6910,6122,1315,3401,5659,4656,6194,4749,5520,4236,5616,3962,1279,2021.55,89.54,94.40000000000012
5267,3285,1223,1331,785,4079,6128,3960,5723,4237,3629,4804,5889,2017.61,278.3,339.44
7029,1524,1116,2190,6160,1631,1200,4797,4223,2579,1903,6975,5661,2015.79,277.75,342.23999999999916
4407,6385,2423,5499,5778,7006,3384,4876,6993,4788,4789,2188,1782,2019.31,149.59,164.4400000000004
2516,189,2196,3927,6587,3135,1643,1411,4668,2952,1956,2638,3953,2018.32,571.32,765.4399999999994
6342,7076,1176,3427,5714,3928,5746,4907,1685,3834,4755,6837,6730,2018.72,92.19,99.88000000000002
5344,4563,227,3942,5904,592,7017,3278,6415,6009,375,3828,1880,2018.3,381.55,464.43999999999966
1923,5310,5879,6367,5532,567,1780,6994,2082,1983,1553,6355,2118,2016.41,280.45,307.2
1126,1533,5094,5773,5530,7033,301,2089,1390,7086,368,2567,1501,2015.89,146.97,159.52000000000018
3467,745,5971,6544,703,966,758,2164,6831,2390,295,2921,3705,2017.75,343.58,427.84000000000043
4753,6013,5533,2757,56,240,2742,2715,3573,3110,3980,638,1721,2018.68,477.35,652.56
5278,4793,6081,4013,3202,1027,4459,2611,976,2250,624,5451,3543,2014.31,134.27,131.59999999999985
921,3591,4321,2055,793,4322,5740,3065,5557,6327,3018,6203,3689,2000.85,182.42,195.60000000000002
2421,5430,5536,5488,5358,6603,6695,2175,877,6178,2773,5511,4637,2019.84,480.09,692.2799999999988
4392,4306,928,5463,4045,4167,2884,487,5882,2411,5558,5962,4639,2020.83,112.61,120.24000000000012
6080,1490,5290,5289,5981,5168,1225,1467,3037,5368,3721,1008,886,2015.91,512.27,641.1600000000001
4585,1158,2715,5283,5902,5321,4894,3441,4545,2462,5304,1531,3749,2020.01,100.8,99.92000000000006
3951,2559,6407,1444,5779,561,879,5864,1484,6180,4536,4449,4717,2018.5,110.56,115.72000000000004
6059,3210,2942,818,2177,2218,3140,438,1118,344,3921,4134,2222,2016.14,501.75,685.4400000000006
2025,5697,6298,4216,2900,2726,3304,3671,4435,6628,6321,567,2890,2016.59,325.27,371.95999999999975
4079,6937,918,1241,2215,4834,816,5582,923,4623,6381,5957,918,2017.83,257.13,329.6800000000001
1514,5719,1549,4645,3413,5489,6089,3204,6682,6133,1052,4848,4979,2016.3,834.09,1351.4800000000048
1199,7041,3263,6538,1586,4462,4322,1395,4656,1465,1655,2049,3027,2015.7,355.58,414.9999999999997
