n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
5305,2471,6468,791,1186,8779,1542,5991,9548,950,8313,5309.03,82.82,82.56000000000006
3517,614,1408,7104,6851,1144,3943,1486,9028,6955,968,5310.65,90.05,86.70000000000006
9264,2028,3657,9551,1013,9455,9593,6499,812,3622,763,5293.89,72.79,76.00000000000009
9120,2181,4744,6867,2363,8858,1929,9353,5054,9179,2961,5291.37,66.31,66.80000000000007
1688,9528,9358,3078,6101,1596,8974,1028,9246,976,3374,5301.62,73.8,76.24000000000005
8133,8711,7005,5146,7628,9593,7424,5924,4911,4070,2945,5247.24,52.0,49.280000000000015
3999,1341,9411,4919,8604,8111,5627,7353,4717,9977,1199,5293.79,67.67,66.31000000000006
1934,8387,6850,2702,5604,2490,8011,6909,642,1271,9143,5273.36,68.84,67.49000000000004
9388,5140,5572,5737,9738,8137,9501,7474,1126,1533,4422,5299.51,54.48,56.56000000000005
7767,1064,994,5072,9469,7301,4662,6320,5685,369,7564,5289.65,78.78,81.73000000000012
5823,2753,1918,8088,965,3575,4709,2119,4056,6519,6405,5301.52,57.67,64.04000000000002
8134,1320,2725,7359,6580,9002,4552,2243,7053,9014,4561,5290.52,63.34,65.03000000000003
6804,5878,6233,3780,2472,1359,2887,2478,3800,3822,197,5284.3,80.96,80.34000000000005
7945,9652,2987,4304,4619,67,2386,6864,8758,6049,9991,5292.4,103.08,107.60000000000008
9278,5220,2056,8445,884,7481,9163,6428,6521,6536,6457,5301.25,61.18,59.300000000000054
1696,7889,6560,1019,3122,1103,3420,7219,2659,1801,5571,5298.33,86.51,85.2400000000001
9842,861,1677,3,9286,2478,8791,1662,5957,417,1152,5294.97,152.78,162.26000000000022
3407,6164,2433,4132,5691,9867,5966,7768,2012,1889,7996,5287.63,70.89,69.2500000000001
7634,7870,7927,5109,1407,2361,1674,5613,4337,7841,2645,5301.78,73.25,71.06000000000009
8459,378,3362,8654,5926,2401,8899,443,8652,4883,1491,5313.79,73.13,73.34000000000006
4278,8493,6008,2736,5827,3650,8725,8873,8236,5401,3654,5229.49,54.69,49.45000000000001
3197,3922,6564,3714,3275,8480,8073,5825,474,457,4577,5291.17,84.23,85.56000000000013
7737,4246,3172,9914,5640,7327,5726,5974,1319,3612,1673,5311.94,68.6,67.49000000000007
3716,7701,3222,5533,3348,7907,9998,31,7855,5636,1389,5303.57,146.56,153.85000000000005
1964,6365,3265,7832,2924,7109,5447,1421,6485,7588,6576,5290.57,65.16,68.3600000000001
1391,2602,2785,2081,451,2476,9679,7624,2394,9762,7771,5291.08,81.99,78.14000000000003
5741,2554,8989,8983,2146,350,233,1683,8627,2281,7107,5312.7,97.73,96.99000000000001
3191,3457,458,4126,3486,4799,8211,3940,9608,5341,4249,5309.32,70.85,70.08000000000003
8918,6865,2147,997,5796,7506,9557,8466,6891,8219,2142,5304.69,54.22,52.46000000000002
8713,2487,8577,8364,306,7211,3000,9970,64,2454,2823,5289.45,120.37,122.06000000000003
2319,7757,1971,9117,1011,5340,8492,8695,9100,7905,1738,5295.16,63.77,66.23000000000003
