n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5738,11165,17936,32432,10195.79,82.99,87.40999999999966
66369,27446,52521,3970,60179,63884,59392,51180,64878,6610.84,22.3,22.380000000000035
75120,25196,52780,11739,63582,30694,2620,34965,68180,10221.47,60.42,63.949999999999825
53433,62170,49686,14906,33863,12735,8269,50642,49441,10023.52,56.15,58.40000000000009
14120,7609,44359,30725,11279,65218,67739,27252,18630,7945.56,22.21,22.779999999999994
8437,70741,4910,64050,25408,19425,59803,58344,37441,3207.21,11.0,11.879999999999995
73049,46752,55852,17691,20748,12794,69705,41128,46796,10018.69,28.86,27.599999999999984
64832,66010,25906,40473,19681,46627,69300,37270,66819,10331.42,62.73,62.11999999999996
9361,66508,71425,28829,45115,31966,1561,38758,44988,10335.11,93.51,94.10000000000005
28808,34975,4411,55496,33393,49404,39105,54646,22970,8669.24,20.62,20.91
51939,15238,21781,3359,26451,21060,39327,15267,1732,8977.69,46.59,46.48000000000012
49866,44802,22302,74596,57095,30371,18224,53752,73924,8573.12,29.95,28.470000000000034
58465,53366,54783,10504,9171,37846,12466,4460,11174,10224.02,58.58,60.55
13962,68281,69112,47207,20140,66181,63994,19468,8254,7856.71,18.91,20.070000000000025
24861,2220,18401,44668,50637,75192,15826,39244,46064,9401.12,27.78,24.589999999999996
42655,47978,385,65407,27535,7951,4341,22540,23304,10334.28,239.48,262.10999999999945
44239,56496,57871,15853,10925,26274,29357,65170,62021,7435.88,27.16,28.94999999999996
20253,49949,15993,14216,59334,16574,57603,67434,11852,4041.21,15.66,14.930000000000001
61773,73906,51609,47291,59681,29559,6675,25887,6412,8979.89,42.5,41.850000000000094
58487,14600,14179,27684,603,2964,47723,56678,69190,10315.41,42.31,43.07999999999999
12233,65874,74576,26303,65736,30072,42481,68909,50346,6096.14,14.51,14.750000000000002
68130,25713,876,37952,38860,10469,42078,52806,29316,10320.88,97.74,105.84000000000015
38852,10436,71740,54982,48398,42051,67669,39606,46775,9289.03,28.67,28.550000000000026
38774,14325,25656,63597,48492,49623,40893,26902,38075,4855.89,31.17,22.849999999999955
52038,50262,68636,46633,47472,56033,25674,64217,69328,3718.3,11.23,13.020000000000007
66495,10745,35238,21423,8995,65305,35505,55015,15340,8567.62,20.21,21.369999999999997
35906,38226,35926,66091,35206,36350,53975,32052,47364,3510.35,15.16,13.649999999999999
32214,32507,66154,60022,32754,30701,68845,25609,48226,2278.15,10.84,10.889999999999997
65096,13860,14631,50848,11039,22375,74284,56043,5916,10315.05,128.28,132.15999999999934
17931,2895,25066,34686,11409,12508,60645,60258,36993,10214.36,64.26,62.70000000000001
