n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,20.85,16.12,16.32
497,414,940,802,849,310,991,488,366,15.19,12.18,12.340000000000002
597,913,929,223,516,142,288,143,773,18.14,13.88,13.810000000000002
97,633,818,256,931,545,722,829,616,21.53,14.05,14.490000000000002
923,150,317,101,747,75,920,870,700,19.47,14.27,14.27
338,483,573,103,362,444,323,625,655,21.67,15.44,16.2
934,209,989,565,488,453,886,533,266,21.07,17.18,17.099999999999998
63,824,940,561,937,14,95,736,860,29.66,19.37,20.09
408,727,844,803,684,640,1,626,505,17.34,13.64,14.030000000000001
847,888,341,249,747,333,720,891,64,20.16,14.7,14.710000000000003
195,939,581,227,244,822,990,145,822,15.09,12.06,13.460000000000004
556,458,93,82,327,896,520,955,501,22.99,15.76,15.879999999999999
111,308,564,298,723,127,560,340,834,18.37,14.57,14.22
944,553,208,986,818,617,560,601,294,17.23,13.56,13.410000000000002
455,93,610,817,394,324,589,247,297,21.61,15.84,15.340000000000002
188,193,841,191,33,627,672,266,487,24.15,15.66,15.940000000000001
70,91,695,775,133,897,153,945,39,26.24,18.72,18.270000000000003
862,82,919,716,945,849,553,699,400,18.63,13.68,13.950000000000003
857,722,537,282,534,831,241,869,220,18.18,14.54,14.010000000000002
916,695,603,845,972,429,593,281,461,17.77,14.52,13.990000000000002
504,676,656,717,938,812,365,84,332,20.48,15.86,15.540000000000001
627,118,498,601,645,343,865,194,248,22.46,15.84,16.050000000000004
16,749,277,119,722,225,380,813,174,27.33,17.23,17.07
340,436,835,63,103,801,149,875,714,22.12,15.36,16.160000000000004
224,46,836,587,649,931,958,547,616,26.05,16.33,16.12
696,75,27,127,650,193,620,850,589,26.54,18.92,18.180000000000003
122,400,93,379,853,118,37,620,22,23.82,18.88,18.45
199,984,993,189,735,126,490,215,744,19.97,15.65,15.460000000000004
819,62,959,695,23,557,435,635,103,29.02,19.63,19.499999999999996
855,266,71,226,73,662,308,358,446,22.07,17.17,17.25
184,62,515,478,40,610,103,716,400,23.09,17.82,17.32
204,266,367,926,749,481,858,923,940,18.19,13.45,13.819999999999999
583,173,714,688,208,989,785,59,807,23.9,15.67,16.01
692,162,865,165,350,542,256,120,611,17.3,13.93,14.170000000000003
943,452,681,179,13,482,697,419,921,28.54,17.44,18.090000000000003
582,895,520,939,318,664,365,397,857,22.98,14.85,15.110000000000001
673,256,157,574,707,12,468,759,80,28.24,19.82,20.920000000000005
343,756,46,557,287,138,245,780,976,20.75,15.09,14.810000000000004
493,360,624,294,689,367,604,969,913,19.94,14.44,14.18
648,874,635,135,732,317,397,766,424,22.89,14.9,14.72
848,666,82,1,608,196,715,342,163,24.71,16.53,16.12
245,228,652,458,387,727,896,689,581,18.31,14.56,14.360000000000005
895,424,32,411,892,718,581,428,790,19.37,15.33,15.530000000000003
678,726,47,169,456,65,265,718,161,23.68,17.16,16.220000000000002
457,540,906,498,929,574,618,773,0,33.6,20.9,21.490000000000002
905,39,506,333,319,857,478,51,828,26.82,16.7,17.500000000000004
842,896,997,831,425,192,561,986,648,21.44,14.79,15.659999999999998
85,857,742,133,15,411,972,694,427,22.8,18.36,17.37
323,3,218,14,734,772,2,842,691,41.37,31.27,32.620000000000005
541,626,100,195,121,622,664,203,894,18.59,14.08,14.290000000000003
309,286,705,186,102,487,874,944,406,20.76,15.42,15.16
642,83,22,281,935,463,819,811,118,21.75,15.88,16.440000000000005
882,262,136,669,533,836,666,660,355,18.57,13.34,13.400000000000004
117,892,158,285,871,19,43,41,210,32.24,21.72,22.29
697,265,571,322,969,375,960,581,931,18.34,14.23,13.650000000000004
869,43,866,767,984,718,622,671,506,17.17,12.75,12.850000000000001
729,659,924,469,655,445,381,892,550,25.0,16.88,16.31
182,212,384,601,298,9,141,154,277,30.82,22.95,23.070000000000004
341,345,808,376,735,95,346,798,635,19.84,14.62,15.090000000000003
36,42,276,167,153,597,296,369,404,28.02,18.64,18.130000000000003
561,132,300,117,489,748,245,956,49,25.22,17.7,19.179999999999993
315,183,877,535,746,72,309,412,855,21.76,15.77,15.41
336,306,424,111,101,574,930,492,485,20.79,15.08,15.54
345,861,817,999,831,351,127,490,118,18.84,13.68,13.290000000000004
716,509,436,38,309,343,752,703,915,19.27,14.9,15.080000000000004
159,941,170,641,578,384,825,997,654,20.05,13.35,13.730000000000002
89,67,827,86,202,767,226,62,394,22.5,17.8,17.119999999999997
8,100,403,569,531,296,459,942,500,24.91,16.64,16.890000000000008
807,598,731,695,222,433,85,377,225,18.15,14.98,14.740000000000006
267,599,795,170,441,196,367,117,65,21.91,16.15,16.369999999999997
841,884,873,718,28,924,538,462,770,22.01,15.38,15.969999999999999
693,206,121,509,407,262,212,656,43,23.98,17.06,17.000000000000004
970,816,221,638,149,107,202,469,387,18.6,15.82,14.830000000000002
370,559,846,154,107,610,499,151,577,18.72,14.32,14.250000000000004
415,653,696,433,898,533,507,695,939,17.04,13.36,13.250000000000004
909,330,853,510,510,650,686,895,206,18.03,13.1,15.039999999999997
555,624,953,224,9,348,722,985,764,27.99,19.91,19.380000000000006
920,325,837,329,36,537,151,895,263,30.02,19.11,19.2
617,802,159,862,388,596,301,735,723,19.62,13.89,13.990000000000002
826,481,67,819,86,528,889,937,40,19.99,13.97,14.690000000000005
67,230,133,41,307,15,777,864,459,26.03,19.08,19.61
338,882,164,819,152,889,671,471,991,18.86,13.84,14.250000000000002
380,517,391,922,542,514,34,587,92,23.28,16.4,15.42
694,813,824,530,776,614,78,764,436,19.17,14.21,14.040000000000001
927,772,211,296,548,922,612,427,845,20.81,13.24,13.67
995,493,865,810,995,397,622,600,239,14.72,12.28,13.510000000000003
871,885,817,20,672,906,0,758,186,35.36,24.49,24.779999999999994
309,519,583,260,340,67,505,880,268,19.58,13.57,14.030000000000005
965,844,310,791,417,393,829,392,63,19.35,13.35,13.480000000000004
167,656,957,130,244,293,746,849,342,18.3,15.28,14.63
56,964,36,492,427,144,503,911,884,26.87,18.76,18.879999999999995
616,734,83,689,715,155,829,361,421,23.13,15.28,15.450000000000005
36,626,477,395,469,48,103,482,796,27.88,18.56,19.27
155,20,33,612,632,135,645,331,107,29.05,19.74,19.86
716,562,664,354,199,392,802,795,796,18.77,13.95,13.700000000000006
502,113,902,61,624,717,478,629,647,19.57,14.3,14.460000000000003
956,345,666,127,992,698,730,636,303,21.34,14.47,14.340000000000002
807,869,130,981,933,396,818,300,938,15.4,13.08,12.950000000000005
763,893,980,697,829,124,531,881,804,18.58,14.76,14.290000000000001
193,39,800,401,455,380,774,195,466,23.55,15.74,16.090000000000003
