n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
1933,2484,845,5908,3244,3922,1269,738,544,162,3289,4500,2370,1655.69,104.93,110.81000000000006
6557,6268,482,1818,4262,4396,2951,2266,6387,1414,6773,869,2144,1662.59,205.52,224.5200000000002
1756,210,6790,5248,6608,2132,6557,2226,1584,1350,2538,2372,5136,1659.79,142.9,150.34999999999968
7105,5995,7001,6951,3050,710,6920,4963,2764,5502,3177,4144,2038,1653.84,78.49,83.6200000000002
1456,2026,3879,2293,731,6700,7090,4486,6885,2459,59,2391,4688,1655.63,138.63,143.63000000000008
5774,2553,6947,6268,4164,1598,3391,3471,4906,2360,3531,3697,1321,1661.7,147.35,155.68000000000018
1910,2499,2127,6656,6532,354,664,379,3790,5131,2297,4250,4379,1601.57,61.81,61.000000000000064
5308,3860,5741,2808,1188,5519,1602,544,3381,1660,5202,5182,3613,1661.17,74.49,80.56000000000004
2263,1504,2914,3571,6118,4823,2626,5197,4575,1627,2650,827,6876,1577.05,56.65,54.78000000000003
504,5801,1874,2273,6268,4769,5041,7062,1944,1000,2712,1454,2383,1658.86,118.06,111.75000000000016
3760,210,350,2925,5712,676,2340,6020,5531,2679,148,2644,2367,1658.93,192.51,213.91
2635,1252,6350,5340,3362,7056,5083,5570,6700,636,2403,5060,1568,1640.63,66.99,71.00999999999988
3638,2392,1117,2048,3126,4905,1301,2714,4694,76,2976,366,3725,1669.76,126.39,123.21999999999991
1389,2991,6420,6589,2971,2378,4681,795,3598,1697,3473,1703,930,1661.76,154.19,157.4500000000002
486,509,452,6038,1381,4878,5544,1225,4968,334,4474,4019,4773,1656.94,93.23,102.37000000000005
2040,2633,291,1001,6839,4335,2399,6338,3353,5338,1640,3913,1652,1657.38,105.91,111.70000000000012
1981,3594,3363,4029,302,1794,3450,3633,2036,5303,3504,6807,1767,705.29,22.35,22.119999999999994
4084,1537,259,301,2083,2075,1985,4306,1704,6326,1896,3417,2143,1657.79,97.63,100.57000000000023
1160,2662,420,2576,4631,957,4667,3301,5349,5357,6478,5876,6100,1661.34,149.15,157.4099999999999
331,4049,3174,761,3523,1727,4688,1355,2757,2426,5381,3860,6549,1654.02,192.13,211.34999999999974
5263,2580,6675,3440,4325,1763,5363,6565,5619,6562,2197,2773,3212,1447.88,54.58,50.78999999999998
4066,609,7033,2294,5143,5475,1566,364,3234,5075,1045,6281,2207,1618.44,82.2,84.37000000000003
5465,7014,495,1370,5634,5203,3805,4662,3868,6115,3307,3198,1790,1656.12,97.23,92.45000000000005
6537,26,1730,1284,107,4997,2108,949,3242,6634,6305,6414,3121,1661.04,119.46,128.55000000000013
1821,4510,437,1652,1326,5500,4983,2708,6704,4606,6337,6425,3862,1663.95,63.16,63.18000000000008
4312,3601,216,647,280,5696,4870,925,4004,4594,7083,2104,4981,1655.32,102.16,104.01000000000003
6341,1136,338,2970,652,6288,4284,86,2432,6862,2841,6779,612,1656.84,81.26,88.84999999999992
697,4451,3717,3122,1682,6450,2549,3183,1914,6215,3986,7008,3277,1656.81,128.73,130.9300000000004
779,632,937,5086,6540,2997,4198,3554,3406,7027,5826,6361,3639,1374.82,25.35,26.75000000000001
548,5149,1604,5217,2476,6852,3921,3460,968,6540,4573,1371,3044,1655.05,145.85,155.70999999999995
1333,1444,5789,1223,2675,4048,7043,2773,2118,4438,39,5820,1382,1629.27,60.28,68.21999999999996
45,5309,2554,990,4464,907,3985,6440,5862,4923,3966,4311,620,1659.7,147.08,150.4499999999999
4265,2010,3368,6943,2403,2922,1877,6280,1477,7077,5133,13,5543,1659.26,117.9,112.09000000000006
433,4993,2566,4457,3825,6409,4655,2503,7106,4150,6445,3610,5021,1658.15,101.96,100.79000000000003
5058,3621,3209,1152,2061,6316,4891,2966,5423,2785,1091,3550,676,1653.48,132.68,142.60000000000025
4961,1179,5532,6627,5096,1455,2337,3047,1617,4718,6503,2870,5529,1626.42,50.61,58.77000000000012
5085,765,631,3297,5289,1471,2700,5359,3046,2676,1430,2462,189,1606.38,46.93,46.06999999999999
4946,164,4292,6181,6797,726,6562,2941,6612,6659,806,1298,1494,1638.26,55.05,56.06999999999999
4785,4057,5414,4701,629,6227,957,1409,5337,3925,5532,6104,1820,1655.08,102.12,104.52000000000007
5061,6444,6809,5408,2481,6985,5634,3326,4907,1945,4012,5763,1811,1664.91,56.02,56.429999999999986
2536,3011,1887,6108,2675,4400,5134,4339,3701,6576,3278,4147,3282,1611.63,39.03,38.68000000000001
6696,2565,2324,3590,3371,4817,107,2058,1506,4425,3756,5679,4596,1656.8,106.45,114.96000000000026
5036,6766,2984,3311,3183,5105,228,1278,4188,554,3753,5165,2845,1592.92,46.93,49.52000000000003
4946,6522,2557,748,6189,2112,3960,1819,5242,3906,4944,6372,543,1656.26,125.53,137.09000000000017
1218,1952,565,2451,1086,384,1337,3259,6475,4766,5576,5084,4482,1657.56,95.34,91.31
5841,4411,2149,151,4295,2010,1290,6154,792,1683,260,2592,671,1660.23,80.56,89.43000000000004
997,2216,501,5270,2367,4994,5173,5750,1411,5991,1222,5367,3399,1634.33,57.28,58.05
1064,5809,5893,666,4587,2984,5683,21,5928,4524,1276,4116,3374,1661.04,145.09,160.5399999999998
1263,1761,6916,2442,3966,4158,555,3079,1376,1338,2097,4217,3205,1657.51,64.23,67.24999999999994
4401,5588,2481,7058,3281,2690,1394,3168,507,3465,229,2282,5539,1658.02,146.69,167.13999999999987
155,2490,6467,1249,703,1283,949,6951,4991,6745,125,1900,1894,1660.82,73.38,74.65000000000009
4534,70,3905,5886,4360,1516,6762,3705,5994,5787,5599,5712,3108,1362.28,27.45,27.009999999999987
2754,6942,1413,6830,4344,4810,1539,877,3890,5072,2922,2499,5298,1655.53,173.09,186.97999999999956
6814,3386,4916,6046,304,6723,5176,1736,2094,4742,7028,6572,5422,1589.99,50.08,49.920000000000016
4841,2518,6425,3911,5120,6830,2778,6613,6833,682,1933,2588,848,1658.51,133.66,141.9200000000001
5393,5723,313,4953,2640,4317,3900,2892,667,1451,5845,353,4080,1591.06,48.56,50.49000000000003
4252,4469,6776,4897,5824,2046,319,1645,5537,584,2755,6402,4929,1646.43,77.95,82.07999999999994
1129,5707,2527,956,4157,6772,6757,4172,6872,7,585,6912,1852,1657.4,106.91,114.42000000000013
5106,2246,5097,149,6004,280,86,3916,5715,1186,1746,2947,2041,1655.41,104.58,109.51000000000013
6049,6130,2825,6683,2442,7027,3182,5178,4954,3298,278,1416,3377,1316.38,26.91,26.36
4044,523,6177,4183,7067,4169,2447,4586,5658,2317,6462,1700,5771,1609.58,62.67,62.39000000000013
5762,3583,2636,1432,1758,147,3920,3581,2260,2714,6191,3335,5140,1083.65,25.22,25.440000000000037
6896,3355,2631,6146,5079,1721,2097,2290,4187,709,246,3301,2159,1654.26,173.49,188.47999999999976
4988,2352,5535,5255,1084,5021,6211,2562,710,6408,1359,5080,754,1659.62,83.53,90.34000000000009
5742,1733,2077,5478,1770,5260,4089,6261,934,5287,2789,65,3732,1654.46,189.66,217.93999999999969
4670,1668,1363,766,2000,4252,6907,780,933,6533,2589,2429,4646,1664.43,136.48,148.54000000000002
