n_nodes,influence,n0,n1,n2,n3,n4
5,97.3400,5,8,7,20,13
5,97.3400,5,8,7,20,13
5,93.1000,5,8,146,7,13
5,92.7100,5,8,146,7,13
5,92.7100,5,8,146,7,13
5,92.7100,5,8,146,7,13
5,91.8800,8,5,7,500,13
5,91.8800,8,5,7,500,13
5,91.8800,8,5,7,500,13
5,91.8800,8,5,7,500,13
5,91.8800,8,5,7,500,13
5,91.8800,8,5,7,500,13
5,91.8800,8,5,7,500,13
5,91.5900,8,3,317,7,13
5,91.1700,5,8,7,931,13
5,91.1100,8,5,317,7,50
5,91.1100,8,5,317,7,50
5,91.0400,5,7,8,13,992
5,90.5200,5,8,7,500,31
5,90.5200,5,8,7,500,31
5,90.5200,5,8,7,500,31
5,90.5200,5,8,7,500,31
5,90.3900,5,8,146,7,50
5,90.3200,5,8,7,500,31
5,90.2700,8,5,7,500,31
5,90.2600,8,5,7,500,31
5,90.2600,8,5,7,500,31
5,90.2600,8,5,7,500,31
5,90.2600,8,5,7,500,31
5,90.2600,8,5,7,500,31
5,90.2600,8,5,7,500,31
5,90.2600,8,5,7,500,31
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1900,5,8,146,7,50
5,90.1300,8,5,7,500,13
5,90.0500,5,7,8,78,62
5,89.9200,5,8,146,7,50
5,89.8200,5,8,7,931,13
5,89.7800,8,5,7,500,31
5,89.4300,5,8,146,7,36
5,89.3200,8,5,317,7,50
5,89.1900,5,7,8,929,31
5,89.1500,5,8,7,500,31
5,89.1100,5,8,317,7,50
5,89.1100,5,8,317,7,50
5,89.1100,5,8,317,7,50
5,89.1100,5,8,317,7,50
5,89.0100,8,5,146,7,50
5,88.9600,5,8,7,500,31
5,88.4100,5,8,146,7,78
5,88.2000,5,8,146,7,78
5,88.0000,5,8,146,7,50
5,88.0000,5,8,146,7,50
5,87.8600,8,5,7,500,20
5,87.7300,5,7,8,932,50
5,87.6900,8,3,317,7,36
5,87.6900,8,3,317,7,36
5,87.6900,8,3,317,7,36
5,87.4100,5,8,146,7,50
5,87.2300,5,8,7,931,20
5,87.2300,5,8,7,931,20
5,87.0600,5,7,8,302,146
5,86.9000,5,8,13,2,20
5,86.8900,5,8,146,7,50
5,86.8300,5,8,146,7,78
5,86.8300,5,8,146,7,78
5,86.8300,5,8,146,7,78
5,86.8300,5,8,146,7,78
5,86.8300,5,8,146,7,78
5,86.8300,5,8,146,7,78
5,86.7600,8,5,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.7300,5,8,146,7,78
5,86.6100,8,5,146,7,50
5,86.5100,8,5,146,7,78
5,86.5100,385,5,8,7,50
5,86.5100,385,5,8,7,50
5,86.4800,8,5,146,7,78
5,86.4500,5,8,146,7,50
5,86.4300,8,5,146,7,78
5,86.1600,5,8,13,2,20
5,86.1000,5,8,146,7,78
5,86.1000,5,8,146,7,78
5,86.0600,5,8,146,7,78
5,86.0600,5,8,146,7,78
5,86.0400,5,8,146,7,50
5,85.8600,8,3,317,7,78
5,85.6200,5,8,146,7,78
5,85.5800,385,5,8,7,50
5,85.5700,5,8,146,7,78
5,85.4800,8,5,146,7,78
5,85.4800,8,5,146,7,78
5,85.4400,5,7,8,78,555
5,85.0200,5,7,8,563,146
5,84.8800,5,8,146,7,78
5,84.5000,8,5,146,20,13
5,84.5000,8,5,146,20,13
5,84.3300,5,7,8,78,856
5,84.2000,8,5,317,7,78
5,84.2000,8,5,317,7,78
