n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
2201,9325,1033,14.31,8.7,8.423901813256661
4179,1931,8117,15.98,8.64,8.462793093625084
7364,7737,6219,12.76,6.04,6.223262802297228
3439,1537,7993,12.96,5.78,5.730350880234657
464,6386,7090,27.96,11.11,11.899777097298042
9952,34,7297,80.38,30.11,30.153656937585897
4363,3748,9685,11.41,5.81,6.184649562113053
1674,5200,501,19.74,9.08,8.762913896388897
365,416,8870,33.45,10.74,11.287947341861415
150,6245,3548,40.79,13.0,12.531937353713255
6915,475,8644,15.32,7.01,7.777286474531742
3632,7174,8123,13.15,6.83,6.857476133690066
9058,3818,5663,10.35,6.43,6.343327392860165
3782,3584,7530,13.38,8.06,7.360648376607377
4747,352,6818,18.69,7.13,7.3138153446525465
9116,1638,3045,22.9,8.49,8.613129151542267
4856,1980,5450,14.1,5.53,5.7945148957012265
8205,6915,8318,14.81,6.72,6.0372911930658795
3110,4970,4655,13.5,7.42,6.593406879192109
9626,8181,8278,10.68,5.74,5.773949321148635
6444,9650,565,29.58,10.55,10.776539267014009
7868,3977,6623,11.63,5.66,5.9009644694670875
6788,2834,6014,14.26,7.78,7.651491378181962
8991,6139,1416,22.79,9.02,7.997962126354175
7191,8330,1768,18.04,6.46,6.795643123735576
2682,8535,6443,12.08,7.32,7.295695518347853
6070,8023,484,32.04,12.27,11.789871209562031
7689,712,5054,22.08,9.4,8.82387702869319
9718,9472,6448,14.07,5.32,5.826098231914112
2791,2762,8228,17.18,8.69,8.54808205988566
3718,201,3268,48.89,18.73,18.687038819182625
8841,8983,3803,10.61,5.3,5.378821838595492
6626,8417,5633,13.17,5.17,5.1335394495566415
9466,5788,7522,11.83,6.07,6.025739252316854
4411,8978,9976,12.31,7.38,6.805082532220878
93,6286,8396,19.56,8.53,9.208743433303738
2117,8498,9197,13.33,6.4,6.593405279300214
3366,6981,919,22.82,10.45,10.658293908371508
7882,5975,9338,17.26,5.44,5.902262682293391
9083,3274,8269,19.27,6.99,6.851519968496262
6773,7945,5845,14.04,6.99,7.2478591788624875
6789,5670,25,27.92,9.28,9.363432945759921
8822,8849,5425,9.19,5.48,5.345042733785398
7506,9828,458,17.31,7.09,7.390470241790841
3761,2903,9023,18.59,8.45,8.04728829615292
9575,2961,1500,16.64,6.69,7.309810742444828
9028,4182,531,17.56,8.73,9.007755905545963
1154,1363,273,34.85,13.44,13.26976650421404
7421,238,4607,19.38,9.09,9.169181747614216
4088,4401,1793,27.44,10.66,11.384223642134842
3024,5643,4756,17.08,6.88,7.1818689997906
1138,2743,2615,30.78,12.11,11.802411255524705
4181,8640,2754,15.71,7.47,6.980233718655861
4471,4824,7449,11.8,6.14,6.456559593046569
5275,8134,7762,15.62,5.7,5.939948914098573
1870,387,5111,47.42,17.34,17.34697839079885
6333,5625,6896,18.42,8.08,8.018480345033817
3080,4233,1781,35.39,9.31,9.660675570639073
4152,8357,3425,13.37,5.34,5.908423497122719
9922,7072,341,40.13,14.3,14.509636679425617
3692,292,6509,14.59,7.23,8.092489061592719
2399,578,2625,17.36,7.43,7.991445096982568
7301,8295,6990,11.56,6.31,5.83909522583186
8924,3614,8463,11.62,6.26,6.5456048095026
7386,3656,8583,9.33,6.33,5.791988209860119
502,6470,9434,19.85,10.7,10.945501796869777
5263,6984,963,18.28,8.3,8.326985509535795
4892,2059,3475,19.48,8.36,8.033844847536539
777,5019,1158,26.59,10.18,9.882110272141599
1252,5084,4880,19.23,9.31,8.960377176350125
2592,6818,9255,15.17,5.99,6.16796332012364
4134,2136,138,38.96,15.63,16.017253694729224
9186,621,9676,25.13,10.99,10.237684159964822
3565,9343,7550,17.79,6.45,6.575438996842395
2810,8337,613,23.4,9.37,10.132256925431706
6192,3283,5684,15.41,6.01,6.095510577592153
1622,3371,9394,14.16,7.16,6.74385287817994
7093,9689,3180,16.45,6.14,6.337830931785849
8066,1710,6390,17.11,8.21,7.819169812472362
4850,8259,8188,22.39,7.38,7.308940685915243
281,5330,6591,30.05,13.24,13.56299827402852
4609,296,2571,28.48,11.95,12.724958482162046
3290,5369,9229,21.12,6.88,7.292826618764932
2214,5555,7032,12.12,7.18,6.510075313314227
3490,4366,1579,16.65,7.44,7.773993547521873
6213,8972,5633,13.24,6.45,6.554349370895841
8754,7938,8724,14.63,6.29,6.0039273139793305
3844,1070,661,29.43,12.39,11.952572039488178
1387,2179,2780,16.09,10.17,9.316364652423372
2728,8818,3489,16.02,6.43,6.459820892137666
4391,5443,9833,19.6,6.31,6.805909228080823
8288,4182,6031,12.89,6.37,6.480899804532061
5551,5575,1866,12.03,8.19,7.459093759969152
4771,3853,9895,15.76,5.68,5.35945760861224
8008,2217,9502,15.64,6.68,6.76977213320608
9030,1708,5254,18.85,6.97,7.675684548625123
641,6661,1199,18.24,9.67,9.587744528834474
6229,2413,2048,13.26,6.15,6.592345220044385
5585,1879,9624,7.66,6.19,6.04333946047875
6193,1255,9351,25.44,8.53,8.435156533351796
