n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,536,4961,1649.78,135.79,140.9900000000002
107,6860,3843,2124,4512,1919,1570,5874,3852,4431,6852,1656.51,72.26,76.57000000000005
4502,3902,3253,5235,7053,1233,1899,5200,1242,7111,4285,1529.6,45.56,41.66000000000007
3194,6072,124,5500,6367,524,1305,6211,4842,350,2467,1658.28,180.62,181.13999999999984
6390,254,6746,7090,2207,3872,4872,5888,3175,5850,6456,1376.77,30.48,30.080000000000027
3497,3235,5964,6561,4726,3642,1098,2994,798,293,1113,1659.23,84.11,81.68
4054,1777,2113,5505,3573,6381,5133,7006,2466,3450,4155,1512.97,30.61,34.00000000000003
6827,3161,4702,2874,4375,4792,3338,4786,1903,2758,5586,1619.93,56.63,57.91000000000002
234,7015,2291,4962,5499,5698,1336,5723,7050,2673,4438,1510.5,35.48,36.70000000000003
4685,4662,852,5847,5369,1729,5185,6812,4698,2187,2334,1412.39,32.65,36.37000000000006
1019,519,3948,6995,5232,3960,725,2818,6558,545,3362,1655.61,56.99,58.870000000000026
1235,164,2407,3499,6297,3401,974,362,4956,5034,6239,1639.09,77.19,74.36000000000008
368,3094,5885,4803,2711,4512,2286,4140,1932,295,2536,1426.21,32.9,34.48000000000001
59,630,885,4913,4387,257,1616,3341,2388,5000,2157,1657.1,179.71,188.4999999999999
1279,5650,347,7108,2783,2570,2950,1133,7059,3094,3086,1640.18,50.58,52.17000000000003
3771,4260,3163,5274,7101,4879,5578,4581,840,5080,6647,1658.15,68.85,70.96000000000012
4153,2222,3532,5196,5900,5862,1946,2466,3583,2115,4269,1131.05,23.82,24.08999999999999
2482,4492,2776,93,6458,3401,4751,2579,164,3084,5044,1427.45,35.09,36.26000000000002
4826,5178,1091,492,5189,5139,2723,3819,2891,5564,2888,1660.96,94.6,95.6700000000001
4987,5791,2284,6045,4010,181,4828,496,5537,174,3024,1607.39,51.59,55.540000000000006
2057,5144,3738,2446,4855,4927,2621,1453,2981,1517,2561,1342.72,28.73,30.200000000000024
6210,3024,6912,4879,2163,2460,6449,3089,859,6326,6660,1030.27,24.26,24.500000000000007
220,4663,5601,6022,1076,2539,4096,1823,5355,6584,2206,1655.74,169.44,184.26000000000008
1955,2685,1535,5554,3565,5321,5718,794,834,4921,2637,1655.05,195.52,218.65
2734,5529,6828,1838,3591,6633,7008,1386,654,2758,6079,1655.34,95.06,94.4400000000002
5326,1786,4656,3695,2216,1843,6447,990,277,4338,1563,1655.23,183.57,203.92000000000033
2581,6609,6850,6868,4709,1503,7075,2282,2786,6612,6782,1608.21,47.54,47.99000000000003
5258,700,6604,5073,2828,4829,1062,3451,2391,4246,6503,1653.63,113.52,118.62000000000012
6962,2221,3806,2837,5195,3415,2378,3438,4655,3354,291,1635.92,54.98,57.3700000000001
3385,1277,1634,38,3910,6820,5100,4179,3558,4578,5875,1659.24,177.93,196.51000000000008
1819,264,6107,3741,6854,6171,5431,6127,4251,2367,4455,1657.89,81.1,90.37000000000009
2794,1863,7057,557,7028,4822,2351,983,6637,2003,369,1474.6,34.75,33.94999999999999
287,6577,5682,4196,1625,3521,4726,404,107,3940,6105,1661.04,189.49,196.7
989,1407,4122,2456,1958,5430,162,4300,4399,3389,436,1634.69,81.89,80.46000000000005
5014,930,2796,1027,2068,7058,4431,3909,6648,6408,502,1652.69,125.38,129.96000000000012
2882,1808,1616,1001,4379,6691,976,1403,1961,6485,2242,1641.08,83.12,81.36000000000013
6603,1052,6746,61,3993,5149,4676,7066,3279,409,6197,1646.88,319.83,353.89000000000044
2223,2033,2200,5063,4319,4257,3465,417,3873,2646,6361,1653.34,96.5,104.18999999999998
6713,14,7020,449,6350,1039,378,1020,408,560,3955,1682.51,341.85,387.62000000000063
270,6999,5838,705,4222,4113,4014,2587,1286,2577,587,1652.72,137.77,153.39000000000016
