n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
5305,2471,6468,791,1186,8779,1542,5991,9548,950,8313,160.46,30.12,30.0327046809466
3517,614,1408,7104,6851,1144,3943,1486,9028,6955,968,198.89,35.55,35.193158797717544
9264,2028,3657,9551,1013,9455,9593,6499,812,3622,763,185.14,33.14,33.8195833101483
9120,2181,4744,6867,2363,8858,1929,9353,5054,9179,2961,146.78,26.73,26.581950663703893
1688,9528,9358,3078,6101,1596,8974,1028,9246,976,3374,165.18,32.94,31.145206503295302
8133,8711,7005,5146,7628,9593,7424,5924,4911,4070,2945,78.52,23.54,23.280029520103124
3999,1341,9411,4919,8604,8111,5627,7353,4717,9977,1199,122.48,26.96,26.47662676767535
1934,8387,6850,2702,5604,2490,8011,6909,642,1271,9143,154.43,29.86,29.175758941895353
9388,5140,5572,5737,9738,8137,9501,7474,1126,1533,4422,147.17,25.52,26.73816473933158
7767,1064,994,5072,9469,7301,4662,6320,5685,369,7564,219.67,33.78,34.588060574281286
5823,2753,1918,8088,965,3575,4709,2119,4056,6519,6405,114.43,31.62,30.838861299797802
8134,1320,2725,7359,6580,9002,4552,2243,7053,9014,4561,157.63,28.45,27.345739829023273
6804,5878,6233,3780,2472,1359,2887,2478,3800,3822,197,210.4,41.11,40.60717262503151
7945,9652,2987,4304,4619,67,2386,6864,8758,6049,9991,226.89,38.61,37.70362653101961
9278,5220,2056,8445,884,7481,9163,6428,6521,6536,6457,151.91,25.22,25.044959763465013
1696,7889,6560,1019,3122,1103,3420,7219,2659,1801,5571,165.8,35.97,35.15517599172409
9842,861,1677,3,9286,2478,8791,1662,5957,417,1152,384.01,67.52,68.36735522609777
3407,6164,2433,4132,5691,9867,5966,7768,2012,1889,7996,142.05,25.74,27.199664536362793
7634,7870,7927,5109,1407,2361,1674,5613,4337,7841,2645,167.78,27.48,28.521168360543534
8459,378,3362,8654,5926,2401,8899,443,8652,4883,1491,144.56,32.0,33.86684521694966
4278,8493,6008,2736,5827,3650,8725,8873,8236,5401,3654,148.48,27.26,26.486360381250105
3197,3922,6564,3714,3275,8480,8073,5825,474,457,4577,228.5,33.3,33.43111826417159
7737,4246,3172,9914,5640,7327,5726,5974,1319,3612,1673,112.83,27.82,27.88153862370232
3716,7701,3222,5533,3348,7907,9998,31,7855,5636,1389,246.89,47.21,46.38238798878304
1964,6365,3265,7832,2924,7109,5447,1421,6485,7588,6576,135.57,26.39,26.462113481694036
1391,2602,2785,2081,451,2476,9679,7624,2394,9762,7771,124.43,33.7,32.59413293294149
5741,2554,8989,8983,2146,350,233,1683,8627,2281,7107,211.42,36.83,35.573283617568194
3191,3457,458,4126,3486,4799,8211,3940,9608,5341,4249,130.26,27.59,27.93685100901961
8918,6865,2147,997,5796,7506,9557,8466,6891,8219,2142,135.38,29.67,29.445426681995944
8713,2487,8577,8364,306,7211,3000,9970,64,2454,2823,237.55,42.56,43.28351577003324
2319,7757,1971,9117,1011,5340,8492,8695,9100,7905,1738,196.76,28.89,29.47255168072299
9179,930,4071,3134,4537,691,1601,8318,7408,9203,456,148.56,31.18,31.37066595352217
1038,7262,5334,8282,9930,8391,3267,4541,7411,8325,8737,106.82,26.61,26.647807251938822
7832,8319,4057,8572,4253,9167,3319,7332,2246,6826,1992,122.74,25.94,26.10302532556495
6428,7243,5177,1188,3942,7017,1198,3484,4960,2004,2530,171.38,29.82,29.120326780846547
5999,2342,4146,2248,7663,3597,1542,6525,7983,2667,3665,199.52,28.34,29.168225584771243
2645,7070,8447,6616,5556,6902,3207,5842,5218,1510,5995,149.63,27.37,28.489923602794896
319,5537,9077,7514,7216,296,6297,5431,8477,4840,8392,179.77,39.23,38.65072812583101
1053,1848,3744,1716,1377,4351,4455,648,2974,4430,2122,189.69,36.08,34.99728244339371
6918,4237,6651,2447,8791,8434,9348,8103,5358,1465,4572,110.08,28.62,27.97166665916688
942,3003,6968,1186,4406,275,1451,4268,1372,9964,3643,208.24,40.93,39.1259328343545
1091,4332,1993,7434,189,5556,9061,6844,4388,2117,707,203.42,37.6,37.50427650126355
8632,3906,1793,2645,4290,825,2967,3305,5111,4997,8701,194.67,30.82,31.36312305747077
3372,4750,7302,8193,2914,4432,5685,297,4103,605,251,225.64,34.17,35.85296651381921
302,8284,9028,3104,8425,7778,4025,7324,1741,7080,8110,182.75,29.43,29.144960710142847
8944,6440,8301,5042,3525,3761,5614,3254,2289,6630,5694,147.03,25.65,25.922343311016313
891,2126,233,1158,4187,7057,2674,907,1384,6240,8289,216.94,34.75,35.54964215995484
4619,9810,3968,4801,741,7527,3036,2581,4407,7304,59,273.32,43.89,46.14460088566375
4312,5966,5389,8963,5300,4005,564,5071,3569,5842,2997,118.9,30.21,29.570435136406257
17,5494,6252,1374,7776,4569,8237,3292,4066,8269,81,470.57,70.78,71.47318458536442
1488,4328,1470,2357,6545,9614,682,6454,368,4909,4984,138.64,29.54,30.370796367178432
3814,1384,9594,8670,2543,9774,6381,5343,8096,2448,4655,126.01,27.63,28.219345136299346
2371,717,8404,7032,8282,2282,8581,8263,9313,263,9569,191.81,33.07,33.87894068100649
3767,1394,510,685,2180,5909,1718,6170,7395,9150,831,195.33,37.22,37.33735280736701
308,8707,4006,8016,4321,54,7486,1148,8240,8768,1506,242.76,44.47,43.66177611316495
8617,1082,7763,4131,1219,4350,3846,3362,3780,7542,8092,154.4,30.61,30.455470924848647
6267,1257,7848,4707,765,3248,1269,9825,2415,5435,4160,180.32,29.36,29.727726850369518
4987,9302,2186,204,7903,993,7959,4403,1630,3566,8021,197.19,36.72,37.09358073488953
4765,8462,4678,7613,7633,7640,1941,8996,3264,5106,1406,98.43,27.34,26.46617858834814
7748,286,4744,7519,1252,8300,7363,4401,6338,3437,3452,141.57,27.1,28.641488520681804
1222,9526,1479,2322,8586,4289,5890,2172,9885,8335,4580,137.12,30.43,31.743907858670887
1846,5983,3790,8157,7964,6456,406,2606,58,8055,7385,274.71,47.64,48.26478666358998
6642,4947,2305,6818,5635,6162,5178,1980,5428,28,5317,234.7,46.64,45.075339544111685
5542,6525,1966,3207,192,4748,4148,6098,1064,6437,6392,210.09,35.9,36.70249833372886
9653,1251,5909,7013,4508,790,4597,1666,845,4679,2439,212.77,34.46,34.37582225846985
4084,4353,7147,8371,5170,3110,6116,7008,475,6554,9079,139.38,25.83,27.078055832182145
8998,3333,1320,810,6731,7386,2270,4689,7955,802,9012,182.98,32.95,33.01915817613252
2085,2797,7736,6797,5630,4616,4878,4190,4262,6655,3910,138.69,29.11,29.20664930585473
4928,7916,9131,6461,1961,2741,2648,1231,3405,8201,8144,174.57,26.67,27.595830622879436
9017,3604,7421,5453,7372,7002,2287,8974,3152,3999,1486,129.16,24.96,25.460135845920576
2862,5602,9107,1492,5231,3917,6034,4232,9332,3311,329,199.84,30.48,28.93201837299819
6763,6272,6781,8587,3440,6174,4427,5541,1016,8161,4546,119.97,24.86,25.670379996381655
9409,5900,2062,8247,8670,3538,1517,4440,4070,6300,6549,124.46,25.79,25.93071674290238
7304,7075,5112,357,2084,528,6966,7754,9620,8025,2,331.72,58.62,57.62208301613736
