n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,5.06,5.15,5.115394093895294
843,44345,65900,60780,10592,72.47,13.82,13.233086053757383
43781,72649,5360,49678,22205,7.19,7.4,6.926873403259364
59247,55389,20598,22076,31196,15.08,7.9,8.095582273524341
6728,14542,17357,66357,8300,36.78,15.14,15.62189562852284
50287,13326,38165,26864,29399,9.27,13.01,10.095363344754503
55280,11496,34961,27510,51975,9.07,6.52,6.6767072017112765
36855,44782,5661,26146,690,9.39,7.81,7.105287869957792
53895,7181,49652,64449,18237,6.76,6.72,6.047550314440441
3077,31029,55669,14686,507,11.54,9.58,9.609756203983158
15890,75851,25909,26614,43282,10.28,5.31,5.4571423364096034
1081,10944,17456,70748,2289,59.02,35.0,33.810477544086645
65641,11119,75101,65108,70462,9.16,6.16,6.279959469714304
25975,55064,9020,52184,25187,20.03,12.07,11.7715552433893
12244,19052,22617,5400,7100,48.17,12.29,13.156013176525109
35388,72752,19569,35168,75403,20.63,8.4,8.760188177214161
4487,15903,52739,31036,21199,7.34,7.37,7.435894136641074
66179,5640,47965,68427,74086,6.64,5.49,5.767800695101631
11369,45507,14413,47915,59152,33.86,10.68,10.795315106445162
27529,52713,26053,75292,2407,5.01,5.0,5.017523823397133
49668,43084,80,56829,14641,14.51,8.86,9.583171724073999
27974,29059,58197,35341,42560,5.69,5.78,5.602804522934949
11641,40259,37340,13509,67830,8.64,5.48,5.3659880185611275
7230,3328,49988,73457,56182,13.43,8.8,9.168710541951299
65186,45361,32540,74190,8687,30.89,10.94,11.810969910050426
55706,30271,12553,52547,66830,6.58,6.54,6.557058672936218
48885,73461,48412,18236,38049,5.27,5.39,5.636700660055356
22421,33936,3850,6619,22643,9.49,6.1,6.323011755260561
34466,21523,15763,19440,1556,33.12,16.52,16.408935563796767
6399,7983,59039,27341,50971,56.14,26.03,24.928893024320082
38566,1939,46469,37356,18434,85.97,34.86,35.03028781204974
63034,73653,36402,17996,11349,19.41,8.68,9.030836765635282
72870,38798,15457,8597,55040,55.64,17.5,17.56895869957852
59165,18680,73652,50200,22161,15.78,6.61,6.34636640923604
35934,64806,45727,13005,6351,59.4,10.49,11.135458842591177
36287,69315,16822,22718,11045,24.5,12.43,13.068667290320365
21263,29151,1705,26593,23049,37.55,8.21,7.832558284544201
62080,59860,73301,71500,50893,15.89,8.42,8.15230943868777
10904,22681,71908,63184,34398,5.9,5.94,5.870879456958402
70179,8727,3771,57114,71349,15.21,7.42,7.440361873846213
40469,68615,69073,70401,8595,27.6,13.15,14.325403121913968
75218,71060,39363,8430,29398,11.96,12.58,12.548009192147855
18016,13527,13057,64443,59445,15.4,8.26,7.816187862315944
7922,64253,6940,3827,48908,57.38,31.53,30.743182753422094
31934,60115,30291,48657,75127,21.96,7.18,6.991967016572941
65001,31864,4718,11092,6148,47.24,24.84,22.518641280587712
53708,53303,9039,10582,24784,100.88,47.91,46.91503066756763
4470,23765,11064,8503,3914,29.44,16.88,14.848504890216077
46503,61635,71698,70198,62210,7.05,7.14,7.077452061197325
3404,9871,43755,11088,42136,78.15,24.3,26.307525689927967
1123,60797,58871,19474,50605,8.12,7.11,7.136036107781124
62683,18075,13924,45713,30319,7.45,6.15,6.24244065777744
59176,16960,25187,28987,14257,14.81,5.49,7.029189432896951
14497,6911,15740,9782,10820,8.47,6.9,7.061300920454688
48814,13581,3074,61277,68421,34.59,11.1,11.020099038359435
26303,48429,10634,30953,717,67.33,21.33,21.260644908884455
33602,67872,25868,2029,57574,48.37,21.33,22.515975794124703
33195,2914,13533,68084,54677,35.82,13.72,13.8634225312096
7576,32930,62334,41300,28927,10.38,8.61,9.328196401256697
7682,36068,17331,39341,5097,14.73,7.88,7.888859817343116
24469,46326,52850,950,39679,25.54,11.24,11.957697928076552
12375,3862,41638,57582,32398,42.9,14.92,15.775848900973823
54601,42172,64448,73844,45474,9.87,9.03,9.313787436838505
52309,56371,27385,10296,36226,17.43,8.46,8.403223855138918
39437,60522,61159,74506,59756,7.0,6.57,6.541308955073015
57662,50465,24423,43185,52712,10.75,7.18,7.488321596833599
7717,42601,12035,22356,41617,5.47,5.29,5.274425657408295
71287,3521,24715,27668,47789,32.49,12.34,12.991674510565062
18047,11261,44282,58599,50444,24.67,15.56,15.353091341546795
27686,71033,43957,9943,2506,27.11,13.77,15.31401912774551
72412,55289,61682,29799,42426,10.22,9.1,8.944670687578201
67389,65843,12988,60717,419,65.46,17.72,15.963090747400887
37310,69927,26885,9361,29326,11.3,8.82,8.734040855028766
1415,41241,5507,11991,19544,16.9,11.0,10.32538371220565
43064,21403,12589,66796,52923,18.49,7.76,7.692530692563695
51833,51041,66349,17674,66679,9.91,7.26,8.36319003713464
46846,47054,35379,26474,42001,8.59,7.64,7.53648116718269
50468,74358,23911,23349,74812,6.0,6.0,6.0494946791248445
22484,1238,40110,2637,36505,20.66,9.41,9.292282699478388
62755,68490,55984,12286,35757,8.97,7.28,7.309193149716447
37349,18836,67755,59176,62758,8.32,7.97,9.594816050737332
30416,23473,43391,19224,45567,8.14,8.11,8.163662872719769
6664,71488,36514,45131,3437,7.51,6.75,7.095547251665183
75833,24432,70485,12657,59435,12.74,10.67,11.282054941562384
