n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,667,944,542,29,860,476,794,965,255,664,113.8,46.74,48.6064301063367
53,922,160,115,380,480,889,252,389,556,104,587,255,13,748,221,417,286,186,161.38,65.36,66.23296273710258
938,888,784,398,163,780,816,73,142,632,632,455,129,135,1,995,892,5,214,152.88,60.8,61.83279480827877
792,220,983,169,893,170,296,321,984,203,552,897,694,640,209,186,963,991,707,109.33,45.75,46.620352172663274
201,989,988,915,392,305,22,369,424,169,958,149,270,66,339,308,837,617,600,122.29,48.19,49.59233079146967
3,610,694,724,346,67,317,363,838,313,492,713,323,189,492,483,721,180,58,163.0,68.79,73.1713253205564
262,998,961,23,972,767,366,865,413,18,562,806,428,374,385,592,861,9,463,162.84,71.14,70.94536697197184
47,724,185,638,978,977,201,121,773,251,951,839,964,473,352,524,363,914,537,119.76,45.54,47.359796413433706
256,794,473,110,603,766,799,816,376,880,302,37,443,968,93,213,348,525,625,137.16,56.18,56.33274585691316
371,940,151,348,282,946,719,558,94,319,702,324,313,181,817,80,641,152,738,109.22,47.07,47.7793756195009
705,316,495,165,737,49,82,615,546,945,415,32,243,758,608,352,846,256,466,130.81,51.99,53.977865023683364
666,431,149,57,938,653,33,820,505,342,858,212,133,749,577,972,135,645,918,114.66,46.89,48.180612848564316
806,423,109,172,444,381,152,60,865,430,301,144,464,944,635,872,173,999,534,131.28,49.48,49.51242521519414
464,983,499,705,747,325,490,280,298,481,413,923,150,115,386,841,544,982,183,122.49,49.06,50.04433827957175
642,959,511,888,346,184,91,503,278,527,800,561,888,514,369,64,804,814,793,111.61,46.32,49.515087400823035
364,711,601,679,35,777,313,372,572,721,684,287,855,497,271,788,707,733,300,125.35,48.18,49.48604073499262
979,968,348,665,182,594,872,11,485,560,792,256,333,687,280,474,295,836,512,130.71,55.81,57.57036209707339
662,689,816,365,356,280,659,353,755,960,848,418,358,944,863,176,890,887,704,108.23,44.31,44.9998956440685
460,999,373,979,342,530,145,542,170,203,856,370,959,874,488,289,708,80,736,104.65,45.97,47.04323052786354
686,747,426,175,631,799,958,594,528,681,958,430,309,638,566,793,887,652,277,101.12,41.11,43.77356296440721
737,28,200,163,600,451,639,665,185,224,777,702,184,646,735,42,482,231,169,139.07,54.81,55.5421712168844
55,913,136,113,324,991,185,494,198,561,36,425,476,359,389,678,626,73,604,142.78,55.23,55.682941105960396
209,243,735,924,382,0,358,415,974,285,876,419,887,117,705,851,560,382,987,128.96,52.04,54.67405617474403
36,563,628,308,97,302,558,524,347,973,594,300,981,360,838,132,429,419,832,125.42,55.26,54.977714348013365
577,657,551,378,478,145,160,610,391,577,488,980,203,991,136,623,93,359,840,119.5,46.63,48.028911253070724
914,677,0,391,110,333,579,938,629,552,144,333,644,897,912,577,384,439,442,147.13,55.2,60.32264673312967
231,505,298,491,995,725,388,393,984,875,935,162,610,608,266,758,308,508,257,114.96,44.35,45.32000881139193
425,20,326,967,314,503,951,293,146,488,24,124,675,636,983,454,251,300,40,157.43,59.64,60.96148422438117
800,139,846,401,13,491,545,573,280,249,957,485,800,37,251,501,274,864,158,164.33,63.43,67.45328353073978
738,292,300,504,622,486,530,660,884,618,901,761,916,121,16,778,129,307,289,126.66,51.07,52.60375309340379
546,725,344,628,303,748,542,27,475,358,369,698,762,832,604,135,37,2,258,156.85,67.34,68.27168541395356
566,466,702,938,110,909,703,558,195,14,439,797,826,437,609,589,705,725,976,130.99,53.48,52.76490464129499
647,664,493,879,933,861,394,487,401,698,872,736,201,920,303,476,849,776,67,116.17,45.53,46.0081401481056
310,856,3,711,797,443,596,293,663,799,483,932,318,146,169,489,711,562,910,121.51,52.62,53.66810064090944
509,996,338,550,157,435,599,554,831,49,70,750,235,273,839,87,810,64,679,143.54,60.72,61.87114696706453
964,26,341,739,439,70,414,718,498,50,126,862,125,224,629,661,844,975,113,141.18,55.77,56.719629890846264
729,916,137,299,722,940,448,153,187,625,189,423,821,165,68,637,218,44,568,131.9,52.86,52.364654594230274
110,676,388,763,73,286,58,584,589,121,760,408,899,638,137,10,442,93,322,184.75,77.84,79.11435853312939
701,614,501,501,361,961,671,383,936,57,141,714,301,154,582,646,694,517,297,107.83,40.87,43.03315497404187
932,964,568,563,635,225,269,64,564,241,260,852,768,290,529,998,136,827,240,131.47,54.39,55.765845217502815
884,380,464,754,398,183,134,730,19,670,349,87,586,683,36,93,884,127,518,163.3,65.7,66.28167744420684
608,464,244,399,897,473,491,986,331,110,815,543,30,555,742,393,54,868,154,145.01,57.55,58.57837349013562
967,974,439,697,813,228,767,118,85,996,933,681,503,840,216,143,718,639,384,122.06,48.71,49.31796918628544
362,855,240,296,341,952,628,722,357,815,395,387,139,740,851,366,663,303,823,122.61,50.05,50.31335560684075
646,443,984,872,370,529,37,606,587,220,757,184,405,64,99,37,33,190,207,144.27,59.08,67.77448936833174
200,40,501,910,959,492,677,778,356,0,437,481,307,911,957,634,943,438,331,148.67,55.4,57.42961017028147
476,472,102,196,158,669,162,72,383,889,394,889,901,480,155,565,260,112,284,137.31,52.48,54.74427552411265
