generation number, individual number, fitness, candidate
0, 0, 135.76, [24, 310, 2237, 2658, 1166, 1098, 5531, 722, 3641, 6, 766, 3642, 789, 1549, 457, 3447, 2565, 11, 4045, 813]
0, 1, 135.16, [789, 1210, 3614, 2565, 68, 766, 5189, 2688, 1608, 2485, 2237, 1166, 3453, 993, 2967, 87, 457, 11, 996, 4967]
0, 2, 134.76, [457, 2972, 3447, 1166, 11, 5079, 3352, 2688, 1133, 2658, 766, 813, 5524, 5179, 4967, 1098, 722, 1305, 3641, 173]
0, 3, 131.76, [1305, 1608, 600, 2651, 4045, 457, 789, 1151, 1549, 4310, 11, 722, 1098, 2237, 1133, 2565, 5179, 1166, 4967, 312]
0, 4, 131.49, [813, 766, 993, 2688, 1542, 3642, 2565, 600, 1210, 2967, 311, 173, 1151, 1166, 2328, 5531, 1549, 1098, 3787, 2972]
0, 5, 131.25, [173, 1374, 11, 2658, 988, 2688, 1166, 4045, 87, 1151, 3456, 2485, 1133, 312, 766, 2871, 3641, 789, 5189, 3614]
0, 6, 130.39, [1133, 3352, 2328, 3449, 1608, 993, 4967, 5179, 1374, 1098, 3614, 996, 3642, 600, 11, 766, 2565, 4310, 2871, 457]
0, 7, 128.68, [766, 6, 311, 5524, 600, 1305, 1374, 11, 2565, 1542, 3456, 5179, 2972, 4310, 3642, 3449, 24, 2688, 3447, 722]
0, 8, 128.02, [2967, 3641, 1210, 1133, 5189, 24, 2688, 1098, 3447, 1608, 311, 312, 3456, 3642, 789, 2651, 11, 766, 1374, 1166]
0, 9, 126.75, [1166, 988, 3787, 2651, 122, 3352, 311, 1374, 2328, 766, 3614, 1151, 2237, 68, 2871, 173, 457, 5524, 1549, 4045]
0, 10, 126.68, [600, 2688, 3449, 1542, 1133, 4967, 1210, 122, 766, 312, 11, 1608, 2871, 5524, 988, 996, 1374, 1305, 1166, 311]
0, 11, 126.27, [2565, 1305, 2237, 1608, 122, 5179, 2658, 2485, 310, 1098, 1549, 11, 68, 3642, 5079, 4045, 4967, 813, 766, 36]
0, 12, 126.06, [3641, 5524, 1098, 36, 1608, 306, 766, 173, 310, 457, 1549, 11, 3453, 988, 311, 24, 1305, 5179, 3447, 2328]
0, 13, 125.98, [1608, 4310, 2871, 1133, 4045, 2651, 5179, 2237, 2967, 457, 1374, 3642, 1305, 789, 766, 2688, 3641, 1549, 3787, 5079]
0, 14, 125.13, [1542, 993, 766, 1305, 5179, 2485, 2565, 311, 6, 457, 306, 2972, 3352, 1210, 1374, 5189, 1549, 996, 2651, 2871]
0, 15, 125.01, [24, 2651, 1608, 6, 3642, 312, 5079, 1133, 310, 11, 784, 2658, 1305, 766, 2972, 1151, 3449, 813, 5802, 2328]
0, 16, 123.88, [1549, 4045, 1133, 3642, 1542, 3453, 3456, 87, 813, 3352, 122, 784, 1098, 3787, 2565, 1166, 5189, 457, 2688, 310]
0, 17, 123.71, [2688, 1151, 2972, 24, 993, 4045, 310, 457, 1166, 173, 3453, 87, 5524, 5531, 2651, 784, 1133, 1608, 68, 3641]
0, 18, 123.33, [2658, 3449, 1166, 457, 11, 312, 1210, 988, 3453, 4967, 789, 6, 1098, 24, 2328, 173, 3641, 784, 2972, 3787]
0, 19, 122.97, [996, 5189, 2658, 1549, 2651, 3642, 3614, 5079, 600, 11, 311, 306, 1374, 36, 457, 988, 24, 173, 3449, 3447]
0, 20, 122.96, [1608, 789, 3352, 988, 2967, 2688, 24, 2485, 3642, 2651, 1133, 11, 122, 68, 3447, 2237, 813, 1374, 5531, 4967]
0, 21, 122.79, [2651, 2328, 457, 600, 1210, 996, 4310, 3641, 2485, 24, 3614, 1374, 1542, 2658, 311, 3447, 766, 988, 2967, 11]
0, 22, 122.34, [310, 2967, 3447, 1374, 1098, 1133, 3641, 306, 1608, 2565, 996, 457, 1549, 2651, 3449, 5802, 1210, 1305, 993, 4967]
0, 23, 121.38, [766, 3787, 1549, 789, 600, 3456, 3641, 36, 784, 3449, 2871, 1098, 993, 1166, 3642, 996, 312, 1133, 4967, 2688]
0, 24, 121.37, [173, 4045, 122, 3641, 3447, 3352, 1166, 5179, 1374, 766, 3614, 784, 1098, 1549, 2871, 1305, 457, 36, 312, 68]
0, 25, 121.29, [2485, 2328, 789, 3449, 36, 2871, 1133, 457, 2972, 1210, 600, 5802, 3447, 766, 993, 5189, 122, 3453, 306, 2565]
0, 26, 121.14, [766, 457, 988, 5179, 87, 3447, 312, 6, 2688, 1542, 4310, 5189, 68, 1098, 1608, 722, 3787, 311, 5524, 4045]
0, 27, 120.51, [310, 2688, 766, 5531, 3642, 5802, 122, 2237, 173, 2658, 1133, 36, 312, 1542, 4045, 1549, 306, 3614, 4967, 2871]
0, 28, 120.48, [2565, 2485, 2237, 5189, 784, 3456, 2651, 5802, 3453, 68, 1133, 5079, 3787, 766, 789, 4967, 3447, 310, 2688, 311]
0, 29, 120.31, [2871, 1151, 5179, 11, 3614, 1133, 4045, 2658, 2651, 122, 457, 312, 766, 996, 3787, 3447, 5189, 4967, 1098, 68]
0, 30, 120.21, [3787, 2565, 5524, 457, 1166, 2485, 173, 784, 1133, 988, 3352, 2967, 1542, 3614, 993, 813, 1305, 5179, 87, 1549]
0, 31, 120.18, [5189, 5179, 457, 310, 4967, 1210, 5531, 36, 2972, 813, 2651, 1549, 5802, 306, 173, 68, 722, 1098, 2565, 6]
0, 32, 118.89, [3456, 36, 789, 312, 6, 3641, 1151, 11, 1374, 1210, 3787, 600, 5079, 2237, 993, 1166, 996, 122, 1542, 766]
