n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,22496.56,143.13,145.12999999999994
59,19081,61637,48910,41862,22520.22,1490.77,2473.2499999999986
2869,35743,64073,25966,54264,22510.51,745.31,893.5399999999984
70556,70680,12348,25294,73848,22080.31,84.6,84.31999999999987
72563,34802,11548,55666,43985,22506.36,203.74,225.97999999999988
12207,47466,53732,32831,58354,21384.26,56.69,56.269999999999854
12291,25842,38166,12786,5987,22507.74,97.04,106.48999999999984
26328,47235,63793,25391,67456,15326.95,8.82,8.57
75482,66019,3725,47366,32098,22513.78,612.72,750.7699999999987
56320,39888,46842,15674,11755,14878.88,10.16,11.990000000000002
65556,68847,26099,15312,35112,5186.15,6.19,6.26
40931,25719,49782,63405,29194,22088.69,48.29,49.969999999999985
18101,27510,68438,1641,24739,22517.6,126.32,127.42999999999991
22169,2235,43635,73104,40124,22508.69,185.86,191.08999999999963
49103,49467,69123,51008,37899,19140.56,67.15,68.80999999999982
16624,64062,7054,24294,55428,22538.84,51.48,53.629999999999924
52135,12580,57835,32153,11672,22518.17,326.62,356.50999999999954
58472,58614,49809,10023,67723,21855.19,111.86,121.99999999999979
55891,61725,39775,53616,11263,18027.25,19.31,20.63000000000001
25184,34841,59160,63919,22561,12164.36,10.83,11.39
2430,2866,70509,16186,32917,22522.12,937.29,1226.5999999999974
47323,24583,33595,65894,59183,17785.38,29.42,26.75000000000002
43180,67747,33392,53814,55278,16910.41,26.44,26.12000000000002
63622,35119,62221,62723,64490,19817.87,18.15,18.440000000000005
18636,49476,65096,40065,61244,15551.6,26.53,31.369999999999905
42387,48034,21368,49288,34839,11045.86,36.78,35.749999999999886
41957,52203,63962,20733,38114,21847.31,54.47,54.47
73381,811,58898,7484,23930,22530.55,757.91,958.4900000000018
3946,74680,14698,48615,47449,22502.27,113.58,121.24999999999989
65200,8162,25248,20235,35291,22297.26,133.91,124.25000000000045
1942,55327,68794,64447,9937,22517.06,617.33,768.5299999999991
61459,30417,13127,48616,47444,20706.31,68.74,69.25999999999979
19000,31897,41723,18910,4938,22514.42,401.3,437.1200000000037
12756,13819,5932,62636,60648,17795.23,230.52,190.10000000000375
9043,4043,72276,16647,10950,22295.59,172.55,190.88000000000105
21110,34758,59242,65495,2658,22514.32,193.81,190.82000000000048
17966,24745,57787,62804,57603,16222.43,33.15,37.57999999999992
58599,73215,36229,62577,8345,22302.27,66.34,70.97
38241,47637,37495,47204,4439,20489.39,70.11,86.38999999999983
10968,65851,36147,36674,35928,20937.44,40.1,40.489999999999974
62010,56452,58226,48687,4182,22514.15,443.92,538.82
11225,32712,31254,70189,4287,22537.46,241.03,263.4200000000001
22713,44090,48560,4189,6824,22521.82,207.75,270.1099999999998
27417,56758,45020,10170,20661,22528.37,67.26,73.15999999999994
14946,52383,71712,17785,60824,20717.95,77.81,76.87999999999982
64819,9854,16783,9695,45927,21165.64,84.83,81.2899999999998
68192,3994,24337,68868,19700,22296.27,130.54,145.96999999999954
24078,36923,19792,66495,74506,19145.96,30.88,29.599999999999994
50896,29239,29045,73932,16495,21397.37,203.82,186.59000000000103
54936,21388,41484,31501,73533,16211.84,16.0,16.91000000000001
75020,624,74568,50683,24660,22503.92,1122.53,1746.5000000000039
42632,49949,68982,57795,1268,22514.23,348.8,416.80999999999926
52102,69571,72228,17860,30630,22520.99,35.8,39.47
71293,48788,35638,24267,19583,21397.85,61.69,64.34000000000006
21512,17607,50423,9735,8004,22541.48,140.49,162.76999999999992
1606,5226,61892,7763,15019,22515.69,707.94,983.4799999999996
70815,13126,48184,4218,7848,22519.47,665.84,789.2299999999982
71140,29463,53325,29566,74095,18914.73,27.37,29.360000000000028
38469,12152,61741,10131,75157,15317.58,14.24,14.960000000000006
7708,22100,57401,15736,14709,19827.43,28.92,26.840000000000018
23304,6555,3982,55748,37621,22507.27,514.08,608.3899999999993
33513,58113,30401,26495,70201,14643.15,18.13,21.680000000000014
28043,36414,1718,33415,69080,22491.22,98.53,102.41000000000003
43381,67818,12278,4291,47454,22531.58,592.46,665.0900000000007
48121,15351,29655,3671,47233,22514.43,300.51,324.41000000000076
44643,57098,6783,45089,18271,18685.8,54.2,52.96999999999987
3984,1288,44065,8924,63561,22520.21,791.63,1030.4000000000012
338,60768,34563,11471,35812,22506.52,1767.42,3067.5199999999995
30175,17351,16506,54947,71535,20717.41,43.45,39.770000000000024
23834,31845,50319,56242,73864,11721.89,23.83,21.799999999999976
67838,62971,35409,33182,17927,21619.7,59.85,66.97999999999996
39197,4307,25235,58775,13726,22541.66,87.13,87.92000000000006
23080,75505,14213,339,67314,22485.83,178.0,190.24999999999977
21032,15717,19921,51528,62088,16880.52,15.23,15.200000000000003
63728,69572,70973,61662,28231,21181.99,23.85,24.920000000000005
50902,20230,60041,1397,44271,22525.73,775.8,969.6500000000019
54734,33006,41859,17410,37458,22509.27,111.9,109.78999999999998
48626,47563,29268,702,39966,22533.09,888.8,1306.5499999999972
23153,10817,53431,30344,11694,22521.05,222.42,238.1899999999996
25458,49860,53980,16496,19338,14193.15,32.25,29.780000000000037
68131,6598,68194,68794,63970,22521.87,166.57,167.8699999999999
47744,43082,51072,35783,8745,21396.39,55.18,54.86000000000003
34284,17235,5401,14340,20331,22510.82,65.59,63.22999999999993
66209,66388,14889,11359,11337,22521.19,372.82,404.15000000000373
16368,28327,46011,44348,20742,22511.64,178.2,184.36999999999972
32011,22955,24121,29566,16449,16903.99,20.79,22.040000000000013
62793,60000,14485,17916,59711,22295.91,153.41,173.38999999999993
25731,74960,48641,18954,43549,21847.12,157.22,149.98999999999938
34554,8949,35908,200,8010,22531.54,730.3,1118.2099999999969
3915,62870,59735,41693,8032,21628.05,55.0,52.07000000000001
1479,35999,13288,50340,44033,22530.37,429.33,485.6899999999999
13360,48909,18607,19307,48546,22517.7,138.44,142.6999999999999
61474,53008,2534,69692,19773,8102.32,7.23,7.069999999999999
13615,58427,48956,1632,16713,22525.98,362.78,418.8199999999996
72263,62928,34772,9224,62681,22309.45,137.49,142.30999999999983
15868,52325,26025,71212,22274,22533.27,110.75,125.65999999999997
57398,43369,33461,71020,45338,19590.87,37.34,35.45000000000003
38573,71408,35822,59369,72842,15073.28,11.66,10.700000000000001
5995,65601,32724,430,69069,22513.37,1324.55,2368.3699999999976
64920,72997,70357,33394,22317,22522.82,116.58,132.01999999999975
