n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,103500,170638,12657,18988,215292,140478,24675,95863,152774,15204,22.59,21.18,21.74000000000001
238473,133021,56281,9829,22530,113677,109621,18312,63088,23779,144453,111285,15495,24.18,21.99,22.300000000000008
216754,148230,32453,248368,58520,165314,164477,152829,248436,16216,151284,153496,103987,22.62,21.3,21.39000000000001
12999,255919,57955,12211,145926,225042,34910,75919,109874,37815,141737,30878,149661,22.93,22.27,22.340000000000007
80866,146868,213942,178782,47376,27015,152462,149737,167487,49249,97621,25540,143587,23.36,21.36,21.55000000000001
186675,16459,147945,15624,162269,53990,130132,178362,139387,112090,203745,82351,122054,23.79,21.94,22.20000000000001
153501,242074,118799,94786,78582,65123,208241,47124,183237,204427,63988,21457,150581,22.87,22.14,22.18000000000001
78708,137677,129791,229412,90040,191219,117659,75481,159634,256946,19189,30950,134200,23.62,21.3,22.210000000000008
109608,43243,198479,89667,39841,244651,128178,110545,10277,252187,175168,20347,200427,23.73,21.26,22.06000000000001
146296,150215,206856,229501,214526,82247,89161,182267,91797,155810,130200,152016,208900,23.0,22.27,21.560000000000006
119591,18025,220192,24535,247642,70762,124282,182725,174103,17039,15904,191669,183891,23.62,22.17,22.120000000000005
81161,169640,151505,260334,178582,215462,116822,74605,187859,101132,232532,175283,90965,22.13,20.11,20.630000000000006
5914,246585,121030,93182,44052,160148,30695,129418,15454,57201,201387,75348,33905,24.46,22.38,22.43000000000001
193557,64910,104306,102485,240337,228438,130156,21123,43611,117751,105288,144032,72833,22.82,22.12,22.27000000000001
231573,35894,214769,112858,226488,144236,72986,185177,108867,258596,94049,178971,231785,23.2,22.45,22.25000000000001
99730,251063,60490,39563,21753,46194,39661,60806,172626,61167,3162,127130,217866,23.29,21.19,21.31000000000001
154435,47800,68877,73906,1073,38188,109824,140139,96797,159858,148462,83522,249848,23.88,22.1,22.380000000000006
32896,181008,225234,135132,249095,161898,171695,177261,193930,14153,119706,235807,228322,24.68,21.86,22.27000000000001
204464,249531,229248,178408,209157,146609,102859,104351,104589,103316,27141,126228,166275,23.15,21.85,21.54000000000001
104973,16317,49967,17654,258124,54726,115507,42546,28817,89143,157477,13782,26838,23.12,21.23,21.590000000000007
61,148578,39653,140671,26598,248761,95318,160887,6684,18432,229200,54513,160974,23.68,21.86,22.150000000000006
98626,38941,166306,66127,250470,91066,157883,95463,124295,32202,30239,222543,127944,22.62,22.04,21.99000000000001
260335,256330,122156,125932,126834,81750,22514,37779,26787,196522,89819,194078,69404,22.82,22.32,22.10000000000001
125467,217279,181418,42320,135353,6054,53795,249295,249566,138479,94831,38430,180897,23.32,22.29,22.13000000000001
142389,239637,7089,198742,138440,78142,256508,168536,226315,23857,182503,221629,68449,22.52,21.07,21.750000000000007
135894,96128,238094,43789,93243,202358,58403,139615,141968,204224,131779,86419,166839,23.38,22.5,22.33000000000001
58469,160754,212732,206674,258192,198789,223511,51156,211308,62754,214521,105037,193953,22.62,21.38,21.610000000000003
210587,59438,52407,135695,129179,93208,191628,7596,259418,7323,207123,73247,123794,23.98,22.15,22.31000000000001
67941,50762,181540,158633,250744,90251,117238,211960,245634,189563,259008,91624,250347,22.83,20.73,21.460000000000004
255463,95587,21112,57792,26779,59466,123228,51565,88535,53575,126524,163595,258277,23.27,21.19,21.610000000000007
236010,159976,220315,500,125691,238341,171174,90179,209621,168593,22224,218798,173168,21.94,21.6,21.500000000000007
31432,238492,101852,205076,186513,196644,52250,125313,233048,46798,113750,206867,166682,23.05,21.36,21.590000000000007
87167,22740,209931,248031,254714,189222,103766,121414,105221,194865,248197,22261,190001,23.23,21.4,21.630000000000006
41643,44565,260338,33302,7221,39623,154877,237201,121989,211419,171929,38318,160320,22.72,21.52,21.930000000000007
216664,156203,256981,124349,172298,245751,91857,40871,143827,143729,34336,5609,3733,23.18,21.41,21.910000000000007
209546,254513,190413,170308,26941,138040,196475,244744,36503,113720,258618,228522,51067,23.74,21.65,21.67000000000001
216571,229089,55323,7338,66016,55778,76799,131376,63055,200194,153730,85456,67990,23.11,21.54,21.90000000000001
142698,109841,218679,34360,15965,238555,193966,92742,235327,120104,173663,152921,213659,23.79,22.38,22.25000000000001
237055,135465,110265,216829,240575,230206,131504,34278,139414,39802,137234,133836,4903,22.7,21.72,21.420000000000005
228800,115376,203556,48000,159528,1030,203433,209497,39269,45179,37108,124123,162293,22.33,21.26,21.550000000000008
190105,31545,145876,16188,85454,178869,135882,139126,145605,126481,205592,203552,27815,22.39,21.07,21.310000000000006
231532,146878,14895,65141,50149,72592,11062,202443,25623,133094,118535,147253,7304,23.05,22.16,22.080000000000005
199227,234359,239203,16611,116194,85357,160570,255160,132527,158895,134260,52272,181595,22.97,20.41,21.050000000000004
72662,118579,133210,139797,211645,125314,133104,246808,64921,183295,137156,229778,229632,24.22,21.93,22.34000000000001
246986,243219,68050,241902,146673,234030,247271,53107,220200,117316,35948,109218,31882,22.68,22.26,21.960000000000008
102855,115898,82832,19017,175939,63082,112286,19168,55755,175498,79371,205504,32073,24.1,22.13,22.270000000000007
235150,203668,40487,246285,187726,168678,173082,95992,37481,66350,231429,35980,253636,23.06,21.71,21.550000000000008
122614,57563,195738,249693,24674,104400,231979,127732,42675,259488,175068,218220,58644,22.34,21.51,21.85000000000001
