n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,20558,14838,48.42,21.2,21.35867335659409
48731,61481,32318,49906,71271,13365,75227,32680,1718,51.14,14.99,14.397652629225963
28407,53497,36632,23865,51044,20919,9428,18188,58305,39.03,18.94,17.84992395329593
16606,17333,232,696,27453,28243,21739,21821,37919,69.0,22.25,22.41449481800196
41110,26068,70677,26840,23811,25805,50229,39162,2827,54.86,17.49,18.52431544230611
47341,54382,21752,19097,34578,8537,43496,39499,443,98.01,32.36,31.352806311063112
44288,8653,40626,46576,40116,63012,41391,24218,63074,44.85,17.69,16.31447292212166
61936,23084,7471,33578,2997,46877,52991,2368,71967,94.81,38.01,33.52792964442778
54896,47996,49330,75827,1189,59352,6124,23713,25758,53.16,27.15,29.06913557133257
15600,32255,60582,45138,67173,46503,68773,32885,60666,16.63,12.01,12.001451808146127
14162,48142,38779,4801,56751,11951,27326,44661,67224,31.76,19.97,20.395885660495722
47530,19424,44559,36133,71453,12068,40953,41523,40130,37.56,19.82,21.26234249771868
23262,10249,19512,40541,63411,21171,6363,10611,69930,37.6,14.68,14.370977893844756
53200,4171,31108,45066,32795,59724,55280,19087,7301,52.57,15.41,15.862584539489632
4288,64692,43802,27139,17114,73930,17403,54240,13976,85.72,31.07,32.99311831036896
22127,56958,48889,19561,7703,55134,38641,18507,59395,9.86,9.96,9.82873124190517
22189,68445,59446,63983,41641,62789,35918,38144,61614,15.63,11.83,11.90144251989794
52925,19202,14753,49414,69697,23513,65447,44365,23608,29.81,12.86,12.879383270330099
11683,64469,35692,67525,71840,65906,47359,8271,46622,10.64,9.53,9.533508656049111
4498,40068,47635,73310,36811,63659,34715,38515,44574,24.82,15.62,15.200580721022115
23415,1517,62167,71695,32858,42717,35872,60678,37857,37.67,19.65,19.88326918409408
65581,46736,45597,35897,45296,53538,45881,22606,58954,22.69,13.91,14.919650199014377
47746,43822,67913,18593,69381,21780,26037,47451,62552,15.57,14.6,14.066056159099114
37074,10333,54608,22521,67692,55154,39671,72510,35481,24.4,13.66,14.360578229348434
3620,25637,20974,57811,23690,28709,23662,5486,61811,29.27,17.94,19.056327786478167
29654,21724,7096,17501,14526,41595,23795,63263,25344,37.91,20.47,21.247085679687906
71869,4673,54459,60991,46019,49846,9434,26786,31175,12.45,11.71,11.279222030095614
49022,86,45943,53133,36507,53745,15083,71728,49005,37.64,17.95,18.02944989204156
4726,72080,39502,12428,38703,71463,67193,44482,38429,17.12,15.75,15.6119985414963
46087,16929,54932,53640,73914,70567,48423,61272,18626,10.57,10.27,10.404212131159138
20548,50167,73906,62525,26103,17430,11905,46021,124,39.12,19.63,20.554284693801172
50050,14145,42734,74162,70703,18441,42656,73963,49263,11.13,11.42,12.865338714787535
56256,56581,29666,64672,38206,62858,49778,50317,20844,15.56,13.49,14.283981088208249
34055,39426,65051,32908,54459,2578,41831,40303,64455,35.64,18.56,18.2493627798971
37538,18781,62512,3116,15975,58126,32178,38417,5239,26.35,18.12,18.384820572363175
17883,51431,1730,62953,69804,73441,35885,31912,62164,43.34,17.49,17.794292895651083
4818,32199,64240,35086,20285,37451,38428,64522,62210,42.91,24.58,24.10152423496683
67924,15489,2119,16519,39412,37007,69926,44056,38905,33.61,24.64,24.834654906491586
69450,3488,60861,45844,47322,17364,4774,371,33085,80.81,26.34,26.68992786415013
72512,59718,14103,71511,25058,1908,56317,56063,75450,15.27,21.47,16.872197438184873
63160,50524,62353,51362,25751,38856,60959,8657,39800,20.8,13.32,13.441970132620721
422,56730,37533,61924,40756,18701,21685,62706,71971,45.36,14.01,14.02356985110739
65232,43350,70509,20123,55779,70963,6364,8967,30149,12.36,10.74,10.540288035950516
35023,11166,8246,3349,43653,56273,9005,53118,63791,22.42,12.56,12.496370321599883
6408,16171,16037,28735,14569,17645,38337,57405,19625,46.5,16.53,16.095887363876674
23997,24285,54255,21126,8811,27936,5709,72811,14183,26.02,17.38,17.293678018285483
49702,9437,36683,7544,74855,75399,15512,52236,17607,36.79,21.66,20.98281284576818
1306,56579,11984,41231,64152,64170,46321,49046,7307,22.58,12.12,12.161571323954094
18118,38630,19806,74533,66301,38041,72730,72074,28913,35.01,20.7,20.33657260638715
34504,8281,72309,30884,33317,37151,67763,17534,30725,15.4,12.53,12.011532097284821
