n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,37929,7713,29088,68201,70343,47218,10341.53,98.39,102.55999999999999
36265,22631,13917,34304,28101,3360,34112,35618,25353,21603,40612,37963,48810,11366,44224,50847,66316,10224.45,46.97,51.23000000000005
32620,23303,32417,62074,36699,11710,71780,39353,945,38265,75021,40863,66633,25575,54256,55539,37775,10329.96,334.06,350.8199999999992
56497,59162,21144,30569,39991,34033,5667,10626,6071,60643,36756,68009,70073,61766,44937,19013,25634,7964.88,30.3,29.209999999999987
8708,54105,26564,57822,36215,24078,46639,57137,42030,73207,26045,42406,13235,8075,29998,36369,31118,9191.01,40.79,38.770000000000046
16009,43393,23270,38132,60164,3365,5611,46803,10827,37445,42876,2383,42311,37879,42162,20042,53795,9611.07,62.71,64.22999999999934
10191,38457,25089,58214,38272,17883,32774,50021,20827,43425,75116,1231,47621,5871,59609,22225,47866,10340.7,119.05,120.55000000000021
47542,38054,74901,12727,57583,27162,55568,27252,14892,7777,8153,7244,22107,19613,5359,71595,64312,10333.54,144.1,140.67999999999998
32644,42130,4662,16026,69368,38391,53650,26248,62621,26446,31701,57516,53821,64479,4832,28712,55210,10239.93,75.47,72.62999999999991
58130,32582,56077,28274,65349,24603,4148,4824,33343,33211,31770,68901,27271,30338,54674,34299,18573,10331.57,99.56,98.46000000000004
42600,6720,41224,74100,15316,74672,52817,5308,64787,50786,12177,56375,27645,75013,21686,44117,38824,9818.93,47.54,48.93000000000009
61764,41292,55048,69209,28211,35166,44371,51404,65062,9749,36710,25068,5838,51747,16729,35316,7927,10222.44,64.09,66.02000000000007
21923,60892,74606,61890,52917,51176,28644,429,27681,20544,1718,33729,15189,51876,49949,29141,72169,10344.6,137.43,148.26000000000022
