n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,88690,131801,121561,235483,158518,21185,87562,145298,31.91,28.2,28.990000000000013
245467,161651,183526,10720,190891,99357,44410,184413,248044,118494,249370,190071,110778,41197,44152,62393,13456,30.12,28.23,28.43000000000001
29084,34714,132715,228517,242176,259780,154777,16600,202954,180470,100575,206987,195584,232590,26652,240898,76330,31.31,29.08,29.18000000000001
53729,176746,58799,190239,207879,110560,233197,22993,202527,69922,238912,55021,103951,73710,89564,212208,11323,32.83,28.65,28.890000000000008
52293,185807,232364,1381,230522,107790,14362,234831,99304,221723,128899,36475,6155,62058,111339,192999,237610,31.08,28.86,28.98000000000001
223014,29372,252710,156459,1015,31780,200373,151702,51818,234698,223398,53229,86564,2163,233957,21889,34913,29.47,27.82,27.980000000000004
141497,240558,4578,131282,22239,150202,130217,140925,241415,51950,110128,18040,104368,50374,167435,200513,24488,30.59,28.77,28.700000000000006
183723,151991,38104,45234,246340,159616,188648,251219,10800,14201,70777,145505,179103,158959,223343,39139,195336,31.13,28.69,28.560000000000013
70336,193169,260802,150806,261610,8975,31807,227714,184934,105478,249278,237539,62072,42399,160203,132359,11280,28.61,28.15,28.16000000000001
192936,95930,221686,176717,136854,154732,148172,203063,180280,22738,227376,91015,28826,226501,231134,153128,95831,29.36,27.62,27.95000000000001
118305,55058,105426,52106,258492,248225,150584,195480,4814,99337,209550,159317,86169,161,113658,29283,55948,31.14,28.38,28.500000000000007
58118,116395,70683,85120,213568,23282,80518,165022,74681,27019,135660,205546,14460,6656,99976,204661,146914,30.45,28.77,29.020000000000014
211694,112364,130372,90722,185977,203891,65080,148380,193361,17374,111413,169830,60543,25106,252726,199423,105094,30.23,28.92,28.950000000000014
133661,97771,250568,225418,146922,96825,36473,174982,76099,44842,181572,221059,229511,67872,7700,13239,246276,30.07,27.99,28.210000000000008
255658,212228,45286,68933,248124,43047,258517,31526,159005,38881,3112,12799,15967,118079,54683,206196,101942,29.89,28.41,28.280000000000015
77132,160313,3878,253344,209370,92938,74713,36869,126069,147307,72804,35992,252122,22698,195952,145741,77597,29.72,28.48,28.29000000000001
182449,30914,17195,110081,118331,37360,184508,147305,200322,208375,100401,154186,232568,210434,44323,173850,187555,29.71,28.68,28.540000000000006
71868,202297,156575,230753,159509,129613,91454,26011,242008,12703,72574,138631,33644,45437,209298,165067,215057,30.24,29.05,28.94000000000001
22091,42526,204511,207001,58302,225210,3411,53187,46098,124160,119720,155064,146602,143001,101786,21809,45363,29.52,28.22,28.380000000000006
143817,126369,155433,248102,68796,140359,17454,246752,170672,7542,152310,260349,153423,233044,114229,142699,80939,30.58,28.55,28.680000000000007
137231,138147,140803,168195,238428,208698,17191,230011,168508,150437,142121,250461,78726,16860,190035,58796,188920,30.47,28.04,28.180000000000007
36032,27055,26114,183375,128887,118890,15845,128507,233018,166923,190709,13880,177941,158051,7655,97817,63869,29.98,27.4,28.00000000000001
230354,120230,60582,97315,215776,252320,191257,150254,163836,130002,229598,63728,9436,163171,156489,22185,160766,30.22,28.47,28.710000000000008
12297,177748,107416,106607,154286,18078,21164,49568,8941,159413,197303,47530,22128,17006,7828,93007,163735,29.84,28.65,28.64000000000001
123271,143397,140396,124420,6808,184429,203312,19743,87511,22177,205211,84273,2246,121595,250095,117743,154729,30.47,28.56,28.74000000000001
38949,255948,101211,258556,125366,218309,36151,27848,234012,91426,175960,60638,118353,204468,33920,50374,253934,30.36,28.11,28.600000000000012
57974,28514,28994,13823,31481,19564,245925,169166,255903,21640,97629,27163,194263,6148,122554,164247,136842,29.82,27.14,28.27000000000001
52606,96859,229199,166386,21269,61906,1434,67204,200109,135745,178987,51736,4058,115148,66391,247438,160105,29.82,27.91,28.32000000000001
5828,251842,27067,136169,209707,109354,15152,235642,65860,124669,223252,82600,158663,229335,57855,167495,15364,30.62,28.46,28.80000000000001
178570,72137,34663,78682,10195,209788,48938,255735,92652,206120,257320,236388,105700,243972,1901,229788,256223,29.92,28.15,28.450000000000006
241165,79359,253634,225219,24750,7724,83277,115165,64797,109203,158379,84344,128897,147689,90948,230903,219441,29.31,28.61,28.590000000000007
233954,104619,112743,54770,20592,72453,78875,121044,122319,160030,242379,149012,119513,115325,100931,48846,86370,31.05,29.62,28.930000000000014
105425,15434,85203,24071,44713,83234,142575,7042,49430,55337,186542,95578,172690,235048,36095,247390,163937,30.56,28.29,28.370000000000008
22522,88564,255567,117198,252266,159004,157158,199649,246555,231623,175699,192295,100889,55373,182716,142066,202212,28.86,27.87,27.560000000000013
87915,19887,5012,175577,144824,110578,123364,59598,227254,190640,84852,200264,218515,209499,134779,131687,25977,32.11,28.91,29.02000000000001
121434,187935,838,74621,240560,139854,53770,18723,58652,2831,257748,241431,82483,11015,23983,39088,86129,30.89,27.73,28.470000000000013
42807,181827,25178,133592,216024,207036,260894,105846,170179,220136,103667,102083,232898,153760,132699,227641,35348,30.29,28.98,28.430000000000007
133359,180934,93693,94108,248290,70758,52949,84002,239869,100936,148717,47823,209587,160564,203721,227648,46699,28.66,27.72,27.750000000000007
149624,44969,2477,80220,179361,232661,5274,73011,125511,136981,226947,197773,177510,111968,238081,256406,197822,30.89,28.66,28.56000000000001
24573,71514,74698,37673,135511,118352,125516,178203,260567,60832,46946,86782,38448,196115,177884,91134,194935,30.77,28.62,29.240000000000006
157520,13328,142976,73029,243498,90262,6875,151667,48865,140970,204090,249202,175396,199755,25315,118870,35271,29.53,28.33,29.11000000000001
89320,55257,196039,142379,35222,236545,110828,56775,135099,53167,219981,179774,149056,110912,2625,221951,145464,29.38,27.91,28.700000000000014
261876,12940,245409,202778,187607,93020,130077,97536,15965,97618,211847,209364,104476,232438,121530,114656,165713,29.38,28.2,28.260000000000005
190467,252724,49998,145746,25886,240617,43530,252741,153992,22252,233555,92965,68208,232921,64780,201171,123094,30.76,29.16,28.870000000000005
254047,137762,48846,199472,139241,3157,244545,173602,141510,87940,175741,58447,255568,261580,45430,7366,14809,29.85,27.66,28.040000000000006
187804,223836,153773,152322,254462,52521,172289,218185,88814,74322,185377,34017,86573,78026,103702,9453,20023,31.53,28.98,28.880000000000013
106381,215463,204359,64324,119021,121713,252864,182098,10988,82411,45370,219905,37702,231486,150587,186378,52340,30.72,29.54,29.170000000000012
167005,174915,208503,137154,242347,152262,99989,221511,198406,207057,232011,241783,131537,39868,217877,99417,8667,30.41,29.04,28.70000000000001
251763,261919,104021,36741,74853,109080,126304,196159,47416,219166,222384,174493,166729,161760,24789,134309,252778,29.81,28.75,28.910000000000007
130631,136421,68419,66508,97992,160606,202385,248928,222756,90926,140744,3654,261682,51819,193549,15375,169534,31.78,29.3,29.30000000000001
138572,121491,81654,244221,223231,27069,54058,225620,3955,51910,121807,188927,32337,66773,81377,77428,59113,30.82,28.29,28.91000000000001
3033,46709,175305,166778,108697,245422,71265,97022,247233,167396,91284,84705,146684,239875,42066,144935,178350,30.35,28.64,29.080000000000005
7674,34892,194463,254924,55021,23348,12293,55220,5076,67726,220268,231466,186081,114996,93863,92537,146175,30.59,28.14,28.260000000000012
202506,184920,237583,19787,24617,185026,107008,185799,111736,247029,46235,15499,63513,150056,40722,133228,150217,31.07,27.91,28.390000000000015
221807,110579,95444,184191,173652,50402,235151,167825,91430,189555,135108,135177,234241,107147,8944,42256,255338,28.7,27.49,28.04000000000001
143036,82049,72552,119885,76166,75406,114341,209110,256475,139632,111102,196013,199333,27222,14931,230792,94086,30.23,28.54,28.640000000000008
215179,190801,178340,172651,58401,108216,68057,95658,118503,98153,17064,260470,249973,211483,106908,133287,249919,31.51,27.7,29.180000000000007
191343,47951,16748,169884,30981,209390,187881,168955,84548,110917,129630,5013,81007,114159,20657,102265,67840,30.35,28.28,28.580000000000016
247725,51156,255216,153224,250835,256990,256946,123464,44277,159379,7777,63463,76566,186199,2074,135987,31153,30.63,29.04,28.750000000000007
155396,151304,1524,52670,115494,160101,26756,99781,132697,71847,181106,254097,232578,48829,254841,231305,19378,30.6,28.66,28.220000000000006
138105,137473,173792,80745,37750,225442,195285,110390,233194,47639,51930,79990,123937,74503,171256,191272,124439,31.68,29.24,29.370000000000008
211669,197132,132595,168902,250533,82314,256760,178539,132728,202660,225629,121478,15320,154758,139344,166365,185934,31.23,29.62,28.770000000000017
125008,215134,23281,21373,106872,197646,203947,220560,189774,88391,19450,208573,125321,42635,154069,249665,139702,29.31,27.76,27.87000000000001
159823,39263,260111,169531,128121,182805,108258,140430,130285,246312,30534,151420,133535,3226,184385,74677,114808,28.39,27.45,28.160000000000007
184040,152954,20918,225461,252972,149378,183249,69377,200536,145961,44543,72223,1775,221367,228864,86435,133952,30.48,27.8,28.01000000000001
193192,115879,231744,135874,249841,201378,261866,97649,84955,202572,46069,42444,182419,256977,83136,182420,185572,30.73,29.21,29.02000000000001
83512,86752,125065,21490,231047,205306,85353,243893,183247,74324,238354,24618,251826,147484,67039,78739,208336,30.3,29.1,28.99000000000001
15712,159555,103163,211959,124170,18222,80102,108265,60992,118375,77126,213525,98679,118503,133843,11016,258774,30.92,28.91,28.86000000000001
54838,43076,217984,179888,231438,31159,150415,18050,20914,24521,202676,173962,227069,248411,75277,2328,126316,30.97,28.72,28.650000000000006
233120,76206,203783,14017,117145,192379,44797,41674,218712,22822,69784,238389,258351,25258,31614,199157,224548,30.33,27.83,28.360000000000007
213660,41626,65739,164982,97564,68165,58442,52469,185621,182245,255221,176685,195030,51367,129243,147672,140873,30.61,28.11,28.620000000000008
50839,106959,253279,187274,174248,70615,122281,64330,105737,182536,23114,66827,69930,259089,39702,190629,194485,30.42,28.34,28.42000000000001
48214,197057,5594,158799,156792,100038,35131,119354,131060,32103,157330,27688,211941,161409,101732,103395,143138,28.9,27.38,27.660000000000007
237111,213521,87095,35304,57867,88070,211671,211993,61931,93874,143249,243886,164024,22016,28260,22270,145,29.08,27.22,27.930000000000014
95208,147892,121651,248095,96361,169252,57810,177735,117395,142620,234376,171249,245794,1720,164134,118739,67266,28.7,27.67,27.750000000000007
179541,152692,89144,41285,96502,16466,76884,208399,54149,69997,160393,42125,106132,214908,220557,32088,6917,29.54,27.93,28.53000000000001
62001,148309,39765,211039,233932,4550,178680,181404,47445,159744,18859,164329,237734,105513,33670,109834,187333,28.97,28.04,27.750000000000007
188310,180901,73610,154179,171222,125548,19437,108975,39002,73705,28188,169486,132632,39501,37286,125009,139167,29.17,27.37,27.460000000000004
68214,1954,96402,244984,233531,25641,148721,151639,169176,73960,169699,30897,373,60241,205267,125932,229369,31.2,28.48,29.09000000000001
146650,195604,43269,136928,172932,221704,92567,247499,218780,72557,52149,43018,177259,88485,174452,4767,194719,30.58,28.58,28.350000000000012
61640,222546,21650,50188,2277,199589,104808,185887,1616,190222,126012,5432,222977,225485,186921,178999,13678,29.65,27.34,27.830000000000005
194759,190828,219937,49843,78606,211242,224772,168777,79639,142654,18889,114298,144298,257029,210135,55040,176211,31.5,28.87,28.890000000000004
235552,134402,53689,24321,24642,21325,56563,83638,9761,120462,217771,174098,48457,188158,150246,173784,71917,31.7,28.5,28.460000000000008
155241,93967,25800,206010,237229,144011,233066,70033,201244,195299,67450,37646,15288,10700,95607,182151,20587,29.89,28.25,28.52000000000001
223439,37882,200584,86135,182779,4437,243993,69042,242804,207068,148682,62276,46467,6742,151852,13898,111934,30.2,28.75,28.56000000000001
1288,185696,169207,91457,183666,19028,34374,50712,260493,37330,171933,192066,148028,180444,120279,139702,121180,29.77,27.27,28.25000000000001
83315,260615,191073,157097,117315,154973,129589,58813,51536,123255,261350,71152,116012,16103,123520,150488,54474,30.21,28.21,28.43000000000001
37133,117429,41734,123414,29646,111439,98018,195048,49024,87809,121860,163283,24911,175683,8945,35452,17155,32.71,29.23,29.100000000000016
215729,96283,18371,253414,67535,134565,217888,67644,31237,131245,72313,115568,108219,55833,247918,205859,253972,30.09,28.14,27.58000000000001
104129,57088,76714,167992,103646,217473,261055,134742,235819,82458,92408,39939,52136,18299,230126,11702,224734,29.53,28.24,28.280000000000012
12565,87090,189820,233957,154954,242272,17631,206806,245504,118900,258412,213741,108704,165532,94954,186956,229508,31.19,30.1,29.23000000000001
158249,174421,4864,195327,87650,47828,199239,191017,246373,115978,66834,14527,252217,12584,203520,69292,119769,30.85,28.45,28.82000000000001
61439,6917,70378,258720,238966,244550,104162,13394,54508,112428,27477,85056,14619,171015,106358,29097,110224,30.05,27.71,28.34000000000001
158274,20770,242032,135412,77035,90300,64919,5002,184814,124227,227211,41295,108199,47281,12962,197149,95593,30.56,28.72,28.730000000000004
112359,104091,93574,76817,145386,144910,192375,7165,164408,186010,248888,246570,187587,109082,89433,171439,249904,30.68,28.57,28.330000000000005
