n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,219,38,88,444,47.07,35.79,36.589999999999996
428,71,246,92,564,434,60,846,579,126,970,228,645,642,596,970,63,590,599,40.67,30.48,32.330000000000005
406,50,999,226,47,570,879,136,296,429,147,553,120,584,315,573,835,698,185,43.3,30.89,31.550000000000008
105,595,584,654,192,381,99,560,729,64,577,61,633,210,508,696,544,437,795,46.08,33.2,34.15
321,476,599,945,464,370,306,254,813,184,715,798,249,83,588,307,537,506,896,37.08,32.93,31.02000000000001
351,746,459,294,623,74,120,524,428,168,775,350,155,955,500,431,40,985,684,45.2,32.45,33.43
79,782,571,586,808,896,837,321,348,711,358,608,508,593,816,467,70,860,95,39.93,30.43,30.700000000000003
967,276,485,713,680,66,62,748,718,317,662,591,697,841,456,291,733,395,908,36.55,31.09,30.85
684,355,23,963,472,363,172,625,119,505,60,223,786,294,132,756,253,407,400,46.3,36.36,35.17
938,892,508,82,170,459,411,562,284,904,140,838,440,884,563,285,723,425,367,45.73,32.96,34.15
699,905,389,980,236,154,84,180,154,237,674,238,12,496,851,603,186,269,288,44.16,34.63,36.21
4,149,429,547,378,624,579,326,975,128,707,879,527,973,632,670,692,757,55,46.42,36.25,36.84000000000001
467,921,891,798,974,895,696,817,572,401,407,408,403,106,493,649,410,63,195,41.56,30.07,30.560000000000002
68,213,451,166,112,348,615,53,104,0,580,154,549,103,971,372,628,26,72,55.75,42.17,44.73
895,212,628,385,152,649,258,978,355,616,372,485,125,118,869,499,477,491,495,38.14,30.41,30.500000000000007
319,87,147,104,767,350,758,271,490,848,708,165,528,23,210,973,974,540,370,46.09,33.89,34.75000000000001
150,706,556,936,27,776,540,305,658,884,93,712,865,267,530,375,930,171,364,43.92,34.0,34.44
790,228,545,554,797,514,337,651,228,627,830,807,776,873,199,825,245,837,410,36.13,28.55,30.230000000000004
757,822,232,204,530,504,364,748,29,28,809,286,483,265,198,709,619,979,352,47.67,34.85,35.43000000000001
457,827,959,740,357,977,997,373,82,225,104,232,481,201,345,209,494,639,921,44.61,31.36,32.66
624,860,1,490,931,668,352,818,658,86,854,676,122,931,397,801,728,768,204,40.05,28.33,29.820000000000004
489,910,182,444,808,651,340,88,820,968,994,739,405,474,411,761,969,86,742,40.44,30.73,30.760000000000005
162,174,130,28,154,604,926,476,825,671,149,626,846,610,485,673,959,358,159,42.27,32.69,32.559999999999995
561,561,134,21,14,818,994,743,665,105,539,767,956,142,444,892,199,845,894,44.66,37.74,38.76
216,28,257,217,299,513,246,782,600,333,265,557,429,854,134,62,931,757,362,50.61,35.61,36.470000000000006
919,469,678,597,834,925,529,430,846,939,899,513,133,544,155,536,522,19,893,42.23,31.46,32.050000000000004
450,795,187,623,4,794,818,153,176,144,484,633,742,123,569,63,333,698,530,54.9,37.49,37.7
543,568,494,803,795,108,904,573,58,254,195,283,43,790,100,519,463,575,28,45.76,34.32,36.13
778,915,934,64,453,333,627,996,517,620,524,204,709,283,463,520,546,826,489,40.59,30.09,30.580000000000005
519,964,253,715,535,897,897,964,950,265,944,572,914,965,207,860,458,140,426,31.29,25.16,27.51000000000001
124,401,452,323,74,687,246,438,74,217,685,310,802,125,918,795,158,962,733,40.87,30.91,34.669999999999995
658,676,374,146,259,904,140,990,478,224,764,975,96,407,906,498,166,683,852,38.96,30.12,31.590000000000007
229,165,723,441,527,413,347,431,200,365,326,94,739,374,19,346,567,469,451,45.49,33.12,34.0
720,18,393,339,529,638,302,524,983,65,115,940,807,234,995,897,107,86,271,42.79,32.84,33.05000000000001
278,40,927,797,185,276,773,132,839,432,869,933,692,838,968,264,415,152,549,36.86,30.01,29.890000000000004
941,527,584,506,717,334,91,285,58,818,704,187,435,916,74,275,960,17,649,45.49,34.13,34.22
90,820,266,85,622,876,227,68,270,883,124,464,11,347,566,427,948,937,274,42.12,33.55,33.470000000000006
636,132,44,539,726,244,960,112,992,165,268,51,185,206,954,319,643,312,543,47.74,34.71,35.71
777,210,296,456,512,688,182,277,355,822,18,256,37,15,18,750,517,564,194,50.82,37.91,43.85000000000001
526,486,251,957,457,108,674,838,665,442,672,506,559,854,910,402,993,518,315,39.62,29.96,30.480000000000008
704,220,235,350,203,852,903,723,746,651,143,414,355,55,857,132,14,72,640,48.64,34.9,36.489999999999995
