n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,8.13,8.09,8.172810544600882
965,4058,6233,3682,3868,5337,3109,11.69,11.47,11.063610163562046
6461,1719,768,3996,232,6846,3193,19.1,14.25,15.15719878122923
3545,4976,6244,6284,17,5700,3648,10.0,9.11,9.168974792760626
2181,5910,6568,1874,4842,837,2600,9.93,8.99,8.82011696113952
250,182,208,5321,4435,75,3122,15.24,11.97,11.869964257013644
5623,1774,3457,5946,237,4322,1816,7.38,7.23,7.322783580392928
6256,3587,4061,4529,1909,2831,1891,10.25,9.47,9.210989781721524
5544,1792,6233,3765,2373,176,3409,8.17,7.69,7.761482295812215
6861,4558,5261,819,1522,5155,5928,9.55,8.44,8.423594742200713
7044,2428,990,6087,2725,5910,5826,15.51,12.79,13.397310546796685
4102,3457,4159,6799,5491,1555,2485,10.98,9.1,9.23436774652224
2327,4813,4090,6932,4139,3222,4825,11.94,10.58,10.100748003358536
6990,282,3934,1988,6092,6532,3311,10.1,8.84,8.853760999698268
3394,5445,1417,3007,4495,5759,6355,9.16,8.63,8.760528927135525
5525,6047,3069,708,3595,5437,4165,9.17,9.43,9.186394829954406
884,6377,1341,4267,6880,3221,3035,7.9,8.09,8.053508075015236
4011,6002,242,3844,356,2527,5762,9.11,8.45,8.445361278256556
6949,5036,4859,4736,3224,5301,1395,8.59,8.41,8.233247165576932
1381,4114,1859,100,6312,1634,4420,8.28,8.0,8.144997084929756
7047,4491,1901,3313,4208,2816,6942,10.17,10.06,10.037891358958184
4733,2894,3761,2205,5400,4489,4988,9.0,8.47,8.520616800534862
5975,46,3143,6419,7020,6721,6066,8.01,7.56,7.598043194856581
4198,6628,1058,4249,6368,4598,1683,8.07,7.88,7.929453010522037
3490,459,3941,2987,4669,4541,1637,16.84,13.14,13.091661603252714
4134,3386,3972,6662,2922,3394,2835,9.81,7.72,8.006181421183284
12,4411,4424,5107,6442,5017,2712,13.31,10.79,10.701532449335014
3753,4914,229,6591,1880,5204,1451,16.21,14.1,13.297946581120659
4511,4787,1480,7053,750,6540,4514,10.77,9.6,9.546503717767276
6529,6973,6688,2091,265,6895,5514,7.35,7.41,7.361665383539718
577,681,7111,136,3710,119,6177,10.46,10.15,10.436889801177319
6189,2303,2044,2200,896,6531,5118,14.25,12.52,12.506297185666575
1512,2821,2378,569,1371,1307,2090,17.81,15.11,15.434075039751182
4320,1377,5379,2235,5310,5829,2412,9.47,8.4,8.44422126889529
3724,5755,2637,4067,3881,935,193,8.2,8.02,7.8080870115157515
2555,3166,2812,3448,6522,1540,2116,7.84,7.52,7.761106523757847
890,2076,5981,4178,1712,4961,3536,11.06,9.73,9.83941748544886
6693,170,1846,146,3254,1199,289,13.26,10.74,11.244465800293883
5888,1312,3650,5772,4147,5555,3495,7.47,7.24,7.343070638346684
4462,6817,1807,5167,6535,5693,4231,22.71,18.44,17.841522524292436
3693,1828,4291,5312,251,3235,5528,13.05,11.61,11.807414310692359
4717,6581,2631,5405,5168,3492,481,7.95,7.78,7.846887667647315
6041,2446,1029,1737,388,2509,579,19.41,15.37,15.683960855666399
7032,626,2542,2440,6093,1296,3409,10.68,9.74,9.736904102500883
4627,2067,1068,69,4593,6967,310,10.45,8.75,8.912441243694214
4838,6712,1782,4671,3775,1405,6782,16.08,15.33,15.61203492752987
7108,6389,5767,5103,4168,306,3096,7.79,7.5,7.384538400593916
1641,2842,811,1685,4697,5522,3546,7.1,7.09,7.101133727609387
4844,1590,4033,855,5455,3195,2425,8.42,8.24,8.33292608584516
4129,4094,140,2665,5014,3295,2304,30.01,25.85,25.1417876702588
148,1285,1645,7024,2684,6644,4614,12.33,11.13,11.089232631205341
6411,1107,2777,3516,1745,2183,5525,20.15,15.81,16.018665463004307
789,6862,3106,4486,2816,6862,5628,9.78,9.15,9.897392895768853
4377,3969,6291,4362,1922,535,5943,24.19,20.9,21.56342051739898
330,693,1089,1390,1364,4409,1744,23.81,20.39,19.83512570730673
2195,6218,2721,4916,4144,6890,2091,8.82,7.99,7.792693681461828
3015,2775,2787,933,2385,1926,7105,8.58,7.91,8.142606994947256
4947,6385,5858,4004,1108,4751,4515,13.46,11.35,11.371921007439493
6309,854,2627,320,3330,599,3114,9.24,8.42,8.709796155473239
7095,6456,1206,6787,1024,2792,939,8.91,9.54,8.78823854251814
5039,4812,6405,3096,627,4675,4507,12.26,11.28,11.216783676321215
1832,4636,669,2185,2989,2421,4623,9.66,9.23,9.099694864514916
4376,936,3750,2270,882,6447,374,19.13,15.97,16.12121779443525
6781,2422,101,5027,5492,119,751,9.46,8.9,8.510553481120644
3387,942,6767,6470,327,1539,1963,18.23,16.71,16.971522929603747
6434,4807,3448,1327,946,3693,1371,8.86,8.45,8.350483827353244
5577,1977,1302,6094,6922,842,3564,10.39,9.42,9.47075001044034
3098,6606,4447,6703,2408,4507,2075,8.85,7.97,8.025679213749736
5829,3907,2576,820,1700,5341,2600,12.73,10.03,9.993937154785536
324,223,86,6445,2421,5951,4887,14.28,10.71,11.171790234404789
2623,3685,3205,2566,3264,515,525,10.61,9.16,8.786947058660058
2599,4927,3734,912,2048,1762,6431,11.16,10.54,10.6267265764414
5061,6372,4447,7107,5637,3841,5421,8.52,8.45,8.326166962793813
2914,2122,1500,4436,1702,2517,1631,13.3,11.72,11.906660175773952
2018,2952,666,6717,2300,732,6170,17.24,14.45,15.207817790039126
3669,741,5341,4705,5271,2776,1863,11.24,9.28,9.269495743838695
3198,2513,336,2680,1530,2594,6494,10.45,10.06,9.673001011674696
6939,4743,2480,2013,2738,826,4458,51.61,40.9,41.448490616413196
5008,4743,6615,4882,754,2007,1803,8.12,7.85,7.902801183037516
166,6621,1996,3291,592,2195,4515,11.89,9.18,9.454627314911122
7107,580,5973,615,176,5205,81,7.83,7.86,7.8964897840516395
2382,6149,6489,2942,4040,3840,7066,7.65,7.68,7.761676677324622
7037,1263,826,4107,6371,6512,2687,8.62,7.63,7.71389755168566
631,4171,5449,1419,1471,6358,1225,9.75,8.55,8.71584915739939
1159,6730,7090,2619,2503,875,5810,13.33,12.36,12.115659980694284
4213,6837,4930,2404,1034,1693,1160,8.93,8.53,8.641017373619183
4468,5919,260,6387,2589,6725,5107,10.75,9.45,9.05099957158211
6585,5506,4529,6887,6112,5649,1682,7.79,7.82,7.938254633335958
1459,2448,3544,4403,1293,397,5855,8.33,7.57,7.617464071444008
7062,5470,2025,2069,6371,527,5587,10.65,10.04,9.881407901064245
3659,6621,3523,4499,2049,4434,3599,7.56,7.56,7.49687635269931
6973,4407,3713,89,3241,6850,2774,13.17,12.66,12.15021807143939
1405,2113,3979,199,6496,5295,3413,18.83,15.24,14.451038982629367
4674,154,510,5666,2907,4751,1132,16.49,12.1,12.557872266374833
4862,1025,1134,2122,6790,2268,3258,10.5,10.03,9.55326084767298
4620,3285,1410,5017,731,1913,3981,8.07,7.63,7.55891941300941
61,1454,4331,2598,4103,5315,3590,7.86,7.16,7.2865920295640745
5623,5235,5991,1849,1952,2563,4055,8.81,8.64,8.636470944420738
5627,3922,1843,5839,3377,2760,4590,11.77,10.03,10.204802231039027
5007,5965,5352,2254,5295,1797,394,8.57,8.65,8.606314514268988
