n_nodes,influence,n0,n1,n2,n3,n4
5,17.1726,401,789,731,293,157
5,17.1726,401,789,731,293,157
5,17.1309,401,261,789,731,412
5,17.1309,401,261,789,731,412
5,17.1309,401,261,789,731,412
5,17.1309,401,261,789,731,412
5,17.1309,401,261,789,731,412
5,17.1197,966,401,206,731,157
5,17.1156,401,261,206,20,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0970,401,261,89,731,157
5,17.0846,401,789,206,20,157
5,17.0827,261,401,895,731,157
5,17.0721,401,261,206,622,789
5,17.0721,401,261,206,622,789
5,17.0721,401,261,206,622,789
5,17.0484,401,165,46,206,789
5,17.0427,261,789,206,731,157
5,17.0427,261,789,206,731,157
5,17.0427,261,789,206,731,157
5,17.0427,261,789,206,731,157
5,17.0427,261,789,206,731,157
5,17.0427,261,789,206,731,157
5,17.0427,261,789,206,731,157
5,17.0335,597,261,206,731,157
5,17.0264,966,401,206,622,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0237,401,789,105,731,157
5,17.0031,401,261,89,622,157
5,17.0031,401,261,89,622,157
5,17.0031,401,261,89,622,157
5,17.0031,401,261,89,622,157
5,17.0031,401,261,89,622,157
5,17.0031,401,261,89,622,157
5,17.0031,401,261,89,622,157
5,16.9977,261,206,786,789,157
5,16.9977,261,206,786,789,157
5,16.9977,261,206,786,789,157
5,16.9946,401,979,206,731,157
5,16.9946,401,979,206,731,157
5,16.9946,401,979,206,731,157
5,16.9946,401,979,206,731,157
5,16.9946,401,979,206,731,157
5,16.9943,261,165,46,206,157
5,16.9905,401,261,89,293,157
5,16.9680,261,789,206,622,157
5,16.9680,261,789,206,622,157
5,16.9680,261,789,206,622,157
5,16.9680,261,789,206,622,157
5,16.9575,261,401,895,20,157
5,16.9566,401,165,206,20,157
5,16.9566,401,165,206,20,157
5,16.9530,261,401,338,731,157
5,16.9486,322,206,401,731,157
5,16.9486,401,322,206,731,157
5,16.9486,401,322,206,731,157
5,16.9486,401,322,206,731,157
5,16.9440,261,401,121,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9421,966,401,895,731,157
5,16.9349,261,165,206,731,157
5,16.9349,261,165,206,731,157
5,16.9218,261,165,46,206,789
5,16.9218,261,165,46,206,789
5,16.9218,261,165,46,206,789
5,16.9218,261,165,46,206,789
5,16.9218,261,165,46,206,789
5,16.9218,261,165,46,206,789
5,16.9218,261,165,46,206,789
5,16.9218,261,165,46,206,789
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9166,261,789,206,20,157
5,16.9138,966,401,105,731,157
5,16.9085,597,261,206,20,157
