n_nodes,influence,n0,n1,n2,n3,n4
5,17.0753,608,684,46,344,659
5,17.0753,608,684,46,344,659
5,17.0745,608,684,46,344,795
5,17.0745,608,684,46,344,795
5,16.9587,608,684,271,344,659
5,16.9576,608,684,271,344,795
5,16.9576,608,684,271,344,795
5,16.9576,608,684,271,344,795
5,16.9576,608,684,271,344,795
5,16.9576,608,684,271,344,795
5,16.9576,608,684,271,344,795
5,16.9576,608,684,271,344,795
5,16.9576,608,684,271,344,795
5,16.9186,608,684,46,377,795
5,16.9186,608,684,46,377,795
5,16.9186,608,684,46,377,795
5,16.9186,608,684,46,377,795
5,16.8991,608,684,900,344,795
5,16.8991,608,684,900,344,795
5,16.8824,608,684,46,344,697
5,16.8626,608,333,271,344,795
5,16.8626,608,333,271,344,795
5,16.8626,608,333,271,344,795
5,16.8626,608,333,271,344,795
5,16.8626,608,333,271,344,795
5,16.8532,608,271,900,344,659
5,16.8532,608,271,900,344,659
5,16.8532,608,271,900,344,659
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8442,608,398,507,344,795
5,16.8409,608,684,46,73,795
5,16.8409,608,684,46,73,795
5,16.8409,608,684,46,73,795
5,16.8409,608,684,46,73,795
5,16.8409,608,684,46,73,795
5,16.8367,608,398,46,344,659
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8325,608,271,900,344,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8191,608,684,271,377,795
5,16.8064,440,900,73,684,795
5,16.8062,241,333,271,344,795
5,16.8041,608,684,271,809,795
5,16.8041,608,684,271,809,795
5,16.8041,608,684,271,809,795
5,16.7623,608,684,271,73,795
5,16.7623,608,684,271,73,795
5,16.7623,608,684,271,73,795
5,16.7437,608,973,271,344,795
5,16.7380,608,398,271,344,795
5,16.7380,608,398,271,344,795
