n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,5.7,5.14,5.010000000000002
70027,36317,48796,6.31,5.1,5.150000000000002
227163,177378,1686,5.83,4.83,5.120000000000002
88690,131801,121561,5.4,4.94,5.170000000000002
235483,158518,21185,5.69,4.91,5.130000000000002
87562,145298,245467,5.04,5.13,5.110000000000001
161651,183526,10720,5.75,4.72,5.110000000000001
190891,99357,44410,5.73,5.33,5.190000000000001
184413,248044,118494,5.34,5.04,5.130000000000002
249370,190071,110778,5.14,5.11,5.150000000000002
41197,44152,62393,4.8,4.35,4.420000000000002
13456,29084,34714,5.58,5.26,5.150000000000002
132715,228517,242176,5.34,5.42,5.160000000000002
259780,154777,16600,5.77,4.98,5.140000000000002
202954,180470,100575,5.57,5.2,5.170000000000002
206987,195584,232590,5.3,5.12,5.150000000000002
26652,240898,76330,5.36,5.33,5.140000000000002
53729,176746,58799,5.91,5.26,5.090000000000002
190239,207879,110560,5.69,5.43,5.1800000000000015
233197,22993,202527,5.98,5.42,5.200000000000002
69922,238912,55021,5.04,4.57,4.830000000000002
103951,73710,89564,5.58,5.23,5.130000000000002
212208,11323,52293,5.45,5.35,5.190000000000002
185807,232364,1381,5.37,4.92,4.990000000000002
230522,107790,14362,5.3,5.36,5.170000000000002
234831,99304,221723,5.42,4.9,5.080000000000002
128899,36475,6155,5.08,5.37,5.160000000000002
62058,111339,192999,5.66,5.09,5.140000000000002
237610,223014,29372,5.46,5.14,5.180000000000002
252710,156459,1015,5.52,5.05,5.220000000000002
31780,200373,151702,5.31,5.42,5.190000000000002
51818,234698,223398,5.98,4.77,5.170000000000002
53229,86564,2163,4.8,4.51,4.460000000000001
233957,21889,34913,4.82,4.42,4.4700000000000015
141497,240558,4578,4.98,4.43,4.590000000000002
131282,22239,150202,5.69,5.08,5.150000000000002
130217,140925,241415,5.57,5.08,5.200000000000002
51950,110128,18040,5.44,5.36,5.150000000000002
104368,50374,167435,5.53,5.18,5.210000000000002
200513,24488,183723,5.62,5.23,5.120000000000002
151991,38104,45234,5.84,5.22,5.170000000000002
246340,159616,188648,5.51,5.26,5.150000000000002
251219,10800,14201,4.69,4.76,4.550000000000002
70777,145505,179103,5.19,5.08,5.090000000000002
158959,223343,39139,5.56,5.09,5.150000000000002
195336,70336,193169,5.29,5.12,5.040000000000002
260802,150806,261610,5.15,4.9,5.170000000000002
8975,31807,227714,5.53,4.69,5.030000000000002
184934,105478,249278,4.39,4.38,4.420000000000002
237539,62072,42399,5.37,5.19,5.130000000000002
160203,132359,11280,5.32,5.29,5.100000000000001
192936,95930,221686,4.94,4.78,4.800000000000002
176717,136854,154732,5.89,5.12,5.190000000000001
148172,203063,180280,4.66,4.62,4.790000000000002
22738,227376,91015,5.13,5.51,5.140000000000002
28826,226501,231134,4.96,4.6,4.590000000000002
153128,95831,118305,5.0,4.55,4.870000000000002
55058,105426,52106,5.63,5.41,5.150000000000002
258492,248225,150584,5.43,5.18,5.160000000000002
195480,4814,99337,5.2,4.87,4.760000000000002
209550,159317,86169,5.21,5.48,5.170000000000002
161,113658,29283,5.21,5.2,5.110000000000001
55948,58118,116395,5.6,5.1,5.200000000000002
70683,85120,213568,5.21,4.69,5.120000000000002
23282,80518,165022,5.7,5.11,5.1800000000000015
74681,27019,135660,5.58,5.04,5.160000000000002
205546,14460,6656,5.44,5.08,5.220000000000002
99976,204661,146914,5.58,4.86,4.860000000000001
211694,112364,130372,5.18,5.0,5.170000000000002
90722,185977,203891,4.97,4.6,4.800000000000002
65080,148380,193361,5.72,5.16,5.1800000000000015
17374,111413,169830,5.39,5.16,5.170000000000002
60543,25106,252726,5.63,5.38,5.200000000000002
199423,105094,133661,4.95,4.84,4.850000000000001
97771,250568,225418,5.59,5.18,5.190000000000002
146922,96825,36473,4.85,4.5,4.460000000000001
174982,76099,44842,5.33,5.15,5.150000000000002
181572,221059,229511,5.2,5.08,5.1800000000000015
67872,7700,13239,5.61,5.04,5.100000000000002
246276,255658,212228,4.75,4.27,4.4300000000000015
45286,68933,248124,5.57,5.25,5.160000000000002
43047,258517,31526,5.28,5.35,5.150000000000002
159005,38881,3112,5.28,5.23,5.160000000000002
12799,15967,118079,5.46,5.07,5.210000000000002
54683,206196,101942,5.22,5.21,4.880000000000002
77132,160313,3878,5.26,5.15,5.150000000000002
253344,209370,92938,4.57,4.22,4.4700000000000015
74713,36869,126069,5.1,5.44,5.110000000000001
147307,72804,35992,5.48,4.85,5.040000000000002
252122,22698,195952,5.71,5.25,5.170000000000002
145741,77597,182449,5.65,5.16,5.060000000000002
30914,17195,110081,5.13,5.02,5.140000000000002
118331,37360,184508,4.85,4.28,4.550000000000002
147305,200322,208375,5.44,5.11,5.060000000000002
100401,154186,232568,5.11,5.32,5.150000000000002
210434,44323,173850,5.72,5.34,5.210000000000002
187555,71868,202297,5.57,5.34,5.1400000000000015
156575,230753,159509,5.32,4.92,5.1800000000000015
129613,91454,26011,5.22,4.94,5.020000000000001
242008,12703,72574,4.95,5.29,5.000000000000002
