n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,63944,3715,109.24,25.13,26.53992959021579
51093,56723,276,58377,34908,29984,13399,41606,4009,2925,3335,70964,1206,150.51,36.13,36.67603741556701
49965,28390,55327,3806,69157,29057,57394,64987,72464,30550,45311,30260,28676,41.72,24.56,25.18542787256107
60241,37982,2816,54549,72935,13107,24367,38848,15845,43607,65640,55326,66547,29.67,20.64,20.677865865484257
24883,39763,37245,65452,66228,51557,4525,62944,31816,52990,54304,22676,48119,17.23,15.16,15.114869563273993
71932,49113,11333,57535,66640,14146,21456,68280,51544,48565,64185,3876,61514,44.51,20.94,22.054439387595863
5699,40439,75782,51589,22328,22097,65829,29745,1612,26151,70728,71871,30431,53.67,23.89,23.96233894070057
53012,67341,45065,75732,46304,60179,35294,71826,748,50290,67174,16940,67984,81.26,34.5,37.217871641515
73578,26933,55848,7356,63058,47806,74710,72666,26193,66154,54185,63560,46765,44.07,18.67,17.265399496065047
54319,45361,207,70579,70793,43402,60050,3666,30094,23227,72188,23695,12006,17.43,15.02,14.738265063584569
72224,33461,4254,9234,10909,2187,59375,1908,36857,32710,35211,14350,24197,87.22,35.83,36.916546259123685
45144,38048,9111,21950,20922,33451,69124,22039,35771,38599,59598,42205,65076,28.18,17.08,17.236238917389606
62098,14967,3097,40895,50666,45002,55170,24646,33871,14255,33221,66861,27405,17.46,16.23,16.41629019384283
56577,2728,29540,2341,52076,19197,4630,21001,58414,66362,55923,71395,28914,59.67,29.63,29.41426056217589
67711,59093,29254,68668,4023,51760,75477,42106,55875,7705,39138,16473,27804,112.34,42.58,44.373541856029384
6218,40158,9270,10019,40679,39043,20736,54548,74047,33077,17090,1111,73494,87.42,28.97,28.75624667846907
4969,28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,75154,59.09,37.15,39.310285699288876
56747,25443,64533,13687,51126,38806,66074,65509,2254,42643,52733,36877,2371,71.97,27.15,26.85721787520916
20573,26326,42957,73838,17713,44445,56261,27922,34935,12636,49706,71778,45069,41.58,24.38,24.116958625573744
70035,63504,69798,30754,8561,5295,11099,17434,22242,21830,70544,27914,35128,58.37,30.34,31.99197597122642
43546,66307,33461,48248,44413,44601,14930,38170,30826,64067,17740,72243,13667,28.48,18.25,18.67126539520988
42038,5129,53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,72125,63.73,28.41,29.347013937631417
29322,74182,10714,34960,47827,38738,73983,70031,14983,60000,36330,14120,5996,51.17,18.32,19.02388294169413
38762,1622,1906,12017,54202,15086,5245,24631,31409,55183,21236,15146,59101,111.83,42.95,45.84756833249119
21939,31643,20833,13478,57029,49581,71162,38538,72117,33214,62522,41216,13124,30.66,19.12,18.2668478820349
27212,41604,5193,3573,1377,38738,41975,58962,51284,41062,52239,8252,8413,72.2,28.45,26.370436157502652
41595,59750,14596,32776,28205,71160,61462,46638,33958,24015,70988,27241,40281,32.2,19.89,19.231102412447683
26111,32293,47246,10665,36803,11719,58707,11860,75282,44418,29809,51180,40210,21.11,19.92,20.59388445652113
5380,42892,24485,41515,39689,32223,43821,13231,71332,12064,32125,28856,2670,89.4,37.2,37.2498784640548
31950,52661,9480,35135,72247,9295,9847,2819,1299,38118,47079,64652,61451,54.44,28.64,29.337597418105
20208,13229,65723,43003,10106,66751,22707,23536,19603,18551,41914,40058,14008,46.97,23.68,24.038431596678407
67417,38468,16554,27097,18570,71498,4162,41427,72476,26926,23351,39180,56706,89.22,32.1,28.501510883291225
70450,20695,6364,32413,33107,8442,58549,56383,71993,32796,70959,57592,70524,38.79,19.42,20.516090354298576
59416,1424,51866,44390,22481,33812,63672,3199,54615,74790,2478,8168,46523,136.2,40.08,37.15559356494359
18125,16400,18152,33962,36295,52140,73934,52570,22567,11697,30609,63700,980,33.66,20.15,20.566686018602454
23275,69297,41581,65653,57451,29586,31244,41023,64890,62760,29499,54033,44164,25.99,18.01,17.804069566304715
73453,36074,28766,6317,9378,67068,48324,20901,67060,26718,40868,39153,39264,45.22,29.07,26.69166237417872
72393,48708,21650,60919,11137,16153,67364,74872,49440,23104,20418,32846,55935,19.24,17.6,17.53583845747935
28523,74647,6833,64884,51590,45610,50328,67509,21600,71332,5335,68704,11849,30.3,22.67,21.66231996630187
33447,13244,35065,10973,18235,10748,58334,31587,50115,56743,52067,21594,42659,47.79,25.52,26.692258217196006
57426,16558,63958,27789,15622,56526,69999,53506,15478,38728,36395,32534,49656,28.95,21.45,21.80827045462428
73318,525,24882,69253,57510,2757,4038,31750,34130,27080,22656,37326,19452,71.9,24.88,24.8823197859261
71085,26273,35812,40781,32883,58510,22017,71483,46786,64331,55045,15964,27386,25.14,16.86,16.67903551240888
74782,50234,26846,37230,14174,3165,15475,74620,1732,71471,38851,17903,9854,18.78,17.49,17.6937360529962
65584,48985,75048,40796,57300,65933,46768,69257,42426,110,16239,57975,58923,34.62,21.62,21.875016811068154
45903,39950,70686,52350,44481,74896,64526,14823,49487,50120,26727,72992,507,47.46,23.17,23.5589276330856
36388,66972,26067,60500,67752,53603,40021,22323,58902,69593,25868,47110,68968,18.59,15.13,14.900574307885375
461,51008,55819,53117,44041,8879,64579,32457,38127,2723,53346,20458,52077,68.88,27.42,29.79252648467406
35423,23350,9622,1327,45803,34679,53888,71335,39802,19932,60564,33993,63510,76.71,28.04,29.542341218399056
22232,61224,66889,5949,35496,66883,12927,55390,9142,46553,8781,57997,2587,33.73,20.62,22.329655080869635
21513,66474,21184,12196,52680,36149,39898,27379,69218,27224,31094,43770,35267,48.8,25.56,28.553354347676517
8985,9815,68576,48261,61333,67045,73092,6519,22092,38912,72907,35358,46642,30.81,20.32,20.72477299779848
30423,51453,73537,52391,22591,63389,34016,43207,29139,33917,32011,4002,52769,22.64,18.45,18.423650470226832
41488,56592,32561,35270,24890,9507,21709,58140,19422,34338,60213,69021,21303,27.57,24.6,25.73031983337079
18169,18100,57760,47328,40601,52527,31521,15182,27025,40041,8942,13944,29834,43.09,25.38,26.372224001389284
52036,42122,64534,13103,24479,5895,7253,3051,28384,4549,64809,69276,57971,64.47,20.73,21.83505256486084
44884,35989,15475,22634,12482,29106,52390,30568,64883,58958,49531,22098,30371,19.34,17.39,17.48242073358475
30898,37177,60630,71698,51064,27775,59204,33800,43269,65055,14541,28029,10335,36.05,27.99,28.997014240623557
6057,2020,685,62966,41887,50219,37645,25674,52419,20980,19958,3992,1989,148.22,49.48,52.37527530695228
50760,19028,71116,7486,74022,49740,33314,17036,10422,60671,39767,1892,4649,43.91,25.29,22.069228304780765
70383,7975,68800,16898,5611,35860,15392,56689,11932,24918,3620,65491,17080,40.48,28.5,30.624220634407095
36604,25156,58656,51079,43228,35123,34058,31862,32168,7888,22973,45824,56160,26.33,20.32,19.502169289596047
73434,68442,7969,46298,71686,54086,70529,26131,70307,55590,9186,35008,9474,45.79,25.51,25.864017806889755
32975,23275,12657,19793,7695,26653,56112,5885,6922,11956,67218,61494,65683,67.28,28.05,29.875777321109123
48529,13013,40984,5258,16597,69660,4349,58110,16803,51798,58469,3226,68748,62.76,28.15,34.38399697448179
35388,11845,32769,42652,11244,39562,4481,50362,7623,34210,41052,17040,34118,82.68,32.22,31.112563001728493
49831,15353,39812,12328,55683,32163,65895,73030,26923,43267,44389,66757,51261,28.93,18.74,18.457567553763873
63065,13721,17003,58800,68648,73222,68167,70204,3967,38184,20582,26211,48542,101.05,29.33,30.60564202322361
51018,68298,42496,12763,53674,45269,16563,75354,8501,5711,39386,69950,41110,94.02,33.2,32.447355805341935
54734,39101,41785,46218,35739,42636,68170,65674,1128,68960,15972,19497,41564,78.52,27.82,32.15547353743955
42673,42934,75118,9023,59220,36649,62874,59525,47731,49876,10245,7353,17639,25.47,20.78,20.474333102033157
6386,68643,64510,75445,33019,32160,75207,44387,47392,48514,52766,40289,60892,16.58,14.92,15.036138447030849
44623,69747,66524,21993,3810,19445,32784,28984,73764,17485,14779,24195,53884,36.08,26.36,25.809828414921526
6567,13005,71527,34829,14016,26783,34301,8752,74870,68993,10288,9543,28492,94.27,35.66,33.91089545189569
22723,67040,56634,2863,48248,63789,37191,28827,26264,64699,30830,55763,59269,42.68,16.39,16.35679481707683
48124,71365,24749,63197,9528,33627,53386,26393,1085,69728,49901,67408,63842,41.06,21.86,22.143801524957
10015,52919,66855,75796,55783,5258,46114,60090,839,24872,39236,721,70880,186.22,69.11,61.22569716437157
15734,39669,67173,41360,71175,74969,72270,37028,68895,53927,71046,67877,53516,24.16,17.82,18.26838211342235
40338,59312,39571,17163,66364,58219,18392,72088,21360,33127,1259,55597,74174,28.08,18.2,18.565418140196417
4751,48282,55164,52709,36903,2402,11858,11800,631,50255,35242,60865,35646,61.27,28.48,28.33907858640145
48841,63100,44111,50916,59788,15271,63402,46464,18965,54420,19432,2380,22554,20.3,17.76,18.219674727097097
34109,48203,16661,37636,54121,33806,67343,37653,55149,35871,56820,44027,63674,18.87,16.31,16.139786459162817
28241,64405,52678,55721,11976,8446,16969,27019,19608,30045,3425,13535,33190,39.11,28.94,27.258413506266095
20409,62886,12969,52314,24567,392,11686,56057,6667,72036,28610,70056,55296,106.63,28.63,28.34615166481938
45442,6164,13522,72461,55001,15551,34777,36536,23467,62876,6248,28078,11428,47.61,36.0,35.64674369828827
51080,16225,58627,38567,66560,65268,51522,15224,62808,13871,19547,50641,26371,41.67,27.03,23.050991282185556
21905,68254,33765,54605,70348,37826,64549,71407,28131,44182,63697,13481,1122,84.5,40.31,39.16873499771424
45466,35066,7397,70849,57704,39303,13206,29957,66586,35987,35433,32289,53954,81.91,27.98,25.400930184879073
19442,17065,33595,25599,53440,73511,7658,69832,66763,19510,54237,35410,36672,42.52,21.15,20.78769506654429
62933,40081,35003,64399,28101,65373,48193,61675,31675,44354,23089,23750,59128,42.75,16.1,15.997049762196898
70092,19586,7623,66053,42730,69269,17703,27942,41335,64714,62967,43259,15519,47.55,18.04,17.99553868200372
16767,18365,33615,29494,11538,70624,6557,73803,22555,15222,29654,73827,26136,79.17,30.7,29.923653785802117
65931,74393,40352,55347,42944,555,2628,40016,28870,11084,29427,36722,44705,28.12,18.97,19.656145752854254
35268,67951,49712,3031,15945,43232,45485,18276,14863,32875,18779,75236,5376,38.58,23.74,25.176983039823067
45482,10141,12035,13527,39319,41552,32630,35302,69419,6522,47416,4085,10265,100.92,39.25,37.999926069739956
18223,52340,48766,31727,12302,43099,35865,1043,67533,42182,14707,46184,16501,36.78,19.1,19.173808230298217
35530,53105,11937,75581,69171,62335,73982,54882,70223,51612,39465,28756,39671,22.27,18.82,18.719900686650313
71974,17448,7069,66653,14400,22956,31533,28183,56965,35978,71559,2619,32822,146.74,30.08,30.247204471282483
70625,35511,69487,34307,62027,16524,52859,13599,48952,9053,71329,47597,71401,23.18,19.57,19.821197715673343
72808,66500,3986,40386,58390,17329,20417,9744,18602,28346,63448,43970,47853,26.17,20.89,20.7215766598923
