n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,219,38,88,444,89.14,52.27,53.557340138007326
428,71,246,92,564,434,60,846,579,126,970,228,645,642,596,970,63,590,599,83.18,50.99,53.073186173098094
406,50,999,226,47,570,879,136,296,429,147,553,120,584,315,573,835,698,185,88.56,48.9,50.55485087884502
105,595,584,654,192,381,99,560,729,64,577,61,633,210,508,696,544,437,795,78.12,45.7,47.4267411989627
321,476,599,945,464,370,306,254,813,184,715,798,249,83,588,307,537,506,896,70.91,48.35,47.2844256955253
351,746,459,294,623,74,120,524,428,168,775,350,155,955,500,431,40,985,684,79.57,45.77,45.37924293647319
79,782,571,586,808,896,837,321,348,711,358,608,508,593,816,467,70,860,95,63.94,40.36,40.64978460511641
967,276,485,713,680,66,62,748,718,317,662,591,697,841,456,291,733,395,908,65.34,39.93,40.23113605456512
684,355,23,963,472,363,172,625,119,505,60,223,786,294,132,756,253,407,400,105.77,60.88,62.5566558314213
938,892,508,82,170,459,411,562,284,904,140,838,440,884,563,285,723,425,367,75.95,44.04,44.44920201060632
699,905,389,980,236,154,84,180,154,237,674,238,12,496,851,603,186,269,288,95.79,62.76,66.88695683806124
4,149,429,547,378,624,579,326,975,128,707,879,527,973,632,670,692,757,55,97.33,58.52,57.48280170664005
467,921,891,798,974,895,696,817,572,401,407,408,403,106,493,649,410,63,195,68.83,45.47,45.96503419000316
68,213,451,166,112,348,615,53,104,0,580,154,549,103,971,372,628,26,72,118.5,79.43,77.84419503203803
895,212,628,385,152,649,258,978,355,616,372,485,125,118,869,499,477,491,495,70.48,44.52,44.973892101274416
319,87,147,104,767,350,758,271,490,848,708,165,528,23,210,973,974,540,370,86.37,56.07,55.35127961857303
150,706,556,936,27,776,540,305,658,884,93,712,865,267,530,375,930,171,364,80.45,52.82,53.50715082408227
790,228,545,554,797,514,337,651,228,627,830,807,776,873,199,825,245,837,410,64.11,40.18,43.14634438874617
757,822,232,204,530,504,364,748,29,28,809,286,483,265,198,709,619,979,352,81.24,51.0,52.16732693440301
457,827,959,740,357,977,997,373,82,225,104,232,481,201,345,209,494,639,921,82.23,47.7,47.37253755618741
624,860,1,490,931,668,352,818,658,86,854,676,122,931,397,801,728,768,204,57.31,38.99,40.559072003105705
