n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,76450.57,30.5,38.5
16543,66864,30911,129875,199481,77724.17,38.06,44.25
117831,123796,170811,99513,206759,78304.3,35.07,45.25
55038,24604,127888,7431,234177,78050.26,37.79,44.25
219090,102186,113447,159236,199827,78243.78,37.35,45.0
201105,552,182408,116755,69816,77879.9,37.95,43.25
189147,210193,59968,154967,247797,78169.8,42.15,46.25
26798,236303,83212,8018,5851,78028.1,36.7,45.0
6670,170274,141928,2413,246192,77945.29,37.45,44.75
231010,99930,179957,56780,254028,78049.77,38.73,45.75
110655,190277,7612,138314,58115,78157.89,36.54,43.0
200199,114789,246196,129974,144928,75791.53,35.8,44.75
61101,90623,60520,177431,57352,76713.87,36.21,45.0
199477,120482,249625,75964,242878,78317.13,34.94,39.25
5633,109099,219566,240194,145871,77933.42,30.83,37.25
241746,168373,26214,48734,164981,77511.94,37.11,44.25
260189,189697,225429,77696,31690,78434.36,35.58,39.5
194811,87214,234769,189132,255132,77945.3,31.15,36.25
186434,131281,245482,253548,110652,78161.8,35.97,40.0
133095,217588,238599,175716,49767,78223.3,33.78,43.0
79526,74490,154030,255184,231336,77912.95,35.62,43.0
130904,221825,246654,132457,103115,78308.82,37.71,44.75
154403,223684,9050,125888,63632,78254.11,36.44,45.5
194964,209034,105981,108609,174258,77167.67,39.42,45.5
45352,96239,143864,231402,184297,78214.81,36.06,46.0
203381,176812,193518,98226,22666,78281.43,34.67,39.5
115071,174000,133280,28293,204064,77881.44,35.42,41.0
42912,136560,220188,103089,97130,78129.0,36.71,45.0
128370,192090,7752,123029,11399,77962.04,33.78,44.25
80879,184387,222377,257736,161168,78368.9,37.98,44.0
155499,151565,103179,169648,44656,78246.96,35.99,45.0
44195,131658,59490,257445,3224,78078.11,40.15,45.25
201988,52302,141457,241195,225519,78113.81,28.4,33.0
143743,60863,106025,134682,90131,78094.1,33.56,41.5
249683,222156,151465,92608,120358,78132.71,32.06,36.25
238486,70589,172809,143653,159631,78061.55,38.27,45.0
250902,191207,1496,100581,205430,78248.06,35.69,43.0
224644,215085,250254,232306,246011,78297.32,29.48,35.25
194118,134348,212111,33881,135968,73485.35,34.51,44.75
203790,147156,53866,111697,248963,78185.82,36.23,41.5
14712,126117,228067,95613,149421,77950.26,36.77,41.5
145332,52386,246681,132309,108370,78100.32,40.44,45.0
127120,213215,93530,108638,90722,77939.7,32.37,38.75
415,141158,141586,163444,206161,78050.28,30.76,36.25
160550,86805,120100,157248,7333,78166.64,41.55,45.0
210913,60189,166558,46454,144377,77828.84,37.86,43.75
153212,47391,225708,24012,209305,78303.11,33.37,38.75
144448,208954,223156,214024,244042,78076.04,37.44,42.5
