n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,72649,5360,49678,22205,59247,55389,20598,22076,17108.16,523.25,648.5200000000008
31196,6728,14542,17357,66357,8300,50287,13326,38165,26864,29399,55280,11496,34961,27510,51975,36855,44782,5661,17104.17,270.97,284.07999999999925
26146,690,53895,7181,49652,64449,18237,3077,31029,55669,14686,507,15890,75851,25909,26614,43282,1081,10944,17101.45,696.71,815.52
17456,70748,2289,65641,11119,75101,65108,70462,25975,55064,9020,52184,25187,12244,19052,22617,5400,7100,35388,17108.97,324.91,358.71999999999764
72752,19569,35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,68427,74086,11369,45507,14413,47915,59152,17101.62,171.95,188.5600000000003
27529,52713,26053,75292,2407,49668,43084,80,56829,14641,27974,29059,58197,35341,42560,11641,40259,37340,13509,17096.8,199.01,208.31999999999985
67830,7230,3328,49988,73457,56182,65186,45361,32540,74190,8687,55706,30271,12553,52547,66830,48885,73461,48412,17107.09,302.56,331.2400000000002
18236,38049,22421,33936,3850,6619,22643,34466,21523,15763,19440,1556,6399,7983,59039,27341,50971,38566,1939,17098.15,672.56,783.0400000000004
46469,37356,18434,63034,73653,36402,17996,11349,72870,38798,15457,8597,55040,59165,18680,73652,50200,22161,35934,17093.59,414.58,493.84000000000015
64806,45727,13005,6351,36287,69315,16822,22718,11045,21263,29151,1705,26593,23049,62080,59860,73301,71500,50893,17083.06,242.28,246.47999999999982
10904,22681,71908,63184,34398,70179,8727,3771,57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,8430,17101.51,254.1,270.28
29398,18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,31934,60115,30291,48657,75127,65001,31864,4718,17091.28,613.13,638.7199999999981
11092,6148,53708,53303,9039,10582,24784,4470,23765,11064,8503,3914,46503,61635,71698,70198,62210,3404,9871,17105.12,1004.59,1229.399999999999
43755,11088,42136,1123,60797,58871,19474,50605,62683,18075,13924,45713,30319,59176,16960,25187,28987,14257,14497,17119.98,200.14,212.60000000000014
6911,15740,9782,10820,48814,13581,3074,61277,68421,26303,48429,10634,30953,717,33602,67872,25868,2029,57574,17102.39,854.05,1118.199999999997
33195,2914,13533,68084,54677,7576,32930,62334,41300,28927,7682,36068,17331,39341,5097,24469,46326,52850,950,17102.13,478.49,510.55999999999807
39679,12375,3862,41638,57582,32398,54601,42172,64448,73844,45474,52309,56371,27385,10296,36226,39437,60522,61159,17097.88,383.05,396.6799999999981
74506,59756,57662,50465,24423,43185,52712,7717,42601,12035,22356,41617,71287,3521,24715,27668,47789,18047,11261,17101.95,212.37,227.07999999999984
44282,58599,50444,27686,71033,43957,9943,2506,72412,55289,61682,29799,42426,67389,65843,12988,60717,419,37310,17098.15,608.99,753.2000000000012
69927,26885,9361,29326,1415,41241,5507,11991,19544,43064,21403,12589,66796,52923,51833,51041,66349,17674,66679,17111.3,243.85,267.6000000000003
46846,47054,35379,26474,42001,50468,74358,23911,23349,74812,22484,1238,40110,2637,36505,62755,68490,55984,12286,17085.57,273.91,292.6000000000004
35757,37349,18836,67755,59176,62758,30416,23473,43391,19224,45567,6664,71488,36514,45131,3437,75833,24432,70485,16777.69,77.91,86.20000000000014
12657,59435,17635,44660,27628,71189,17611,55414,28387,67549,26583,74528,55456,1312,72732,6470,46510,65038,48768,17106.35,370.89,402.2399999999998
7982,48809,52238,60765,57328,24999,72873,12943,21765,11126,46482,34104,32390,61547,68881,24423,69620,1578,70755,17095.54,268.06,278.15999999999985
43970,29223,22715,3683,7404,26260,44407,37161,17008,43286,39013,51851,4726,10011,53190,32162,59510,60856,5494,17084.41,323.14,366.6
41205,22685,18851,75293,26170,68577,49994,65768,19934,49708,4333,52010,18370,37426,54540,63152,23708,12394,67154,17108.54,154.6,171.07999999999987
65315,68210,34209,33254,48996,45463,70372,1827,25909,7687,69286,60745,40827,13534,27029,1977,25955,60903,16168,17107.54,654.0,849.1599999999999
33386,40688,38714,29556,1516,23354,54348,35632,48511,45642,42352,73342,21033,72467,3837,17446,27510,11674,6146,17115.67,543.12,631.1599999999997
27610,2538,33863,57498,46931,46268,73087,9893,12308,53504,55868,23117,7749,31756,75028,20361,66614,75108,55289,17110.3,288.31,312.32000000000005
47722,25201,45715,67554,67588,53573,4472,21128,71518,41024,36276,59942,38083,37703,57170,69816,55551,13611,7465,17098.95,130.67,119.36000000000013
47043,29200,54108,34028,47829,59251,49076,8532,53454,66643,23975,8374,15490,42274,55458,64815,2506,40503,57079,17096.3,410.19,467.9600000000009
10328,51132,33920,25578,61732,22138,3888,31731,38283,1037,67993,15576,75652,762,26335,57747,13378,49890,66348,17090.37,689.73,852.9599999999981
35923,24414,9689,69052,68736,40372,18875,55195,23819,25965,39995,61968,37251,62219,66297,41157,66364,60739,7660,17113.27,218.64,224.6400000000006
69672,62504,11640,10686,53436,44195,9725,62660,21317,69851,19631,64060,54129,70215,65142,15267,75710,66767,1613,17103.53,469.45,547.2799999999997
37338,57404,10459,74689,34688,72980,22271,36111,887,43217,66976,57939,67937,48824,42477,23034,21222,41568,41756,17108.45,236.84,247.7200000000004
43376,62532,10745,42676,37162,12309,73742,33519,39369,7856,51581,62085,9111,40051,54132,30496,59187,38563,49339,17097.24,84.71,88.96000000000004
59251,66921,5508,27419,21538,15579,75207,9025,10457,12260,37638,1164,63158,38103,7008,58572,22398,20837,11411,17093.4,914.02,1130.799999999999
34892,12629,15807,20813,32869,48782,34082,29221,26234,25683,64621,73836,70436,25419,53479,35307,61140,32165,52868,16410.85,64.63,71.24000000000007
11557,33413,34965,19851,24107,2797,50019,17565,59677,65530,16051,13844,50866,51697,71569,43547,17652,28933,44035,17102.35,207.25,221.88000000000017
30965,46937,71624,11008,14130,11135,72,47604,73946,60825,48180,28905,58697,71310,860,59369,33633,44572,20642,17106.11,424.33,553.1200000000008
48251,8233,38442,27074,34998,21062,53066,16044,3458,31000,74154,19882,2275,23722,9429,52756,16835,54917,36805,17106.43,273.17,285.48000000000013
62774,9718,54487,19501,36852,14094,66316,19750,18643,62504,69583,34107,977,48201,12820,74360,75819,36980,15448,17099.65,136.86,153.84000000000023
186,30120,62966,73325,21634,68464,46283,36278,26074,21509,44242,2383,30820,10825,25094,1138,52404,808,63006,17112.93,1335.99,2058.1999999999994
2716,6839,24921,39303,39819,71327,9444,57149,72149,27520,67201,26844,12160,12321,10662,28281,41819,4880,60231,17107.38,494.34,534.1199999999985
24228,75123,35958,46983,12900,72005,35016,33725,18823,7644,5350,47803,10293,18941,43067,2218,34521,74341,31138,17110.49,472.87,521.9999999999982
23233,3371,6949,55967,644,45728,9514,17187,25356,18665,74014,60139,69851,60590,41657,58657,64794,29406,25768,17115.48,627.05,761.6800000000005
61627,35576,58006,8051,61760,75244,27237,18566,58714,20867,61707,14823,55719,49009,24512,43904,60930,12455,4472,17097.02,187.28,196.76000000000002
17726,8577,48141,9185,33767,67282,33822,15618,65622,36156,57784,54109,27916,52064,28544,38357,51823,67371,41229,17103.26,113.72,120.20000000000013
46204,19969,26068,9149,5851,6282,43545,8815,59450,54352,47477,2432,43825,23914,57989,33417,7263,6292,34646,17099.57,609.48,683.8799999999962
59884,30719,3458,35189,52081,6697,27254,56214,13738,42528,7309,53179,14548,55112,10385,67706,38517,45150,32459,17103.48,299.23,316.91999999999854
2501,62113,20647,54099,23640,6481,47796,56179,52045,46787,38408,72693,72455,3582,54541,44716,63467,2055,41176,17100.64,429.72,562.3199999999973
24646,30818,15941,50018,46364,51006,8254,45589,55254,63285,25411,48301,50468,32148,74210,48076,15011,37946,8829,16926.43,64.55,73.24000000000001
55635,40505,40521,60763,74626,24594,50820,26942,66310,42423,56390,48527,71479,44746,23826,7797,9958,7604,58519,17095.54,215.91,213.8799999999984
44349,26148,13283,28999,75847,18096,45184,30863,75149,45124,7656,21992,38677,16021,65538,16803,1654,2637,27466,17094.05,483.76,553.4000000000003
65626,30350,51471,29055,8036,40306,13124,50349,6925,35457,31522,65855,58628,29656,23896,47617,48508,36766,6159,17100.05,304.1,325.0800000000003
253,42287,39991,10574,381,14762,13178,22112,40775,28746,67064,4025,61032,47427,59811,13624,50231,32334,19450,17101.4,555.39,693.440000000001
67399,73733,41472,1804,71102,9650,6680,70074,65621,671,6367,14005,44657,10700,43397,6105,15325,6808,21234,17092.03,799.43,1019.6800000000004
71884,7339,51576,28517,34770,70866,268,31381,7131,22403,31069,25064,59243,11274,72386,3448,26967,68757,65181,17108.26,579.67,788.5600000000002
42560,57160,10795,3176,37133,11980,3417,1904,11734,32936,41380,73266,50643,32248,50254,9330,2311,15360,49340,17098.69,378.22,398.1199999999959
20864,15907,12845,20988,8574,31918,26147,6345,43051,9772,25309,61811,1055,28114,67822,45814,39712,43598,64867,17093.67,517.65,573.3599999999994
54804,47285,11896,45490,13941,43453,47161,24227,39403,17115,60083,20285,64926,59583,67244,45156,28238,19872,10175,17086.14,320.15,340.11999999999784
34385,64088,2695,20631,70469,12849,49216,3925,56149,9822,31654,28298,67497,13327,12067,28069,60025,54247,4605,17110.56,378.38,424.1600000000004
1956,74274,38553,41641,19345,11673,5992,8287,64847,64922,57143,70777,48589,62023,69694,46626,39690,72842,17401,17083.58,238.97,244.04000000000008
69080,65451,60927,25973,19136,68903,53843,4998,8694,20623,19996,3286,60489,29548,19369,19433,35574,69870,69423,17098.88,280.63,310.1200000000001
732,67161,55908,22856,19824,55849,30914,54088,75337,74805,26615,70423,6533,1030,65643,13544,24786,43831,74057,17097.19,310.9,327.27999999999975
59321,4494,4310,32257,20197,13522,39005,9670,52691,40658,1056,9624,47227,11958,49775,24592,32012,49312,24849,17105.21,289.87,320.5600000000005
42239,16308,64200,58817,45414,56804,44558,65788,71970,46292,53162,71707,68483,29255,43160,35567,19086,55152,75169,16609.33,51.79,50.87999999999996
22913,59668,36061,12294,4522,51873,22375,75271,75565,44158,46354,2152,35892,75051,12176,19701,60143,68474,808,17101.34,475.53,525.1200000000002
