n_nodes,influence,n0,n1,n2,n3,n4
5,86.2300,421,118,14,188,95
5,79.6100,39,118,14,188,95
5,79.6100,39,118,14,188,95
5,78.1300,421,118,14,188,95
5,78.1300,421,118,14,188,95
5,77.2300,1,945,14,188,95
5,76.7800,1,945,39,14,95
5,76.7800,1,945,39,14,95
5,76.5700,41,265,39,14,95
5,76.5700,41,265,39,14,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,76.1600,421,118,14,188,95
5,75.8100,41,265,39,14,95
5,75.8100,41,265,39,14,95
5,75.8100,41,265,39,14,95
5,75.8100,41,265,39,14,95
5,75.8100,41,265,39,14,95
5,75.8100,41,265,39,14,95
5,75.8100,41,265,39,14,95
5,75.2800,1,945,39,14,95
5,75.2600,421,118,14,188,95
5,74.6200,1,945,39,14,95
5,74.4400,1,945,39,14,95
5,74.4400,1,945,39,14,95
