n_nodes,influence,n0,n1,n2,n3,n4
5,133.0000,2,8,57,883,22
5,132.7000,2,8,456,309,22
5,132.7000,2,8,456,309,22
5,132.5900,2,8,163,272,22
5,131.7000,2,8,456,120,22
5,131.7000,2,8,456,120,22
5,131.6100,2,8,456,120,22
5,131.6100,2,8,456,120,22
5,130.8700,2,8,163,272,22
5,130.8700,2,8,163,272,22
5,130.8700,2,8,163,272,22
5,130.3000,2,8,57,883,22
5,130.2400,2,8,163,272,22
5,129.3200,2,8,456,22,369
5,128.9100,2,8,456,25,22
5,128.9100,2,8,456,25,22
5,128.9100,2,8,456,25,22
5,128.9100,2,8,456,25,22
5,128.4200,2,8,163,272,22
5,128.4200,2,8,163,272,22
5,128.4200,2,8,163,272,22
5,128.4200,2,8,163,272,22
5,128.4200,2,8,163,272,22
5,128.1000,2,8,57,883,22
5,127.4300,2,8,57,883,22
5,126.9900,2,8,456,25,22
5,126.6700,2,8,456,272,22
5,126.6700,2,8,456,272,22
5,126.6700,2,8,456,272,22
5,126.5800,2,8,57,883,22
5,126.5800,2,8,57,883,22
5,126.5800,2,8,57,883,22
