n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,6994,2524,2060,4963,20.08,18.66,19.195211991199837
1738,4970,292,4761,5580,1297,3528,5230,3223,6583,5922,7047,4170,3047,4457,19.2,18.22,18.48399495327102
3644,4112,2197,294,224,2982,3808,2608,3113,3470,4306,1347,4591,1453,1934,24.52,22.34,20.997377660579637
1889,195,1447,2663,1422,1119,4179,4179,2946,4208,5525,4586,1489,3650,6527,22.4,19.32,20.569822213863084
3396,6016,4303,6249,2983,6469,4861,2898,2964,7036,3651,1320,6176,3275,5858,20.67,19.28,19.442135282567428
6050,3779,5365,4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,5420,3724,17.69,17.28,16.899581024092733
3776,2873,4650,5946,4567,5929,3740,3986,5397,1817,2659,6673,5730,6840,1360,17.24,16.79,17.01260548968527
5049,2196,6332,3930,2535,2484,6547,5785,6808,4130,4605,4241,4156,5336,5044,25.31,22.63,22.451641608954322
4816,3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,6720,2797,5946,20.64,18.2,18.269319828195393
68,6676,1567,6101,869,481,4705,5348,400,2237,4847,1856,5590,870,6179,17.66,17.16,16.796304430353214
4279,1118,6995,2177,2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,26.38,21.8,22.55498926408007
1408,2043,5511,192,679,943,552,207,334,5975,173,3056,2094,1046,6662,35.22,29.33,28.497295766527163
1287,6019,1505,4285,5664,15,3158,4828,353,6505,2030,1240,297,34,2819,49.42,37.94,39.30623989712104
5040,5142,6082,6124,926,2343,2762,4003,252,2526,3675,4517,6274,4957,6061,19.74,18.27,18.404893365104012
374,2162,6190,3291,7065,5092,5778,1257,3873,1847,765,5413,5631,2591,6868,21.26,19.1,19.348563141456836
835,198,3668,6458,1044,4245,4791,6398,3219,3988,4217,2686,1178,2793,2122,30.53,26.25,25.667124243126107
2144,4964,3438,5351,147,5730,4570,1151,5493,465,2072,274,1078,1320,1398,30.04,25.25,24.76361084202633
785,3714,5202,1897,4163,5800,257,2021,1904,5848,3642,602,2054,658,4843,56.27,44.03,44.808390095804455
1869,5113,6484,6555,5111,5812,2947,2102,5607,3465,2283,4310,6149,39,1237,19.02,17.73,17.647917090275165
290,3151,3348,1312,910,4194,5929,719,1973,834,817,162,1488,6148,1896,19.3,17.73,17.93764051220922
861,1780,200,4265,5484,3804,3718,2537,4387,5257,3112,1740,5608,6230,1721,29.27,25.49,25.89502684746121
5971,6603,3553,3486,4190,174,4760,4844,419,3424,4301,4762,1484,768,5433,24.84,21.77,22.410642198338614
6575,3930,2999,159,4253,971,5001,3002,2372,5655,3049,2525,156,5614,3377,22.93,20.19,19.961004127049712
828,860,2506,1625,6886,6351,5509,6761,128,6652,3698,491,3364,5220,3980,22.66,21.71,21.591166774451082
3795,1705,4822,5026,604,43,2329,197,3054,2505,5927,627,1795,6184,4017,24.86,21.41,21.650480406562686
1575,948,4682,3058,3209,5864,3794,1144,6173,2825,3236,997,2082,997,1007,20.93,19.59,21.349925926022085
659,5050,6963,2740,5251,3203,1736,5674,863,202,5064,5399,3853,6366,353,20.48,19.2,19.215528989183667
5927,5781,4079,2381,2929,3744,1158,6543,3071,2203,3966,4311,7092,3912,5894,16.64,16.41,16.31053794923387
5963,6589,3432,4031,6848,5572,2431,3233,1897,1281,4004,4886,2125,4493,3503,22.16,20.09,19.713408092457442
5698,5563,5727,690,4799,5962,6699,4716,786,582,2916,1442,4466,1200,6605,46.64,40.04,39.71895880346746
3414,547,6541,705,5581,6633,5309,307,1052,2427,3199,1898,5803,5494,5579,47.69,37.71,37.82309455119485
