n0,monte_carlo,monte_carlo_max_hop,two_hop
59429,1.0,1.0,1
97101,1.47,1.81,1.7100000000000006
252259,1.75,1.67,1.7100000000000006
98400,1.9,1.72,1.7400000000000007
33116,1.96,1.87,1.7300000000000006
50624,1.91,1.85,1.7100000000000006
184763,1.72,1.75,1.7400000000000007
11476,2.03,1.77,1.7300000000000006
22330,1.0,1.0,1
35872,1.94,1.55,1.7300000000000006
64865,1.31,1.34,1.2900000000000003
212668,1.79,1.66,1.6900000000000006
261915,2.1,1.76,1.7200000000000006
132739,2.06,1.63,1.7200000000000006
54892,1.94,1.63,1.7000000000000006
105043,2.01,1.63,1.7100000000000006
168261,1.76,1.72,1.6300000000000006
7941,2.09,1.6,1.7300000000000006
120359,1.86,1.53,1.7000000000000006
127769,1.95,1.71,1.7200000000000006
118785,1.9,1.65,1.7400000000000007
102361,1.94,1.75,1.7300000000000006
129756,1.75,1.67,1.6900000000000006
150241,1.87,1.7,1.7300000000000006
50392,1.67,1.49,1.7300000000000006
235232,1.84,1.68,1.6800000000000006
217716,1.73,1.91,1.7400000000000007
105561,1.61,1.67,1.7000000000000006
23479,1.72,1.67,1.7000000000000006
127165,1.0,1.0,1
61389,1.78,1.74,1.7300000000000006
198973,1.93,1.77,1.7300000000000006
5240,1.6,1.76,1.7200000000000006
183805,1.78,1.74,1.7400000000000007
69931,1.69,1.63,1.7200000000000006
136361,2.03,1.78,1.7400000000000007
106866,1.93,1.62,1.6700000000000006
124340,1.77,1.8,1.6900000000000006
236470,1.55,1.42,1.4200000000000004
238854,1.96,1.9,1.7300000000000006
99372,1.87,1.79,1.7400000000000007
190317,1.87,1.72,1.7100000000000006
29813,2.0,1.64,1.7000000000000006
173791,1.76,1.62,1.7300000000000006
67726,1.77,1.63,1.7400000000000007
25471,2.13,1.72,1.7400000000000007
259942,1.73,1.74,1.7400000000000007
213446,1.34,1.37,1.3400000000000003
16538,1.87,1.78,1.7000000000000006
101284,1.88,1.63,1.7400000000000007
162573,1.29,1.24,1.2900000000000003
217456,1.71,1.59,1.6800000000000006
98882,2.05,1.73,1.7400000000000007
28240,2.09,1.84,1.7100000000000006
173236,1.73,1.83,1.7300000000000006
15218,1.91,1.55,1.6900000000000006
88719,1.59,1.65,1.7000000000000006
61451,1.74,1.62,1.7200000000000006
181220,2.06,1.65,1.7400000000000007
22558,2.07,1.77,1.7300000000000006
130437,2.0,1.87,1.7200000000000006
236818,1.75,1.59,1.5800000000000005
170320,2.01,1.7,1.7300000000000006
135478,1.73,1.79,1.7300000000000006
236290,1.0,1.0,1
54504,1.76,1.8,1.7100000000000006
152446,1.7,1.74,1.7000000000000006
211915,1.0,1.0,1
37260,1.59,1.73,1.7000000000000006
159047,1.58,1.29,1.4400000000000004
16875,2.05,1.73,1.7300000000000006
141483,1.82,1.66,1.6900000000000006
248001,2.09,1.84,1.7200000000000006
9821,1.89,1.59,1.7200000000000006
128101,1.72,1.72,1.7200000000000006
183977,1.81,1.76,1.7200000000000006
50817,1.76,1.71,1.7300000000000006
38851,1.97,1.75,1.7300000000000006
247999,1.77,1.78,1.7300000000000006
225525,1.76,1.54,1.7100000000000006
151771,1.57,1.82,1.6900000000000006
119606,1.98,1.72,1.7200000000000006
191087,1.39,1.55,1.4400000000000004
153188,2.02,1.74,1.7100000000000006
230938,1.81,1.66,1.6900000000000006
116689,1.7,1.71,1.6800000000000006
74882,2.05,1.82,1.7400000000000007
146098,1.82,1.68,1.7300000000000006
93505,1.84,1.69,1.7100000000000006
224143,1.94,1.94,1.7400000000000007
230182,1.4,1.36,1.4400000000000004
111704,1.94,1.83,1.7400000000000007
35383,1.73,1.64,1.7000000000000006
41497,1.6,1.52,1.7000000000000006
200355,1.75,1.71,1.7500000000000007
157630,1.69,1.68,1.7300000000000006
25589,2.08,1.77,1.7400000000000007
139410,1.81,1.66,1.5800000000000005
180926,1.91,1.6,1.7300000000000006
82257,1.99,1.73,1.7100000000000006
