n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,369,855,173,753,828,685,874,315,61.86,35.91,35.19946687646503
257,620,217,621,36,595,697,162,441,653,402,822,740,880,521,69.9,45.74,45.16243414067359
972,380,557,958,455,514,274,922,36,891,28,372,476,954,326,77.25,46.72,46.28127621513619
929,389,433,913,905,538,168,573,181,241,236,24,180,332,177,66.65,43.78,44.01987552512892
139,522,522,368,526,690,573,186,915,456,815,424,752,537,928,51.42,31.35,33.00694735200774
930,781,372,808,607,362,370,879,984,456,165,977,772,409,732,54.05,34.56,34.024720070574915
756,472,670,543,255,501,285,947,510,512,527,851,815,362,677,58.44,33.01,33.59287304596811
904,465,921,924,472,359,581,743,942,570,741,467,498,674,227,48.46,31.37,32.59980281256868
963,332,834,716,855,170,897,929,631,274,791,933,491,316,310,46.72,30.59,30.424030119168698
980,818,723,851,516,575,530,519,667,630,602,416,319,748,212,50.3,33.57,33.78798811681824
500,524,375,956,700,638,903,77,803,840,349,743,8,929,834,62.11,37.99,38.79983807781681
195,762,108,60,588,668,50,279,605,232,698,896,937,108,772,55.85,33.49,38.378959633405586
534,139,874,272,250,844,215,966,901,61,433,919,734,777,32,60.06,40.43,39.89516294155486
58,371,368,176,255,688,24,84,117,977,69,25,41,746,940,114.73,64.85,65.7359964576717
21,382,261,130,832,958,160,752,188,535,708,1,394,603,44,74.38,50.38,50.398523469467484
813,253,155,994,37,4,352,960,630,642,760,765,115,292,345,90.15,50.56,50.98438099237324
500,31,315,459,564,784,619,757,46,923,270,773,411,883,636,61.04,37.61,37.972224807995396
722,157,484,981,230,95,676,703,323,858,104,24,458,807,895,59.07,38.9,38.36047545966512
970,130,530,598,799,402,498,527,335,147,895,982,349,265,268,53.48,34.36,34.303656594338975
620,993,429,668,18,716,571,982,143,686,58,259,34,134,165,79.98,46.16,48.06708497397857
174,98,464,650,237,520,938,725,956,32,252,238,731,455,75,64.31,37.72,38.173649441056334
256,82,605,233,639,810,819,638,726,368,262,700,433,285,538,52.41,33.01,32.490834309086864
768,4,154,36,393,418,164,113,524,741,89,246,104,102,20,102.25,64.6,64.43665865970824
186,768,237,107,222,25,533,685,475,464,317,548,657,389,217,61.32,38.04,39.62645140708766
701,928,778,986,215,746,825,444,435,523,21,595,605,52,902,78.88,44.04,45.391070644411016
428,951,537,595,185,942,96,679,821,491,374,19,531,983,943,73.28,43.55,41.5992368610583
121,625,375,296,706,954,381,315,19,895,701,422,103,107,313,67.1,44.54,45.07789829069381
203,860,793,688,845,16,831,462,61,420,652,497,474,213,910,72.22,43.39,44.23026448786716
602,628,75,5,291,24,381,313,957,740,78,224,773,502,196,81.32,47.66,48.83741916699436
118,585,382,401,733,474,143,771,353,404,908,124,260,124,125,53.83,36.43,39.60963167143127
82,631,870,342,656,400,982,217,709,107,25,633,674,481,795,70.95,40.38,40.3901671979959
44,740,722,509,297,366,982,468,144,817,383,275,495,538,886,72.26,43.71,44.23166842526676
489,736,977,745,823,429,954,503,856,696,303,404,237,160,500,58.11,34.75,35.93091376896981
610,265,561,437,712,695,715,940,86,599,745,837,589,98,72,53.94,35.39,35.20480127024838
364,180,558,150,825,426,919,68,817,88,933,916,697,829,663,54.4,34.68,35.415103656182325
38,131,997,303,399,237,725,686,906,697,337,449,176,536,293,58.7,35.19,34.43644413971734
114,159,553,972,992,773,433,98,336,528,254,732,526,263,173,65.73,39.63,39.06381216248826
916,161,472,970,720,240,413,895,367,801,782,587,746,148,477,54.6,31.44,30.387380978016076
451,736,30,829,609,392,902,754,184,402,522,54,494,280,414,67.41,35.4,38.42375746567853
259,727,748,959,422,722,663,483,368,985,560,338,730,763,933,49.01,32.06,31.403663212351017
674,83,779,839,872,743,230,545,636,192,412,835,682,391,902,50.8,32.4,32.000327043298796
650,936,11,320,475,536,728,928,904,477,665,181,835,96,17,83.72,49.75,51.286616484942236
412,965,221,746,582,620,395,927,220,905,995,102,399,835,571,56.37,34.42,33.932311021199645
785,820,204,280,762,943,600,594,196,501,823,626,141,8,627,63.41,38.66,39.197201625426224
694,444,493,259,525,579,177,478,729,209,995,989,778,74,358,70.57,41.06,41.24330406979638
3,927,497,545,857,685,674,67,772,605,496,947,690,944,342,123.53,77.23,78.48741056797067
470,273,898,514,471,28,81,628,772,355,177,777,768,961,803,66.83,40.7,40.98659049675953
414,261,691,640,806,853,884,736,138,55,166,511,390,475,691,55.24,30.0,33.57202871905209
301,159,10,289,570,478,990,1,375,34,550,870,391,577,453,68.89,42.07,42.17787221774383
209,891,692,315,510,664,136,495,706,551,728,936,309,78,264,60.49,34.07,34.5319394712365
844,320,311,341,661,971,814,319,669,658,402,530,860,942,95,57.21,35.65,36.08590415226896
520,648,215,400,610,543,868,871,153,817,516,643,91,315,41,71.49,44.37,45.06158639838558
238,972,468,574,237,535,284,62,980,114,114,691,838,806,388,67.42,40.31,44.61646456847105
877,373,218,326,364,79,342,468,371,170,509,452,890,298,472,66.17,42.81,42.44165830543223
916,137,943,735,452,654,221,951,279,334,162,101,909,243,480,48.95,29.98,30.564696530309575
194,770,694,866,382,189,364,143,814,138,238,275,827,563,648,59.34,35.9,35.928083845947214
387,409,827,843,767,350,287,899,737,948,609,514,594,706,749,51.15,33.67,33.83014814025352
971,328,760,409,769,730,890,721,958,647,771,992,733,298,544,48.26,30.55,30.59527784423363
637,652,686,74,376,315,404,495,178,264,980,922,362,451,488,75.08,39.78,39.79112686545674
89,915,945,190,322,983,388,130,991,28,106,359,171,367,78,69.97,44.68,44.354367405562385
939,899,904,749,779,667,446,8,555,328,242,844,853,608,399,61.08,37.11,37.04374348851435
554,291,480,653,922,154,368,323,206,948,510,97,994,145,802,62.52,38.4,39.37652134665954
209,339,257,144,430,369,256,91,350,192,252,724,245,745,625,62.98,40.44,40.06212573350704
47,344,962,381,663,786,626,63,882,147,181,871,64,440,454,78.12,42.65,43.685869336073395
797,278,135,328,535,590,865,119,346,663,786,727,625,980,404,48.15,30.23,31.01574031342639
233,55,401,784,485,501,634,892,324,557,857,636,611,92,602,51.46,31.89,31.984993108288666
522,551,680,507,410,860,708,465,173,421,395,537,463,47,899,60.18,36.13,36.04190164361732
110,462,605,131,121,959,943,696,512,937,179,79,402,313,468,67.21,41.85,40.43890228301704
817,724,9,259,108,684,359,225,177,25,150,437,685,94,344,89.53,55.39,55.28775152607754
994,839,664,476,50,878,920,486,247,66,493,142,572,31,141,70.18,41.26,42.12404934294199
712,514,555,61,49,204,559,940,6,841,833,535,345,698,541,98.37,58.37,58.90880866798538
896,244,143,380,503,1,134,553,119,252,110,477,216,817,54,68.81,38.05,39.41856264561723
630,220,641,388,344,637,663,879,403,925,957,734,537,519,799,52.28,32.64,31.107141060786958
938,691,166,523,107,853,837,155,642,980,215,177,386,206,304,72.92,45.62,45.46905102783506
348,441,147,437,133,407,321,816,306,830,101,575,102,484,278,54.2,33.17,33.58114186100722
291,540,783,500,286,234,430,719,140,715,560,674,106,31,616,65.14,38.44,36.948895843691474
564,769,206,217,199,400,593,40,660,141,640,24,760,268,719,71.14,41.49,42.01913150462781
739,486,552,48,754,790,881,842,229,855,147,612,320,39,705,64.03,41.05,39.94818663931081
200,110,143,651,710,557,938,190,781,978,94,703,920,889,475,57.66,35.99,35.81356191705944
644,298,986,213,161,843,332,717,839,283,870,924,530,582,69,62.68,42.0,41.11066440635352
422,919,425,683,737,34,466,304,675,882,124,651,719,751,278,60.95,36.04,37.1256594349911
966,932,16,219,428,341,267,550,745,401,607,538,765,945,913,65.52,42.14,40.42684188599014
205,440,790,131,709,174,805,895,458,892,465,993,354,392,484,54.32,34.7,34.68698704765584
627,260,629,195,594,487,455,196,773,480,870,587,345,316,72,54.91,32.2,33.689554298839354
174,378,619,641,880,482,227,786,630,669,674,590,906,131,698,48.41,31.62,31.422701677160223
956,315,890,212,548,856,843,306,100,12,807,891,29,202,320,88.79,52.76,53.86812354516843
59,326,546,262,811,741,680,351,842,451,73,429,481,853,728,57.39,34.27,35.09494389259838
18,289,593,588,135,217,154,166,621,789,384,738,66,648,602,71.82,44.19,44.270273883679266
457,936,285,660,84,507,490,820,807,937,243,154,578,306,869,64.14,40.46,40.10088636943518
987,876,948,232,207,633,720,944,895,342,605,630,719,401,536,50.74,30.88,30.855334740448793
416,240,659,218,574,63,267,681,255,141,965,636,749,400,844,60.35,33.9,34.39620459225782
446,122,993,466,401,404,486,984,389,291,220,246,229,56,545,56.45,37.8,38.37220085832836
537,837,907,92,617,968,556,690,3,55,396,724,440,411,236,125.31,78.8,79.4834347729459
