n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,42.09,10.31,10.394226857633974
738,405,490,29.44,7.16,6.907085877717618
158,92,68,51.74,13.3,13.680550564930641
20,411,562,61.11,15.73,15.84369748316294
939,296,819,27.85,8.11,7.3953601508835956
783,60,227,48.14,13.55,13.730756102881847
532,549,368,26.39,7.27,7.397590473805586
283,798,176,39.37,7.87,8.295690919915511
846,108,268,27.28,9.96,8.925138008039557
219,965,949,23.66,6.88,7.05945579633013
26,848,656,45.36,11.59,11.074829757561918
826,266,819,23.93,7.08,6.974576358188131
278,198,168,19.16,8.5,8.14141036255974
317,296,642,35.99,9.17,9.376885705655225
888,749,983,21.2,6.4,6.229893934677927
875,868,901,20.74,6.11,6.20330830857136
381,88,865,31.53,8.63,8.578934875372765
620,345,687,13.56,6.82,6.485709307459905
397,518,254,30.44,8.02,7.8187689661663775
182,253,484,25.75,8.55,8.51150378570452
286,91,967,45.95,10.74,10.423057198188692
957,837,886,13.23,5.87,5.777327838064671
964,560,860,16.32,6.11,6.324367036964951
307,7,930,62.46,15.24,14.806572061683003
298,586,721,29.39,7.54,7.5299508801790775
903,319,868,25.16,7.22,7.550085563535023
783,520,199,29.8,8.6,8.400110818194902
423,433,613,41.62,9.06,9.361767099318156
295,441,462,24.88,7.55,7.801861944847444
165,238,312,31.68,9.17,8.905554162109315
265,832,816,16.42,6.75,6.343428875950908
44,83,47,79.37,22.19,21.627300842765266
473,641,287,21.05,6.78,6.907417809741027
531,547,663,16.73,6.25,6.047724369475917
482,717,351,21.11,7.41,7.16930246761336
148,689,200,33.66,9.14,9.469187778123565
68,422,935,26.71,10.47,10.188837950331177
207,650,647,22.04,7.15,7.480645484323781
451,282,188,25.75,8.66,9.156399033307943
364,446,764,27.08,7.99,7.790479997333738
602,328,649,19.53,7.87,7.733113678542679
571,203,926,28.73,8.76,8.875589547077908
331,103,859,33.47,8.1,8.233104108095443
63,725,234,31.04,8.24,8.90445293792001
284,783,596,23.65,6.52,6.831170559294064
630,882,243,30.99,6.61,7.232227897877937
125,339,957,28.65,7.99,9.015181288731597
181,297,470,22.61,6.69,6.974633034055106
26,43,365,80.75,20.48,20.97893203624796
714,84,917,35.88,9.46,9.354516076151917
987,977,292,25.5,6.29,7.181800500611914
752,691,982,19.18,6.44,5.907587851164251
334,18,330,70.67,19.95,19.49157349868595
295,329,989,15.49,7.5,7.94556648248409
156,793,667,31.83,7.65,7.762211688622793
420,882,965,16.85,6.69,6.566551040761711
890,635,696,13.81,5.41,5.839563311873436
837,79,300,32.76,10.19,10.251988359518503
632,196,915,25.8,8.88,8.381409519655929
454,299,139,29.36,9.68,9.458159762630567
256,390,613,29.9,8.51,8.50583561824161
984,162,339,23.81,7.74,7.937881856867515
586,9,372,62.44,16.95,17.575900160454992
45,465,173,42.33,12.42,12.208932292538483
373,802,823,19.67,6.09,6.662716199855403
371,297,585,32.03,6.75,6.934190486889259
99,449,212,36.13,10.19,10.347408661188055
434,938,212,21.93,7.63,7.723491837227989
116,60,63,63.07,16.12,16.367758095247957
56,754,172,35.42,9.66,9.744375656370853
609,693,993,22.97,6.56,6.052024796554758
153,621,41,36.0,11.39,11.253486625270796
559,502,596,25.1,6.94,7.31431364687797
255,329,36,41.48,10.79,10.797637251925128
125,854,541,22.66,9.26,9.402573244205378
299,792,419,16.77,6.37,6.717248237153213
667,205,489,17.67,7.17,7.256114440340506
206,247,449,41.73,11.18,10.953655229554826
420,503,37,41.87,11.75,12.805951951250783
224,431,454,21.24,7.23,7.212265535361395
254,662,910,23.41,7.54,7.146657842864858
438,850,220,23.18,7.2,7.28899135379076
510,192,32,42.24,12.64,13.090450302923603
37,260,259,38.59,12.94,12.887998020951807
248,538,213,29.22,8.88,8.559731179525262
790,237,427,20.56,7.91,7.656764429870591
890,267,145,26.06,7.89,7.852311587401158
332,52,912,35.51,10.68,10.246524017928968
950,322,578,16.53,6.73,6.489250153770449
119,583,412,26.84,10.02,9.317914389116075
985,922,668,20.61,6.77,6.793205304032732
669,891,809,16.25,6.72,6.129115931014268
734,762,41,35.99,10.5,9.977634728313443
506,396,95,41.31,9.36,8.91288095845788
440,215,952,19.08,6.83,7.377702921400713
894,586,921,18.13,6.17,6.14472863813377
966,946,169,16.96,5.99,6.223153957451833
344,303,672,21.68,7.68,7.266762776481615
482,818,922,13.46,5.78,5.953049711150337
657,322,834,13.65,6.23,6.221966576646093
