n0,monte_carlo,monte_carlo_max_hop,two_hop
84890,4.31,2.78,2.7999999999999994
248477,5.36,2.74,2.8
39544,3.49,2.61,2.5599999999999996
103500,3.5,2.5,2.7999999999999994
170638,3.16,2.63,2.6799999999999997
12657,5.28,2.97,2.9999999999999996
18988,3.81,2.75,2.7999999999999994
215292,6.0,2.91,2.8799999999999994
140478,4.02,2.78,2.9599999999999995
24675,5.3,2.77,2.9599999999999995
95863,4.22,2.9,2.8399999999999994
152774,1.65,1.68,1.6
15204,4.84,2.94,2.8799999999999994
238473,4.06,2.82,2.9599999999999995
133021,3.91,2.79,2.8799999999999994
56281,5.35,2.66,2.8399999999999994
9829,4.15,2.95,2.8799999999999994
22530,3.7,2.81,2.7999999999999994
113677,2.98,2.51,2.8399999999999994
109621,3.23,3.05,2.8399999999999994
18312,4.48,2.85,2.8399999999999994
63088,4.02,2.9,2.7999999999999994
23779,4.21,2.67,2.8799999999999994
144453,4.94,2.61,2.9199999999999995
111285,3.69,2.66,2.9199999999999995
15495,3.56,2.76,2.7999999999999994
216754,3.75,2.84,2.8799999999999994
148230,4.76,2.65,2.8399999999999994
32453,6.41,2.6,2.8799999999999994
248368,3.35,2.5,2.7999999999999994
58520,5.22,2.65,2.9199999999999995
165314,3.99,3.12,2.84
164477,4.9,2.49,2.8799999999999994
152829,4.85,3.33,2.9999999999999996
248436,1.0,1.0,1
16216,5.92,2.84,2.8399999999999994
151284,4.1,2.62,2.9599999999999995
153496,3.67,2.07,2.1599999999999997
103987,5.2,2.85,2.9599999999999995
12999,4.68,2.96,2.9599999999999995
255919,4.05,2.78,2.9599999999999995
57955,3.88,3.21,2.9199999999999995
12211,4.23,2.9,2.9199999999999995
145926,3.88,2.71,2.8799999999999994
225042,4.01,2.81,2.8399999999999994
34910,4.07,2.76,2.9999999999999996
75919,3.58,2.5,2.7999999999999994
109874,3.1,2.47,2.8799999999999994
37815,3.64,2.26,2.6399999999999997
141737,5.38,2.82,2.9199999999999995
30878,5.18,3.04,2.9199999999999995
149661,3.63,2.73,2.7199999999999998
80866,5.02,2.81,2.84
146868,5.5,3.05,2.9999999999999996
213942,4.44,2.87,2.9199999999999995
178782,4.75,2.98,2.9599999999999995
47376,3.4,2.45,2.7999999999999994
27015,2.64,2.42,2.48
152462,3.8,2.95,2.9199999999999995
149737,3.39,2.6,2.8
167487,4.18,2.5,2.8399999999999994
49249,4.72,2.44,2.8399999999999994
97621,4.9,2.68,2.8399999999999994
25540,5.91,3.15,2.9599999999999995
143587,1.0,1.0,1
186675,3.87,2.77,2.9199999999999995
16459,3.8,2.9,2.8799999999999994
147945,3.75,3.3,2.9599999999999995
15624,4.24,2.63,2.6799999999999997
162269,4.33,3.07,2.9199999999999995
53990,3.15,2.46,2.7999999999999994
130132,4.63,3.18,2.8399999999999994
178362,5.11,2.7,2.68
139387,2.77,2.61,2.6399999999999997
112090,3.59,3.01,2.9599999999999995
203745,3.23,2.86,2.7599999999999993
82351,4.03,2.91,2.9199999999999995
122054,4.95,2.86,2.84
153501,4.33,2.88,2.9199999999999995
242074,5.82,2.97,2.9199999999999995
118799,5.2,3.1,2.8399999999999994
94786,2.76,2.74,2.8799999999999994
78582,5.72,3.01,2.9599999999999995
65123,4.55,2.79,2.8399999999999994
208241,3.56,2.7,2.7599999999999993
47124,3.34,2.73,2.7999999999999994
183237,3.71,2.39,2.6799999999999997
204427,4.39,2.54,2.6799999999999997
63988,4.75,2.78,2.8
21457,3.84,2.78,2.9599999999999995
150581,3.5,2.82,2.6799999999999997
78708,4.02,2.56,2.8799999999999994
137677,4.87,2.32,2.8399999999999994
129791,5.78,2.55,2.5999999999999996
229412,3.25,3.06,2.8799999999999994
90040,3.89,2.78,2.7999999999999994
191219,3.91,2.69,2.8399999999999994
117659,4.89,2.66,2.8399999999999994
75481,3.16,2.52,2.8399999999999994
159634,4.51,3.08,2.76
