n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,4148,1715,18.0,15.92,16.020805543254028
3282,5258,248,3761,3992,3712,3198,4054,4695,1574,6803,3298,733,24.84,20.11,20.54429772872031
3973,1918,6217,163,5743,2185,4261,3339,3885,3105,5947,931,5430,18.57,16.9,16.946866800479377
2116,795,6670,516,3165,5080,6795,3090,882,5413,475,2772,1920,19.59,17.34,18.06710198375794
5663,704,4076,5322,4233,1703,4763,6622,1164,4970,527,4421,306,24.17,21.45,21.971500280628
4003,5749,1588,1214,7047,4742,3737,5971,4787,3646,2340,4565,2922,19.02,18.76,18.271722704673053
7004,3490,1105,1296,6261,4925,799,4356,5653,2570,5751,2924,5274,20.15,18.37,18.833428349673355
6909,4052,4125,5111,1619,2529,1230,2914,4331,2329,4176,5382,585,18.46,17.26,17.40596948804475
6620,7018,4156,5745,4464,1801,2819,1997,97,2422,2811,1800,2185,14.62,14.41,14.443052397515546
275,3468,2087,3087,2444,6834,5778,3415,1435,5385,3246,952,1361,18.4,16.51,16.641817242753618
5432,6980,209,1653,6278,1316,2457,954,108,6524,6261,3116,2800,15.09,14.15,14.248693464740969
6851,1393,4662,3568,1898,1139,3359,4620,3654,3335,3423,656,4821,25.02,20.34,19.66470284937737
573,2365,5872,779,278,698,5433,872,6260,4267,4319,2950,1258,18.73,18.16,17.89856000075226
6616,4136,3999,5801,1216,4951,515,1553,138,1150,2791,3164,5392,22.52,19.36,20.051214588738418
4699,989,6092,2452,2879,2665,2998,24,5290,6845,4087,1720,496,41.85,33.43,33.72510872837014
5056,271,6220,6623,6688,4751,1408,1456,2764,3531,3616,990,682,34.01,26.4,26.748550246627712
1642,4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,5906,16.55,15.16,15.462063614861343
3708,5307,1035,5892,3600,4214,5943,740,5861,3860,4619,3225,6688,19.39,17.34,17.050345761898413
2955,3730,1847,417,1617,400,3655,912,886,1730,5940,37,5802,27.51,23.05,23.054185879078567
4920,5009,185,5367,2982,6793,3542,4324,764,6135,6190,4916,4117,17.81,15.09,15.913379022558352
6711,5776,4661,1643,4108,1879,2655,4306,3146,6094,4258,5302,1607,31.07,28.19,28.244772139012653
54,2372,5023,2428,654,6089,2629,3300,1832,5180,2428,652,4483,19.41,16.82,18.069452057757665
3436,6096,3024,6609,6068,6967,2628,4229,2475,5120,6809,2923,6416,15.01,15.07,15.039072645820724
2423,5336,6928,895,1603,3974,3030,3101,4792,6939,2555,1681,2379,15.77,15.53,15.788748621185114
3252,5021,3141,6902,5606,4289,5657,5964,2914,6724,5537,4955,4793,16.77,16.47,16.12074677737645
2967,5513,3502,1604,4013,6739,4333,4155,6866,671,2202,1338,562,21.84,19.33,18.7918265412384
4081,6005,7097,2219,3438,6390,958,5116,6793,6758,2244,2389,2245,34.93,28.02,28.200496488875963
6588,6761,4130,2200,2271,5178,3373,2003,2960,2013,2031,6473,4134,59.03,48.17,47.50666877668142
6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,3014,4068,6396,14.06,13.87,13.980025241161268
866,6499,914,3178,689,5363,1398,6391,4642,3502,369,6440,1120,16.58,15.04,14.901565156421928
180,4999,1566,5611,2167,713,781,3790,3766,5482,2312,4637,759,26.94,22.07,22.518185072029727
1034,4973,2929,7086,5346,540,2620,6476,317,6845,687,7037,1124,15.73,15.63,15.766685864341483
5354,6591,3000,6786,614,6674,1890,5936,303,4913,6473,2615,1821,16.84,15.75,15.591875789602694
2429,6095,2928,2677,541,4260,933,5909,4993,2851,3559,1308,1286,21.72,17.97,17.850465976406415
2088,3189,1218,3532,5962,6407,533,817,4378,1823,672,2401,1447,29.97,25.27,24.058996195291446
2760,6139,1629,893,416,468,4553,6442,6030,1455,6759,1398,4583,22.86,18.29,18.388999488361442
5239,2676,2419,1984,6030,4099,3923,908,4610,5884,679,1126,6140,14.81,13.72,13.822364923549308
1086,1846,2677,1786,3340,1424,1384,1106,6242,3607,498,5692,3672,23.49,20.84,21.085130186733924
4796,5470,5027,2353,3398,6671,3576,4737,5624,6039,3047,5669,4620,18.01,16.24,16.804965375196304
5816,4011,3002,6017,6914,6387,4325,1535,2529,2179,5571,3898,6824,24.1,19.51,19.878346080532506
1047,6872,6863,2268,4095,5204,4149,4371,6462,4193,2368,6610,1781,16.83,14.77,14.752683924565169
4657,4313,3200,6281,1104,6757,4003,5303,3898,1017,2385,3228,262,20.34,19.28,18.8648762697054
286,3043,4150,2425,2842,3072,5725,226,5090,1173,6801,5639,118,57.79,42.65,41.769203583003986
652,6780,1512,3677,4750,1043,6289,6894,3485,4621,5163,4740,885,19.62,17.94,17.743415462765466
3053,4115,324,4925,5863,5373,3020,2933,870,2619,5326,836,3904,19.26,17.42,17.390452334226843
6908,1390,5293,1931,3906,2991,4721,2836,3045,6171,6619,3518,3071,16.71,16.43,16.426004093567496
6084,5150,5490,316,6017,1152,5815,5431,5330,2565,499,265,1905,17.93,16.03,16.520383301230286
4177,2953,3961,3001,3899,4599,1418,2471,1142,5300,2182,6438,186,22.32,18.55,19.601723010185744
6416,3611,6073,2357,4784,5607,2136,3721,6893,2428,2372,3302,7045,22.26,19.82,19.674119825159956
4073,3662,5378,5154,729,4089,5356,3594,2793,1112,4738,6033,886,31.12,22.78,22.608895147378092
2960,5879,4918,5463,3739,2963,3850,4693,3142,1664,4477,4286,5810,17.02,15.37,15.493062752175518
4833,1423,6406,1196,4130,6743,282,724,4490,6496,5449,6218,2550,26.29,23.95,23.97842154368104
1783,1207,5210,3283,2076,6546,1616,947,114,299,3629,5886,6791,21.88,19.57,20.142353822344006
1735,2592,2574,228,44,6029,136,6042,1049,4717,2477,5247,2544,21.76,18.27,18.349456897381916
90,362,6656,1748,2695,2594,7001,765,3395,1921,6936,3,5583,17.44,16.39,16.6710969685596
785,4229,4185,1659,3944,6193,5872,6710,3453,916,3482,4150,1210,22.59,19.87,20.259713611968937
610,1195,5389,5811,6377,6444,5447,5776,2836,4892,3573,5380,408,72.37,54.31,55.402689475990464
2072,3357,5685,5435,1631,227,2332,526,6305,3999,2581,5701,1321,30.42,25.06,25.473320176275728
1847,452,3251,6778,5677,2533,2155,2521,4278,2266,4938,176,3326,15.7,14.68,14.75358095544917
6510,1707,5761,5674,5692,5743,1728,1548,916,6613,6322,5367,7098,20.74,17.6,18.44550496914648
6391,4049,1277,5863,6756,2576,1956,5353,674,3562,2833,4145,6758,23.73,22.43,22.04629613562292
4501,5602,4081,3793,5019,2988,5059,1120,5052,1357,3841,792,1812,17.91,16.22,16.266281999898023
4249,6525,2759,5000,1324,4548,1965,1809,3486,5920,5539,4893,1646,17.06,16.3,16.37743819906304
2767,5632,1051,4614,6343,2183,590,3641,2648,4680,1154,5413,1938,28.11,23.24,23.95887277939007
5897,4864,3258,6880,173,2580,3269,2913,6298,2542,970,967,3163,23.82,19.21,20.071702877782972
5553,7019,5447,7028,3658,3369,4903,86,3993,2769,4488,5867,7046,16.65,14.87,14.858988472490372
1641,133,6185,124,5771,4974,5632,4099,2612,3051,5777,3965,4756,16.75,14.62,14.471890649002795
846,5008,1435,933,447,3643,2260,666,4485,231,1624,2034,5172,27.73,22.63,22.65058635577822
611,490,2747,2823,3151,5805,2563,3991,4958,1296,4019,6033,6517,20.41,18.35,18.49715640600468
2251,5150,484,3911,6857,3833,4787,6246,2017,6592,4431,5466,6416,14.64,14.02,14.14308348566489
5658,473,4210,6273,4163,5325,3285,3676,4285,3883,6576,5476,1309,17.05,14.61,14.798744266723764
963,4699,5033,4180,6615,5708,1402,2700,6031,2403,4640,4475,3268,24.77,21.3,21.79556224814899
5112,946,3658,4540,1496,2441,1304,6130,6491,2924,2892,4333,457,18.57,16.06,16.29829853802335
5558,3278,4970,2255,578,2020,4521,6824,5851,5639,3864,3590,2334,14.11,13.81,13.651039138870646
5744,1555,3907,4488,541,5337,516,5155,6959,2394,559,1486,3234,22.32,20.86,20.565032218498203
829,4481,1014,1490,1509,5885,3976,2642,4657,1946,5783,1582,3588,22.45,20.51,20.687863568709425
2047,6289,3107,242,4258,2853,2497,977,4317,4230,4022,4689,323,25.74,19.46,20.085286711651165
4777,773,3633,5965,3015,2086,2691,870,862,1583,3985,3476,4650,30.44,26.57,26.881581164792323
3687,823,5659,6923,1066,227,2887,1033,3192,3670,2727,5489,4260,24.28,21.47,21.712995978158883
5652,3474,4871,906,6430,3113,3851,5540,5193,3423,6824,1034,6367,23.63,21.5,21.12989274586077
607,5888,1490,1929,3636,1647,2261,4969,4592,6866,5466,6849,1226,20.3,18.32,17.782805473135937
1735,4273,9,6677,2732,2991,708,6541,1350,4138,2616,4604,6798,28.93,27.83,26.723029093309
7023,3413,5933,2459,1117,1799,3084,105,4849,878,1261,1811,529,36.71,28.36,28.819511895022256
6956,6291,1306,5275,1202,4050,2362,4452,3172,721,3606,5823,2367,17.65,17.61,17.541946382132462
612,3151,3618,4070,3568,2741,3965,5986,1917,2537,361,4741,5554,14.11,14.06,14.016287738863529
832,169,4585,5087,2966,5325,5764,3484,102,5939,2114,5753,3032,14.07,13.98,14.079485177677823
336,5328,5145,1445,5105,532,4467,3984,429,4125,140,430,5916,41.51,31.69,31.16063545536562
822,2612,1124,2046,6695,2961,6918,2907,6560,4123,5428,4415,2939,25.56,19.58,19.920471136033935
6867,675,1976,5253,1547,4169,1956,2300,801,5142,3434,246,1571,17.86,15.67,15.778742425607755
188,923,6253,3341,2591,1214,4096,2195,1853,474,2685,2915,4196,38.85,29.79,30.470649947409377
3118,6248,4323,1342,7034,5084,2629,6478,6212,5188,5143,5720,2488,15.73,14.3,14.53084348056304
1308,169,5688,2216,5984,6790,130,4324,359,5107,5001,6574,2419,14.8,13.95,14.096421226909529
4532,1152,2464,4449,4921,1697,222,1144,5707,349,5907,4249,6236,26.01,21.81,22.45941599468899
4949,1075,2893,2238,3638,5926,5481,2134,2837,5764,2475,5837,5594,14.81,14.5,14.323994650279891
1110,2979,3745,3643,5026,5687,1876,6201,4279,5525,5138,6575,4472,26.26,22.79,22.643131968471014
2618,6757,700,4353,2112,4679,6235,5483,10,7114,2355,2806,4136,19.92,17.58,17.15230455822584
959,2239,124,1,4764,3824,5683,3291,5132,5732,4762,4346,1643,54.35,39.48,39.27617791902118
6960,116,5669,1,1055,6600,5129,4578,412,2745,6860,2732,4578,27.3,20.42,22.310863404870073
5169,1806,6337,3082,4551,4624,1681,4010,3712,6185,2431,3321,5911,29.2,26.06,26.30780034999467
6501,4248,4770,7107,3487,4022,6881,6119,6439,775,6889,3171,4341,32.34,28.24,27.731156316416676
