n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,88690,131801,121561,235483,158518,21185,87562,145298,63.8,44.22,45.522380351273306
245467,161651,183526,10720,190891,99357,44410,184413,248044,118494,249370,190071,110778,41197,44152,62393,13456,70.61,47.35,46.89100716636659
29084,34714,132715,228517,242176,259780,154777,16600,202954,180470,100575,206987,195584,232590,26652,240898,76330,73.92,48.71,49.56759950379712
53729,176746,58799,190239,207879,110560,233197,22993,202527,69922,238912,55021,103951,73710,89564,212208,11323,62.25,45.17,45.57143611519153
52293,185807,232364,1381,230522,107790,14362,234831,99304,221723,128899,36475,6155,62058,111339,192999,237610,76.56,48.32,50.13869278594349
223014,29372,252710,156459,1015,31780,200373,151702,51818,234698,223398,53229,86564,2163,233957,21889,34913,49.06,37.31,37.95364191553441
141497,240558,4578,131282,22239,150202,130217,140925,241415,51950,110128,18040,104368,50374,167435,200513,24488,71.56,48.35,48.86590423212775
183723,151991,38104,45234,246340,159616,188648,251219,10800,14201,70777,145505,179103,158959,223343,39139,195336,55.33,43.07,44.08705468778782
70336,193169,260802,150806,261610,8975,31807,227714,184934,105478,249278,237539,62072,42399,160203,132359,11280,59.26,43.73,45.014798267489624
192936,95930,221686,176717,136854,154732,148172,203063,180280,22738,227376,91015,28826,226501,231134,153128,95831,63.74,43.2,45.187269575617265
118305,55058,105426,52106,258492,248225,150584,195480,4814,99337,209550,159317,86169,161,113658,29283,55948,61.82,46.01,46.7143153563484
58118,116395,70683,85120,213568,23282,80518,165022,74681,27019,135660,205546,14460,6656,99976,204661,146914,67.03,44.08,45.34560238804815
211694,112364,130372,90722,185977,203891,65080,148380,193361,17374,111413,169830,60543,25106,252726,199423,105094,72.31,47.96,48.41756235764877
133661,97771,250568,225418,146922,96825,36473,174982,76099,44842,181572,221059,229511,67872,7700,13239,246276,67.28,46.78,47.67683219324702
255658,212228,45286,68933,248124,43047,258517,31526,159005,38881,3112,12799,15967,118079,54683,206196,101942,60.84,43.54,45.21035945051786
77132,160313,3878,253344,209370,92938,74713,36869,126069,147307,72804,35992,252122,22698,195952,145741,77597,77.38,48.66,50.364733202007606
182449,30914,17195,110081,118331,37360,184508,147305,200322,208375,100401,154186,232568,210434,44323,173850,187555,59.35,44.67,45.906955810154706
71868,202297,156575,230753,159509,129613,91454,26011,242008,12703,72574,138631,33644,45437,209298,165067,215057,76.59,49.76,51.1551813353071
22091,42526,204511,207001,58302,225210,3411,53187,46098,124160,119720,155064,146602,143001,101786,21809,45363,59.78,43.19,45.20098966363709
143817,126369,155433,248102,68796,140359,17454,246752,170672,7542,152310,260349,153423,233044,114229,142699,80939,59.82,46.55,47.25106502782626
137231,138147,140803,168195,238428,208698,17191,230011,168508,150437,142121,250461,78726,16860,190035,58796,188920,69.65,46.39,48.154447773939225
36032,27055,26114,183375,128887,118890,15845,128507,233018,166923,190709,13880,177941,158051,7655,97817,63869,60.77,43.65,44.345084180645365
230354,120230,60582,97315,215776,252320,191257,150254,163836,130002,229598,63728,9436,163171,156489,22185,160766,61.22,45.05,45.889651706636435
12297,177748,107416,106607,154286,18078,21164,49568,8941,159413,197303,47530,22128,17006,7828,93007,163735,62.58,44.26,44.247913381581014
123271,143397,140396,124420,6808,184429,203312,19743,87511,22177,205211,84273,2246,121595,250095,117743,154729,80.63,52.11,52.16250683218868
38949,255948,101211,258556,125366,218309,36151,27848,234012,91426,175960,60638,118353,204468,33920,50374,253934,58.72,41.05,43.278902410770634
57974,28514,28994,13823,31481,19564,245925,169166,255903,21640,97629,27163,194263,6148,122554,164247,136842,62.39,40.77,41.76543564260552
