n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,60.94,20.85,20.843606850024912
369,855,173,753,828,685,874,42.31,15.06,15.079601027199388
315,257,620,217,621,36,595,57.08,22.67,23.681674658834265
697,162,441,653,402,822,740,48.33,17.39,17.144429966404605
880,521,972,380,557,958,455,45.91,15.27,15.473556406281546
514,274,922,36,891,28,372,79.2,24.11,24.322463468425873
476,954,326,929,389,433,913,44.56,16.8,16.01167914268296
905,538,168,573,181,241,236,56.8,18.71,19.40297008084515
24,180,332,177,139,522,522,68.29,20.65,22.867721597468254
368,526,690,573,186,915,456,41.17,16.97,17.007268010875475
815,424,752,537,928,930,781,33.67,14.61,14.282746813890908
372,808,607,362,370,879,984,46.77,16.51,16.776231135161694
456,165,977,772,409,732,756,44.55,15.98,16.696449851668007
472,670,543,255,501,285,947,36.57,15.03,15.599321122778804
510,512,527,851,815,362,677,56.45,15.88,16.311850871064205
904,465,921,924,472,359,581,42.01,15.99,16.171699131134517
743,942,570,741,467,498,674,45.12,16.96,16.083635352574525
227,963,332,834,716,855,170,51.26,18.63,17.662304665360477
897,929,631,274,791,933,491,53.91,15.83,16.112087446337064
316,310,980,818,723,851,516,42.44,14.51,14.8263014926681
575,530,519,667,630,602,416,50.73,16.54,16.07877512156611
319,748,212,500,524,375,956,45.02,16.01,16.40198759239754
700,638,903,77,803,840,349,52.28,17.35,17.511585654443767
743,8,929,834,195,762,108,90.31,30.56,30.13033242014455
60,588,668,50,279,605,232,76.47,26.24,25.499745025473416
698,896,937,108,772,534,139,63.25,19.12,19.761058058164267
874,272,250,844,215,966,901,53.58,17.06,16.363205509182354
61,433,919,734,777,32,58,96.58,30.92,31.192363353966492
371,368,176,255,688,24,84,80.72,23.8,24.353051655586448
117,977,69,25,41,746,940,90.53,29.46,29.689033621604626
21,382,261,130,832,958,160,57.08,22.82,22.896438622135147
752,188,535,708,1,394,603,55.42,16.13,16.105551649983404
44,813,253,155,994,37,4,103.87,35.73,35.36433463883497
352,960,630,642,760,765,115,47.93,16.72,17.44977443012893
292,345,500,31,315,459,564,77.29,24.19,24.682865388680774
784,619,757,46,923,270,773,62.4,20.2,20.533096430641365
411,883,636,722,157,484,981,48.28,17.3,17.50661136914701
230,95,676,703,323,858,104,55.79,20.93,21.992213412594637
24,458,807,895,970,130,530,62.91,20.93,20.796837644264073
598,799,402,498,527,335,147,58.44,18.16,19.224718987048146
895,982,349,265,268,620,993,44.11,18.15,17.570622960576337
429,668,18,716,571,982,143,68.52,23.33,23.39099618671071
686,58,259,34,134,165,174,115.73,37.62,36.134933735867776
98,464,650,237,520,938,725,48.63,17.08,17.29358828977485
956,32,252,238,731,455,75,63.76,22.47,22.499999341264235
256,82,605,233,639,810,819,58.02,16.06,16.625812091912902
638,726,368,262,700,433,285,44.83,17.17,17.898227490733298
538,768,4,154,36,393,418,82.17,26.95,29.140864038597822
164,113,524,741,89,246,104,77.75,26.87,26.148181587300712
102,20,186,768,237,107,222,75.96,23.78,24.845022410807452
