n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,3798,4953,1348.03,36.84,30.030000000000058
662,2736,4540,5051,5735,335,5965,3104,1387,5762,3702,5939,3461,1618.74,59.46,62.54000000000006
1287,1379,1949,420,908,1084,4147,4836,518,6342,5639,3142,6468,1651.88,121.15,129.11999999999995
6112,832,2385,1679,5523,1837,5944,6496,3455,718,6328,2185,1719,1652.41,92.06,99.68000000000005
3248,2303,2798,6631,353,1634,5806,43,3368,448,3103,6928,4028,1652.8,135.81,149.53999999999988
1139,192,1939,3479,6031,6969,917,4889,31,993,6261,4740,1619,1658.99,162.22,175.42000000000004
6981,1663,2705,67,684,1091,4421,143,4102,694,4693,4069,4403,1662.81,132.64,135.90000000000018
1623,3441,563,3261,1574,5232,6266,765,5741,4749,1190,1413,4988,1570.52,46.37,47.94000000000004
5895,337,443,2211,4547,5596,4967,6979,1223,6104,2198,6036,4712,1613.55,41.63,41.75
280,993,5779,3296,1939,1324,5006,4136,352,6029,2997,6927,5522,1636.79,78.54,81.32000000000002
4276,4835,4630,6345,5633,710,7105,2844,900,7078,4785,2994,3697,1662.97,71.08,71.47000000000011
1720,3294,1628,4705,6108,150,3104,6548,4978,2692,5,3551,915,1665.79,123.3,131.75999999999988
1748,1816,3637,2208,2660,6674,727,2516,5156,2333,844,4239,6423,1655.99,126.49,134.4699999999999
451,208,3124,6395,4591,6615,3511,4074,2835,5811,6371,2033,4636,1663.51,118.02,122.88000000000005
6042,542,3481,5307,1891,784,6231,3284,4176,3055,7044,4591,3025,1652.27,102.52,117.10000000000016
1139,5468,2378,1401,5674,6908,2121,240,413,6632,1415,2154,1345,1649.56,122.19,131.94000000000014
985,4968,1215,97,399,498,3689,1708,6443,3185,2410,5009,121,1656.11,98.07,103.63000000000012
6542,2904,2334,1152,3939,4603,2275,1124,709,6123,4554,2424,5701,1661.74,120.81,127.52000000000001
966,537,3440,3697,1167,5765,4603,6260,6511,3137,4818,6576,1385,1659.66,66.19,67.57000000000004
5432,5861,2245,6321,4892,4984,4050,2857,812,396,2267,4332,1051,1018.63,22.87,22.43999999999999
1419,6540,5158,6720,690,1328,6390,6468,1821,7037,106,1662,1440,1660.32,203.78,224.76999999999967
3880,3741,4845,4581,4468,3180,681,1417,4494,3949,4857,2149,4386,1656.25,84.52,91.35
545,5333,235,4759,4794,3569,4459,2529,4288,4317,4400,5256,6521,1602.83,54.81,56.30999999999989
537,5265,4701,4441,2460,526,5938,1837,5903,1126,845,816,5730,1657.42,78.14,79.62000000000006
4027,3715,495,4015,5216,5959,433,5560,4939,239,3056,1995,3757,1652.43,97.96,104.41000000000008
1893,3041,6743,5976,4695,5119,4062,1991,294,5099,4890,693,5023,1664.03,122.58,124.71000000000006
384,5554,3356,3331,4821,564,661,1549,279,4981,6165,1485,691,1659.68,89.63,95.66000000000003
531,244,2906,5116,3852,4481,4387,3888,212,5763,6353,616,2734,1656.89,139.5,151.70000000000002
693,6412,2633,70,3799,3679,4835,1217,3162,3917,6822,1129,870,1654.04,100.44,111.05000000000005
2857,5498,1894,3698,6389,1060,1574,1811,891,906,431,983,611,1652.23,81.31,87.64000000000013
5286,676,3050,848,6070,192,3829,5132,4276,1643,3026,5199,664,1651.05,219.7,247.09999999999994
1934,44,2100,6253,4242,5593,1616,126,3598,2074,5003,182,845,1657.61,132.8,141.1700000000003
4255,6553,3417,473,2058,3895,6976,2581,4958,1807,5234,480,5580,1657.7,164.97,178.86000000000024
2254,1083,2458,318,6555,1529,2895,6441,3303,59,2479,7038,773,1650.29,226.96,253.7599999999999
