n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,220597,193959,170926,241781,42.07,27.36,28.679999999999996
138946,7603,220292,122060,203412,247295,65287,170124,13593,236165,41117,39.8,30.69,31.279999999999994
29676,97463,122963,227657,64637,99813,142543,26731,150455,65360,3437,48.18,30.77,31.559999999999995
191675,56814,106994,73264,47730,240214,227399,200730,102088,41839,199734,49.13,31.78,31.95999999999999
208967,18856,36377,161985,161861,116611,33213,34666,465,254892,228433,48.25,29.77,31.2
1392,54907,202792,56487,251691,257535,43478,228696,43642,75839,82221,41.87,27.68,28.199999999999996
252045,52137,141354,229669,177689,164031,53681,47623,246671,253901,181047,38.91,27.71,28.159999999999997
51610,253379,252994,234289,100459,78325,5654,94683,108765,43504,245312,42.49,28.74,29.679999999999996
38194,69156,17075,86993,78999,214276,158101,153653,886,156232,177716,51.54,32.42,31.87999999999999
185513,88577,17307,81253,93153,214569,80232,126024,182562,82783,48437,44.39,28.12,29.159999999999997
126148,123873,184724,46168,14942,67156,255616,246156,5994,248832,196554,44.39,29.4,29.879999999999995
93754,221480,105983,4736,143934,206500,109793,95993,98661,151655,220524,45.53,30.53,29.919999999999998
2379,118704,12249,185534,47426,163502,250394,250188,51516,31200,198111,43.23,28.19,29.479999999999993
64510,243703,214825,246951,121164,90277,134347,93006,234018,137547,65770,44.04,31.68,31.279999999999994
203319,121333,28325,154602,196188,204731,208988,96284,225363,77558,9602,46.29,29.62,30.479999999999993
113502,247935,256466,23902,54652,89323,134448,160124,95060,240671,38848,38.79,26.92,27.56
89118,72266,242272,184184,142906,24136,81906,179821,83047,80260,46524,45.92,28.99,30.999999999999996
209393,20498,164313,39024,189041,180662,81082,261285,126823,42343,188777,44.34,29.56,29.759999999999998
12727,21222,258657,157456,139861,242117,106401,8343,62216,194132,155703,49.1,28.8,29.959999999999997
90133,216608,65590,119449,170646,110561,38175,14603,256652,240142,167332,45.49,31.13,31.159999999999997
8577,210151,129384,87604,219789,54279,34228,257242,191801,147861,248983,48.6,30.9,31.959999999999994
34806,165255,235011,206571,108481,27952,44255,113916,97779,39123,15406,50.69,31.3,31.71999999999999
221441,110269,77283,37015,118791,241697,261960,162634,223412,44378,255854,47.61,29.91,30.88
136890,118892,251692,127967,180575,191235,83283,125578,71836,76289,123228,45.73,29.63,30.239999999999995
105850,236417,38405,29507,98828,215496,259099,139395,251609,47027,164355,41.99,28.31,29.56
245666,130894,227488,88730,47217,23366,128938,71384,135051,205001,143681,52.2,30.4,31.839999999999993
227380,131812,94719,16543,206051,208444,203134,93244,182084,154005,174068,45.63,29.98,31.199999999999996
8996,199134,80137,95271,146620,184672,175192,73623,218951,127319,69431,47.1,30.54,31.279999999999998
201784,257151,181110,187691,77031,250841,247869,89148,170312,46831,152216,44.93,29.01,29.239999999999995
223300,3035,124335,143390,202825,65717,85434,176067,71744,121356,75714,45.12,30.87,30.999999999999996
214087,131163,169721,176590,209092,93472,91195,71794,168837,90592,193417,43.94,29.57,30.799999999999994
245763,217104,107077,91762,241784,220955,45212,228042,227271,180443,117908,51.13,28.92,30.07999999999999
255884,95492,250745,87645,135827,37187,138763,256954,43561,52075,219314,50.36,31.62,31.8
94903,245728,223832,125105,74149,181253,20666,188661,175861,191457,109217,48.91,28.81,29.999999999999993
45043,161685,204569,245425,152265,135385,174471,245479,110308,79342,163508,38.06,26.02,26.679999999999996
145020,203084,227312,166950,70963,188852,261099,7240,51275,41949,153733,49.9,29.19,29.679999999999996
115623,163596,170424,47380,57419,198966,179819,47325,165377,188340,10973,49.01,30.64,31.999999999999993
258596,123623,256838,59308,43449,14193,233782,35003,29053,83191,253750,38.33,26.84,27.599999999999998
47591,126526,50688,143738,9347,108918,121983,92038,99693,173676,160378,45.9,30.29,29.999999999999993
18868,154708,53573,62350,188223,236763,98044,173,91886,106266,249589,46.14,29.82,30.679999999999996
73014,224357,107490,227121,30166,180579,217938,143456,98010,252803,9453,47.87,30.04,29.719999999999995
144161,160842,79005,24856,77406,142926,134387,88964,249325,152278,76858,50.91,31.36,31.919999999999998
251212,92174,214570,33858,109865,107280,213120,147828,168374,141134,96847,45.37,30.11,30.239999999999995
122545,37253,41097,156221,100334,147812,125050,250927,52207,253754,34860,41.9,30.32,31.199999999999996
159543,23810,92042,215281,234217,173449,248,100100,28290,85469,148324,45.43,30.31,30.71999999999999
240248,161262,141406,36883,85312,165008,229769,233644,147926,98526,112512,41.03,26.5,26.959999999999997
113163,256030,59332,129344,76413,125717,254923,185676,99557,100634,251956,48.17,30.73,31.359999999999996
224123,239533,41688,156188,155700,68111,194255,257158,78853,130103,65816,43.33,30.12,30.679999999999993
108918,5156,83663,247772,258022,80606,128910,243674,75077,37562,125025,47.77,28.04,28.879999999999992
6232,31951,173030,162971,251876,116252,64356,76835,10479,204919,35766,43.6,30.02,30.279999999999994
216742,102862,3461,125906,139608,146883,71771,63824,245170,124329,204972,43.07,28.03,29.959999999999994
9637,64398,128481,70172,221226,40570,189125,259214,74902,76857,129044,43.63,28.76,29.719999999999995
159393,260173,124421,135848,169050,226356,158296,230859,194897,234619,30979,46.36,29.77,30.879999999999992
4239,199333,33038,78824,74015,139853,185605,88112,160844,77810,191699,44.81,28.72,30.119999999999997
138901,6977,121723,91688,94644,178719,195301,213028,154875,34728,9549,45.98,30.59,31.399999999999995
743,66171,145025,119436,179760,240274,28206,232768,180203,143023,50116,48.42,29.47,29.999999999999993
3816,112635,204048,211689,112127,155947,150901,180621,185645,249893,165736,48.13,30.53,31.639999999999993
170095,126321,225101,239000,220515,101049,124707,102725,178868,223320,188641,50.62,30.04,31.599999999999994
51502,235640,77712,121919,217585,198756,17315,79600,219225,845,182090,40.61,28.2,28.799999999999997
204209,113461,152597,75067,169972,204663,123849,238728,81513,37403,43371,38.69,28.7,30.119999999999997
125412,182251,143942,232964,130464,255045,86700,141018,40246,111558,153577,49.53,29.87,30.75999999999999
141926,212814,12728,17935,192055,60298,70046,214851,22333,207552,16493,43.65,28.79,28.879999999999995
173959,246983,6698,87307,189424,112547,256556,18010,261707,106236,183827,46.27,30.36,30.639999999999997
127583,12816,32342,220741,32075,57470,161102,169276,216098,249625,29138,50.8,30.41,31.959999999999994
186762,234578,35291,260585,76675,185014,240647,114811,39250,47994,160068,44.11,28.26,29.759999999999998
48571,108510,210254,42252,17623,163159,55873,11419,145623,28367,173070,49.89,32.06,32.03999999999999
99404,195435,18875,73366,15089,149711,150799,31025,194599,104472,230282,48.19,28.17,29.839999999999996
163504,35214,2613,113159,23969,82462,179693,157343,128304,128340,92642,43.73,29.4,29.159999999999993
246032,172007,98093,239807,14614,36236,182792,77260,39612,149067,165503,45.14,28.67,30.239999999999995
177719,132603,76083,238661,246932,145461,144148,162759,57826,69008,16563,51.97,30.58,31.959999999999997
144618,61769,66634,218263,196759,74302,135527,255617,35069,211819,61451,48.64,30.18,31.119999999999994
226362,97311,118839,193135,101948,47007,34388,186986,4899,171707,89549,48.15,31.08,31.399999999999995
22346,150267,175099,9423,23901,226331,32713,132767,155706,118882,62543,50.41,31.27,31.75999999999999
102197,229881,121277,125951,252523,84747,28199,208788,139120,7723,142108,48.85,31.49,31.55999999999999
190056,100825,14066,222361,39531,247626,249571,112547,178549,208249,58481,45.93,30.33,31.679999999999996
196505,30429,21961,254986,238920,174342,128829,215114,55443,36638,183891,43.8,29.69,31.079999999999995
163786,98531,92877,219104,61608,75969,87363,243935,160892,184896,91402,48.25,29.19,31.199999999999992
208677,101121,99126,35763,189457,217868,93929,169840,77571,210895,165502,40.62,29.35,29.319999999999993
113611,251985,223235,94953,135657,9529,155353,260327,150276,56329,194028,51.41,30.05,31.519999999999996
47326,103680,16588,25427,9726,8694,48848,53059,51274,10342,128458,52.32,30.85,31.359999999999992
233113,245659,126089,173342,199320,91361,115,111932,123256,78786,233249,48.28,29.41,31.4
245001,162389,241621,112366,84740,122047,121083,26148,50227,40546,171274,41.14,27.36,28.24
41691,18662,98208,227820,101097,227781,230776,123118,39875,144720,66602,46.25,28.84,29.439999999999994
28897,72727,214545,42346,196704,75249,176157,61647,8690,126362,234974,45.48,28.02,28.4
8413,90255,242357,197131,96722,82854,245875,15438,180280,5699,176636,45.11,28.39,29.359999999999992
