n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,1758,307,704,3552,37.85,32.31,31.616087519466237
3425,572,1971,743,4514,3477,484,6773,4632,1014,1828,5166,5139,4775,506,4727,4796,47.88,39.62,38.35739405118509
3249,406,1811,381,4560,7032,1090,2372,3433,1181,4429,964,4676,2527,4589,6685,5586,22.87,21.46,21.80646999774808
1480,844,4764,4679,5233,1539,3050,798,4487,5833,514,4623,488,5070,1687,4066,5573,50.16,38.51,36.70933826976783
4355,3502,6367,2573,3814,4796,3712,2962,2455,2035,6507,1472,5726,6388,1999,670,4705,25.78,23.25,22.712453953402836
2459,4302,4055,2813,5975,3676,2358,4988,599,967,4193,3425,1351,6202,2802,1245,4005,26.3,23.87,23.627499309244335
3454,321,5474,635,6263,4571,4694,6464,6703,2570,2786,5695,2868,4869,4068,4750,6528,20.34,19.59,19.481169505784667
3737,563,6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,5301,4734,5580,6733,21.15,20.82,20.66150839239394
3650,2331,5870,3160,5477,2842,184,3782,2911,1376,5004,959,4044,482,1787,6293,2354,49.21,39.03,38.251748913859146
1059,6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,1121,6711,3526,7077,4507,40.33,32.93,33.4265153277059
2280,5786,3402,2939,5592,3116,1890,1236,679,1443,1239,1900,5394,1911,98,3972,6808,28.3,23.98,24.27401884906903
4826,1493,2152,2309,33,1193,3432,4379,3024,4995,4639,2610,1028,5656,7038,4222,5059,28.11,24.61,24.805069825444203
5365,5539,6060,442,3740,6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,19.43,19.58,19.507350484803993
509,1561,551,1710,3609,1329,900,2785,4921,430,838,1,4643,1239,4395,831,2978,35.34,31.12,30.273929762823354
5027,208,576,1703,5030,3082,1216,5197,2066,2845,4933,2983,3884,1006,944,6954,3998,26.94,24.83,24.864860640160984
3817,3935,3963,2554,703,1180,837,6141,2806,6064,2168,3920,6789,5669,1322,4229,189,22.96,20.63,21.129957698883278
1681,4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,5703,6925,2139,4246,33.47,31.6,31.985049837508924
3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,5213,1827,5023,6647,6458,6212,6984,42.94,35.21,36.20634521306364
1598,6603,1961,6703,3282,6061,6580,1857,1637,4240,4036,2912,5988,237,228,6472,2288,27.47,23.76,23.34714493131036
3868,2123,1586,5673,4957,2820,3663,6623,5923,2863,2987,659,1806,836,1858,3850,1611,34.92,29.69,30.328803535483647
2766,1674,3953,5112,4999,6884,15,3927,5349,2818,6550,5268,694,6837,5411,982,3182,25.55,22.77,22.86228149296134
6408,5828,6145,1632,3916,1462,3554,6464,5208,2723,710,6560,5913,3242,3794,3288,6089,27.08,25.3,25.323922215269327
695,5937,1301,1392,1040,225,1238,4839,3812,6606,5372,1197,5010,6770,4881,3885,5384,32.99,27.16,27.636871986578566
2870,1277,4494,4491,1073,175,116,6548,5950,5322,841,4313,6139,1140,3553,1595,6767,40.69,31.79,32.17962749176136
1728,229,2063,1743,2399,4105,1970,6256,4804,2670,2124,4459,3432,6833,1073,498,6061,36.97,32.82,31.335264632018895
2898,3753,5426,4778,6676,4233,3445,6775,4109,1071,4356,1243,4288,4182,153,3605,6361,26.05,24.47,24.46086274845414
1500,4985,32,6357,6546,1227,1411,1159,3878,5071,5940,985,4558,505,2670,5589,4246,33.03,28.08,27.940336905713878
4347,4550,3952,6424,6361,869,4589,465,2035,1567,2268,345,6326,800,4159,3704,4601,26.33,22.72,23.301531559906387
228,6225,519,3631,2667,5017,4141,4965,4195,1633,5674,2270,3705,4162,4368,6613,3916,19.52,19.39,18.998491936351982
4159,2028,5727,4286,2126,4583,1659,6881,3666,1123,3413,996,3214,3621,2588,594,5498,22.99,21.95,21.758058446137692
1971,3508,599,1742,5484,2480,6422,1002,6364,1265,5866,5271,5408,2999,1171,2073,1124,30.16,26.31,26.907972318472897
3831,1798,6116,771,3262,3991,1333,5470,6819,1832,1322,5786,3535,4223,3308,2778,3451,24.96,22.15,22.302975437095927
1603,2921,2609,755,5915,2997,159,2768,4538,3757,3608,5760,148,3148,2715,4238,5111,20.9,19.87,19.64777584933176
2420,4196,526,924,6458,1872,858,688,2175,2227,324,6381,1487,2215,6191,1061,6715,24.7,21.4,21.619864343329983
3459,6959,5537,6709,2118,3325,1223,4395,4217,4674,4051,5737,2679,732,2286,471,6550,19.38,18.54,18.649455972794716
5637,1501,3484,593,2203,137,5197,725,6566,2134,686,4982,7014,1821,545,2166,7067,25.62,20.42,21.10426830287472
996,3717,94,2778,4530,3422,2194,5092,1058,353,4316,5812,1953,896,1322,2145,412,25.05,22.1,22.407160706498416
1483,1652,2555,5150,2498,4350,6221,1686,2375,3651,4096,5506,1457,2216,2842,6583,148,27.8,25.97,26.53207032125603
2051,302,125,151,6005,4142,4514,1552,4212,3889,2012,3662,870,5392,6708,5325,3540,21.58,18.75,18.931494114064797
5378,4055,4472,6837,3220,4150,2521,5633,1762,1880,2807,1627,6818,5789,5970,5209,1144,24.35,21.59,21.59574815493098
3315,2847,445,6856,1063,116,579,5123,6069,2093,3528,1337,453,692,5449,6891,3120,33.92,30.03,30.334992090922725
4144,5493,2309,4905,1984,5674,2400,370,3763,1518,1290,2203,3652,29,2156,2983,2694,32.57,25.95,25.841037043699895
4481,2650,2002,282,2535,1784,2921,1498,8,2747,3126,687,3888,2284,4118,5374,1646,37.79,29.1,30.382468300937337
2033,4134,6358,40,744,2164,6693,735,1178,3272,4807,341,3227,184,2454,2492,5158,44.46,36.65,35.43751493085438
1907,692,4797,4335,6989,6148,1271,5386,5865,6422,4887,3190,6261,2671,5903,4048,1224,19.6,19.98,19.56689050766669
2327,5932,5068,5269,1185,358,6757,6842,5857,4202,5139,3516,6011,5743,6653,4141,1141,20.4,19.57,19.572925756773834
4290,6167,4131,4656,6839,6659,6591,131,6769,5623,4784,6536,5826,5594,5679,5266,1883,20.46,19.04,19.301155666311313
697,255,342,1090,5219,2954,859,3085,6847,3697,4575,415,5142,154,5130,4353,5576,32.21,27.21,27.377886905698215
2003,4008,2160,27,3743,6534,574,6129,4120,4384,753,5400,4308,541,6109,6035,3881,23.37,22.37,22.126282831682126
2065,6629,609,6931,2175,1923,5974,6196,1681,1890,6060,5324,3771,4046,6926,3133,628,26.43,24.46,24.27216616192588
3924,5600,2353,6283,382,5054,5183,5265,1624,634,4912,1207,2717,2080,5337,6088,5676,25.52,23.04,22.8985240595173
2493,5088,4651,1093,102,3951,496,3979,2201,5505,815,5670,1783,5535,4010,2382,5807,39.1,30.43,29.348483992624903
4231,2339,3806,3816,3820,6284,970,4498,1632,2553,703,3874,143,2372,3759,626,6716,40.46,33.29,32.964173620783974
4150,3681,2200,3169,1718,1726,611,4763,739,1161,6123,4293,2144,2945,1086,4942,6719,23.07,22.1,21.99970222829891
5174,4167,2290,923,5761,2991,1895,4078,3982,3228,203,1303,29,4027,5583,3692,3321,38.77,30.15,31.093775140914808
2473,5957,1152,3409,2817,3081,2589,990,6883,2714,14,2658,6150,2771,6873,3262,983,34.08,28.77,29.456406490293748
1603,5841,96,6061,2374,2074,3049,532,3218,3196,4826,625,2954,3506,6190,2254,6998,60.54,47.99,48.292746256506284
395,2298,833,422,6837,5422,2339,5201,1219,2042,2176,3573,4185,2585,1555,6333,3058,38.87,34.95,35.1988608693578
6431,3504,237,6651,6239,5168,3277,4539,4499,1666,5894,660,405,5999,3365,3693,5037,20.07,19.95,19.798590532187994
6165,1135,5279,2344,3977,401,4506,1042,1398,3868,3398,2815,2308,2439,2095,6054,6051,28.02,25.82,25.19129460005968
5347,2131,3327,5373,1955,2464,3958,4565,5479,3230,980,1370,5269,1324,615,1702,4100,24.55,24.17,23.936135025786562
6650,4072,4508,1802,3710,2726,6219,3686,3501,1143,4487,1576,1999,743,1431,2801,4553,23.02,21.43,22.1355713830926
746,2615,1958,3017,2116,6630,4666,1655,164,6141,3381,3136,3390,6109,4293,1720,3087,31.04,26.89,26.343133542981622
2213,2770,6161,508,4080,2273,4704,2950,1031,5625,4123,4335,5157,6474,7068,6951,1769,40.14,31.94,31.994140266357956
758,2220,2035,3150,3274,5290,3652,3537,2556,6952,6671,178,1042,264,3483,5812,6256,27.72,24.53,23.798344651920768
6588,3877,4810,4012,1,599,3207,6763,4324,7007,3835,3677,2035,6415,893,1833,1264,25.73,23.91,24.750559780503217
1245,4279,5587,892,6761,5912,5742,5303,6934,6265,3746,696,4517,6364,323,11,6408,38.19,32.03,31.32651677830553
1029,1905,4664,307,5287,5857,2488,1048,5132,2062,4327,5212,3583,5722,6257,918,814,30.04,26.35,26.627968262158447
576,2460,4296,4775,1570,3179,2137,1831,6475,4923,9,85,4403,2470,3773,2282,2591,22.86,21.1,20.84666283774054
5280,6876,1985,3893,4311,1923,4481,2023,239,3373,5772,5321,2518,453,178,1590,4082,23.78,20.34,20.935646767201412
5525,5301,3440,664,2107,1866,5466,3476,3032,1857,4038,279,5700,2769,5884,3445,2968,22.01,20.11,20.762477884236006
5591,3246,1622,55,6529,2392,6054,6923,4135,552,1681,4060,1641,2553,6273,6717,1588,25.54,21.75,21.830455133629563
1890,3810,1814,2171,6229,2416,892,5108,4061,4997,1534,1829,3973,3416,5450,462,4872,33.47,28.76,28.843671581982445
1199,3223,445,1744,193,4883,1162,3402,424,5815,492,1508,3222,3683,5832,2573,6002,25.63,23.81,23.186417032420774
927,650,1356,2697,1562,1519,5345,4299,6113,3830,261,2554,5443,5942,3101,6874,3062,18.41,18.52,18.281192182795436
2717,3624,1386,892,23,640,2292,661,2879,3442,1013,4596,6216,1699,3114,2921,6297,37.39,31.64,31.409020379219406
6730,2528,6733,6585,3542,718,403,5777,3878,1603,3053,4436,3656,1581,2648,2983,6040,20.89,19.99,20.120375522505732
3887,248,5174,3365,2031,6650,5123,6280,3315,333,3076,285,3801,512,6580,507,2105,35.77,29.09,28.390271548809412
1596,6121,514,4961,2777,2973,2230,2744,5054,357,2147,6114,5870,5649,2592,2257,2436,21.46,20.21,19.48093306783581
30,5911,6190,4878,6599,5193,535,198,6766,1915,878,3892,5861,3815,6359,3166,6470,55.58,43.8,42.43925261077009
2056,3522,6674,4042,1087,4067,1498,71,6574,6049,2484,6740,5669,6330,1239,4974,1934,34.73,28.94,29.457795444853126
2685,7055,2617,3774,2964,6421,6408,4880,647,4193,1616,3208,6167,1310,2025,3340,530,21.71,20.53,20.541002549581187
5321,277,3946,4526,4461,2668,1316,3494,861,591,2169,5116,688,1706,789,3449,4083,25.38,23.81,22.968540815198196
5814,3661,1418,1918,1088,3414,3775,5081,5522,1924,6127,4411,6938,6339,5442,6222,992,27.93,25.34,25.7285995279613
6387,6888,2407,2406,2288,4643,2192,3055,2081,6046,2132,1631,3599,2026,1521,2009,1929,26.08,22.92,24.46651333981571
1256,2304,4737,1542,2673,530,3244,2061,2014,4156,4311,1895,5321,6622,823,5352,3800,19.28,18.72,18.982648220007697
303,838,36,3889,6710,1893,6885,3672,3062,330,2405,1907,976,412,1552,4919,6782,25.28,22.85,22.6147269366467
4777,1590,615,3049,4199,7095,1456,3679,4940,2129,6348,6371,5445,51,866,5222,4883,19.76,18.51,18.707674736953077
5813,5078,2864,1782,306,3020,2785,1158,361,1670,2088,313,4910,5998,5338,1666,6674,25.7,22.23,22.890120125557907
93,6707,2680,3350,5556,3045,1516,5087,2557,638,1666,257,6514,4060,4489,3960,518,21.47,20.55,20.792549126626103
3343,830,6519,3238,5439,4506,1266,5236,4374,746,5349,1340,3258,5696,2221,3356,2320,36.32,31.98,31.92046857347735
5470,2519,3422,420,2558,6105,4640,2926,3392,3411,149,7079,6280,6571,2980,5279,1615,23.5,21.65,21.666394574336014
3200,5964,3317,1668,48,3556,1282,3471,930,6720,741,3327,4733,2987,3775,6332,1331,25.88,22.04,21.880609162037988
1064,121,423,4518,1167,5248,6606,3249,729,4692,5097,3037,6039,4132,1406,1195,2850,30.48,27.27,27.13288601951645
2320,1325,4269,1407,549,891,3143,4018,6173,6593,6489,6592,1616,2470,1037,6859,356,32.37,28.83,27.606184592354833
3954,2576,437,4977,5213,3177,706,5835,5081,5637,6754,1312,5245,6437,7017,1819,5087,22.69,21.45,21.773656579204157
