n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,769.55,112.61,140.58999999999992
619,82,342,567,958,631,716,41,745,388,173,720,968,767.46,117.24,134.61999999999995
462,974,742,432,160,172,243,52,113,135,518,892,946,770.67,128.58,151.89999999999992
604,64,792,704,392,808,764,908,104,941,298,209,690,768.84,111.74,122.49999999999993
229,743,812,431,910,89,791,273,933,214,406,287,349,771.36,119.86,133.70999999999995
828,44,204,725,907,5,900,421,56,917,387,866,503,770.58,150.81,175.26999999999998
142,24,242,434,753,928,871,114,987,611,3,124,782,770.5,190.08,230.49999999999994
592,202,916,872,207,338,8,913,85,136,552,939,17,770.83,173.97,207.74999999999991
512,86,586,508,550,943,202,430,70,407,196,654,783,769.95,125.64,141.99999999999997
95,717,593,148,176,962,623,736,981,42,55,276,568,771.58,149.35,167.84999999999997
699,620,872,152,763,274,754,589,35,124,889,722,412,768.84,121.38,138.45999999999992
973,927,242,165,625,517,44,753,374,865,690,534,604,771.33,108.44,128.36999999999995
578,793,704,88,888,355,112,884,902,598,374,462,215,771.66,113.66,125.66999999999994
411,203,969,588,763,18,388,818,622,336,0,443,114,770.64,142.17,164.72999999999996
218,227,454,276,332,834,90,314,644,291,105,529,802,769.69,120.87,134.21999999999997
56,26,390,799,573,826,438,509,354,726,796,254,579,770.23,138.83,157.78999999999996
755,67,435,663,236,98,987,778,410,522,381,978,880,772.53,115.6,131.77999999999994
573,378,142,683,297,175,709,863,896,265,30,51,962,771.72,146.63,162.46999999999994
998,829,176,269,969,168,123,621,151,12,49,62,461,767.1,185.87,221.61999999999992
213,805,398,301,626,15,989,817,363,291,144,492,575,769.38,137.58,159.01999999999992
284,140,984,88,765,569,303,712,120,67,430,462,145,770.02,134.1,152.91999999999993
720,575,782,813,392,602,908,822,173,679,732,280,790,770.91,96.77,104.16999999999996
611,901,623,506,357,101,945,49,283,541,131,177,817,771.01,126.24,141.87999999999994
644,840,86,166,798,808,227,879,13,207,180,485,467,769.65,173.2,206.24999999999991
605,572,558,397,85,177,561,493,607,969,268,548,68,768.56,120.17,125.45999999999998
963,666,29,594,599,910,446,557,316,536,539,550,657,768.53,112.31,129.22999999999996
931,815,67,898,658,587,555,978,307,65,742,229,737,767.01,119.46,136.85999999999996
140,105,102,716,503,464,61,501,910,652,744,54,695,773.21,142.76,154.87999999999997
617,29,382,249,899,469,236,380,842,985,747,586,639,765.96,123.71,139.7899999999999
507,896,248,36,637,611,86,627,48,694,419,416,602,767.33,146.6,170.33999999999995
70,82,193,34,622,770,185,86,66,30,363,639,481,768.54,174.87,210.9899999999999
560,548,486,26,720,794,77,341,86,801,329,8,474,769.02,173.87,202.81999999999996
976,459,604,152,999,395,489,852,141,108,914,357,687,772.15,106.04,114.56999999999995
236,462,798,132,196,991,226,111,113,53,122,76,960,770.38,153.86,175.80999999999997
660,999,84,381,106,758,24,478,641,534,205,378,895,770.11,156.88,176.67999999999995
649,83,241,5,262,781,530,699,202,15,449,259,966,770.5,167.06,201.62
625,22,983,105,531,819,427,59,920,257,486,872,322,770.19,151.75,174.42999999999998
619,895,225,654,60,697,281,135,307,39,819,191,998,770.88,141.64,163.04999999999993
361,805,923,412,953,7,897,942,309,990,879,96,30,771.85,151.39,175.24999999999997
325,449,253,426,618,329,503,576,355,901,857,913,408,769.54,101.33,109.17999999999992
440,213,80,283,308,472,477,625,946,582,466,450,394,767.72,122.63,137.37999999999997
190,337,411,60,332,94,174,325,556,27,193,216,728,770.69,151.01,171.98999999999987
373,674,918,140,966,640,87,345,998,457,985,621,613,771.09,107.15,117.69999999999995
779,963,904,686,751,394,216,713,554,789,343,77,19,766.81,147.9,166.28
685,565,431,481,232,887,744,331,782,853,818,526,514,772.48,97.86,106.16999999999999
101,474,734,3,291,939,546,210,73,229,11,943,322,766.05,212.75,256.9799999999999
43,93,152,336,167,710,98,521,843,808,413,664,859,767.35,142.9,162.1099999999999
404,398,909,600,518,889,138,520,706,365,367,969,276,768.53,104.17,113.82999999999997
206,328,936,394,580,186,818,627,795,889,182,584,175,770.13,102.86,112.84999999999995
9,313,700,908,20,285,490,535,886,772,693,437,930,773.96,143.59,169.7
772,95,279,291,147,529,462,490,696,237,183,338,150,771.99,117.1,130.26999999999995
766,694,355,761,615,52,558,285,951,352,26,592,190,769.84,144.19,165.65999999999994
550,797,973,685,780,98,464,137,348,215,765,556,137,769.74,111.76,133.24999999999994
924,432,221,527,207,859,702,582,433,10,866,568,50,767.36,140.1,153.56999999999994
958,792,732,363,508,381,62,381,827,817,408,907,474,770.1,103.47,119.37999999999998
447,647,744,987,195,569,101,939,170,987,601,86,912,768.38,119.66,138.04999999999995
