n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,20558,14838,17085.41,221.43,234.67999999999992
48731,61481,32318,49906,71271,13365,75227,32680,1718,17088.86,77.99,75.6799999999999
28407,53497,36632,23865,51044,20919,9428,18188,58305,17098.74,93.95,97.79999999999998
16606,17333,232,696,27453,28243,21739,21821,37919,17101.73,699.56,893.9600000000004
41110,26068,70677,26840,23811,25805,50229,39162,2827,17074.9,296.2,304.43999999999795
47341,54382,21752,19097,34578,8537,43496,39499,443,17078.42,493.67,604.7600000000002
44288,8653,40626,46576,40116,63012,41391,24218,63074,16573.17,52.42,50.120000000000054
61936,23084,7471,33578,2997,46877,52991,2368,71967,17114.2,223.97,224.7600000000003
54896,47996,49330,75827,1189,59352,6124,23713,25758,17101.87,421.72,494.07999999999817
15600,32255,60582,45138,67173,46503,68773,32885,60666,14524.53,27.78,27.559999999999985
14162,48142,38779,4801,56751,11951,27326,44661,67224,17106.93,197.27,212.7600000000001
47530,19424,44559,36133,71453,12068,40953,41523,40130,17087.52,134.88,133.64000000000001
23262,10249,19512,40541,63411,21171,6363,10611,69930,17103.25,130.17,126.12000000000005
53200,4171,31108,45066,32795,59724,55280,19087,7301,17105.51,316.55,345.80000000000007
4288,64692,43802,27139,17114,73930,17403,54240,13976,17095.8,274.74,295.3599999999975
22127,56958,48889,19561,7703,55134,38641,18507,59395,9892.67,17.49,16.759999999999994
22189,68445,59446,63983,41641,62789,35918,38144,61614,12148.53,16.58,16.44
52925,19202,14753,49414,69697,23513,65447,44365,23608,16929.38,55.51,57.239999999999974
11683,64469,35692,67525,71840,65906,47359,8271,46622,9572.05,14.74,14.599999999999994
4498,40068,47635,73310,36811,63659,34715,38515,44574,17114.17,246.44,286.2800000000001
23415,1517,62167,71695,32858,42717,35872,60678,37857,17095.63,244.09,251.28000000000003
65581,46736,45597,35897,45296,53538,45881,22606,58954,16926.29,60.62,57.16000000000006
47746,43822,67913,18593,69381,21780,26037,47451,62552,16223.29,26.31,27.159999999999993
37074,10333,54608,22521,67692,55154,39671,72510,35481,17094.86,100.81,105.96000000000011
3620,25637,20974,57811,23690,28709,23662,5486,61811,17121.51,301.85,316.03999999999746
