n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,12.2,8.44,8.559999999999999
189062,103824,125535,12.24,8.6,8.719999999999999
40625,23619,17436,12.88,8.61,8.599999999999998
5194,105274,144022,13.34,8.53,8.639999999999999
240636,75858,209833,12.88,8.54,8.559999999999999
259529,200582,15426,11.65,8.5,8.639999999999999
58177,136403,140687,15.12,8.92,8.799999999999999
94436,72530,204405,11.53,8.58,8.6
45262,216759,27835,13.54,8.39,8.639999999999999
68608,56203,247191,14.69,8.3,8.719999999999999
243132,6721,217296,12.09,8.37,8.599999999999998
167952,211459,68224,9.67,6.66,6.879999999999999
209832,71237,50707,11.71,7.97,8.44
43206,81225,75927,12.48,8.36,8.719999999999999
164357,227363,191861,12.83,8.03,8.599999999999998
251900,224040,222436,13.86,9.01,8.639999999999999
230700,97620,22732,12.95,8.31,8.519999999999998
221456,158820,88448,9.14,7.4,7.559999999999999
176082,101694,132632,11.09,8.0,8.599999999999998
65240,46606,64834,14.65,8.14,8.679999999999998
124148,73399,23421,12.96,8.56,8.519999999999998
247615,244996,214403,14.62,8.55,8.879999999999999
226881,246993,143560,14.1,8.47,8.719999999999999
220322,78707,1890,12.47,8.92,8.639999999999999
238254,76530,150042,15.04,8.49,8.719999999999999
184787,231294,81726,14.52,7.57,8.439999999999998
222309,200594,133266,15.55,8.66,8.839999999999998
51150,108513,111078,15.21,8.65,8.799999999999999
157001,75550,112995,13.34,8.06,8.719999999999999
118324,42289,61138,10.2,7.15,7.359999999999999
79983,68067,213016,14.9,8.18,8.719999999999999
209031,11334,21253,14.86,7.62,8.519999999999998
12143,121286,164194,12.7,8.2,8.679999999999998
261481,73513,136019,10.07,7.17,7.079999999999998
140147,169868,123532,11.38,8.07,8.599999999999998
183731,89874,38027,11.56,8.08,8.439999999999998
261430,176627,51268,11.64,8.63,8.479999999999999
17416,108211,239476,13.84,8.73,8.719999999999999
53128,166466,165849,12.48,8.01,8.52
115645,72431,48156,12.66,8.36,8.639999999999999
93278,114274,195806,10.88,7.34,7.599999999999999
154342,84061,166312,13.51,8.22,8.239999999999998
146415,52091,237060,12.05,8.72,8.599999999999998
84812,26471,220050,15.16,8.62,8.839999999999998
16150,185640,59996,13.69,8.85,8.759999999999998
72739,200582,152620,13.43,7.81,8.599999999999998
161331,225994,62237,15.05,8.34,8.799999999999999
32019,86787,244994,10.95,8.73,8.28
46540,76264,120329,11.49,7.19,7.719999999999999
6730,11222,93607,12.74,8.59,8.679999999999998
182790,21655,234862,14.03,8.54,8.679999999999998
252831,250278,74890,14.47,8.26,8.719999999999999
192643,177003,251623,12.05,7.78,7.679999999999998
85753,4767,84622,14.18,9.01,8.599999999999998
75758,84325,253232,13.92,8.74,8.679999999999998
40084,203224,170897,11.69,9.02,8.44
107591,225803,247282,7.86,6.13,6.039999999999999
227935,162663,178269,13.11,7.95,8.239999999999998
214414,20383,76915,12.33,7.13,7.239999999999999
161934,50178,234378,12.38,8.48,8.559999999999999
116429,76544,35766,15.26,8.78,8.599999999999998
65548,100043,156974,13.06,7.76,8.559999999999999
252133,41655,86850,13.22,8.13,8.639999999999999
150232,2463,95243,9.79,7.35,7.799999999999999
11743,119219,44450,13.41,8.83,8.479999999999999
95732,205454,210855,11.71,7.39,7.799999999999999
95085,261406,76109,13.38,8.33,8.559999999999999
149803,25454,115166,9.02,6.43,6.84
257359,54325,111136,15.3,8.54,8.759999999999998
240262,54504,29784,10.95,7.7,8.639999999999999
15555,16307,14488,13.27,8.1,8.519999999999998
193231,44215,156115,13.32,8.85,8.799999999999999
177426,254441,39227,15.77,9.32,8.839999999999998
158994,10719,143190,10.78,6.82,6.759999999999999
128625,152742,65289,13.24,8.11,8.799999999999999
84261,261524,9325,11.57,8.8,8.599999999999998
32053,218851,138737,14.32,8.93,8.839999999999998
76783,202844,261332,14.01,8.68,8.719999999999999
107301,170816,258908,15.17,8.36,8.44
52497,125242,52893,13.57,8.06,8.639999999999999
63402,115032,107642,10.29,8.06,8.079999999999998
128958,9665,57425,12.11,7.61,8.439999999999998
110420,116261,65165,14.02,8.25,8.479999999999999
169721,233124,112154,14.31,8.12,8.599999999999998
217854,56549,130699,10.7,7.88,7.399999999999999
49207,8296,9648,13.03,8.55,8.719999999999999
66687,66423,63540,8.76,6.65,6.799999999999999
137803,54543,202457,13.44,8.65,8.759999999999998
60677,109349,227989,13.55,7.8,8.079999999999998
68599,37146,85200,10.66,6.82,6.839999999999999
13441,233576,243278,11.87,8.51,8.759999999999998
82448,148201,30633,13.94,8.49,8.599999999999998
259672,149345,105634,12.35,8.59,8.319999999999999
252380,236179,171171,13.55,8.51,8.879999999999999
171435,228300,207318,11.78,8.16,8.599999999999998
188049,195225,10617,10.58,7.07,7.4399999999999995
129574,101573,24355,12.98,8.31,8.679999999999998
112750,55291,243774,13.16,8.95,8.639999999999999
229063,150026,235867,11.48,8.19,8.639999999999999
247500,242372,43373,14.59,8.78,8.76
