n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,14.54,13.91,13.970000000000006
940,802,849,310,991,488,366,597,913,929,223,14.89,13.99,13.940000000000001
516,142,288,143,773,97,633,818,256,931,545,15.47,14.84,14.93
722,829,616,923,150,317,101,747,75,920,870,14.05,13.1,13.32
700,338,483,573,103,362,444,323,625,655,934,13.43,13.43,13.11
209,989,565,488,453,886,533,266,63,824,940,16.22,14.87,15.140000000000002
561,937,14,95,736,860,408,727,844,803,684,14.83,14.56,14.620000000000005
640,1,626,505,847,888,341,249,747,333,720,15.49,15.57,14.850000000000001
891,64,195,939,581,227,244,822,990,145,822,12.63,12.78,13.849999999999998
556,458,93,82,327,896,520,955,501,111,308,15.15,14.27,13.97
564,298,723,127,560,340,834,944,553,208,986,13.48,12.99,13.209999999999999
818,617,560,601,294,455,93,610,817,394,324,14.96,14.39,14.22
589,247,297,188,193,841,191,33,627,672,266,14.73,14.31,14.510000000000002
487,70,91,695,775,133,897,153,945,39,862,15.45,14.29,14.690000000000003
82,919,716,945,849,553,699,400,857,722,537,12.87,12.82,12.920000000000003
282,534,831,241,869,220,916,695,603,845,972,14.16,14.04,13.98
429,593,281,461,504,676,656,717,938,812,365,15.47,13.64,14.02
84,332,627,118,498,601,645,343,865,194,248,17.18,16.09,16.08
16,749,277,119,722,225,380,813,174,340,436,15.72,15.81,15.960000000000004
835,63,103,801,149,875,714,224,46,836,587,15.62,15.26,15.049999999999999
649,931,958,547,616,696,75,27,127,650,193,13.91,12.91,13.280000000000001
620,850,589,122,400,93,379,853,118,37,620,14.2,13.32,14.55
22,199,984,993,189,735,126,490,215,744,819,16.9,15.94,15.760000000000002
62,959,695,23,557,435,635,103,855,266,71,14.1,14.04,13.830000000000002
226,73,662,308,358,446,184,62,515,478,40,16.02,15.68,15.14
610,103,716,400,204,266,367,926,749,481,858,13.62,13.68,13.600000000000001
923,940,583,173,714,688,208,989,785,59,807,14.5,14.81,14.440000000000003
692,162,865,165,350,542,256,120,611,943,452,15.55,14.5,14.740000000000002
681,179,13,482,697,419,921,582,895,520,939,15.09,14.49,14.360000000000001
318,664,365,397,857,673,256,157,574,707,12,15.51,15.23,15.170000000000005
468,759,80,343,756,46,557,287,138,245,780,15.03,14.53,14.430000000000001
976,493,360,624,294,689,367,604,969,913,648,15.17,14.5,14.27
874,635,135,732,317,397,766,424,848,666,82,13.37,13.5,13.360000000000001
1,608,196,715,342,163,245,228,652,458,387,15.14,15.58,15.3
727,896,689,581,895,424,32,411,892,718,581,13.23,12.83,14.140000000000002
428,790,678,726,47,169,456,65,265,718,161,16.64,17.0,16.68
457,540,906,498,929,574,618,773,0,905,39,22.68,22.99,22.939999999999998
506,333,319,857,478,51,828,842,896,997,831,13.96,14.04,13.84
425,192,561,986,648,85,857,742,133,15,411,14.04,13.86,13.990000000000004
972,694,427,323,3,218,14,734,772,2,842,18.51,18.32,18.81
691,541,626,100,195,121,622,664,203,894,309,12.9,13.13,12.920000000000003
286,705,186,102,487,874,944,406,642,83,22,16.24,16.03,15.730000000000002
281,935,463,819,811,118,882,262,136,669,533,15.91,15.77,15.15
836,666,660,355,117,892,158,285,871,19,43,16.72,15.82,15.610000000000001
41,210,697,265,571,322,969,375,960,581,931,14.15,14.03,14.100000000000005
869,43,866,767,984,718,622,671,506,729,659,15.59,14.67,14.630000000000003
924,469,655,445,381,892,550,182,212,384,601,14.67,14.23,14.13
298,9,141,154,277,341,345,808,376,735,95,15.67,15.33,14.960000000000003
346,798,635,36,42,276,167,153,597,296,369,15.28,15.28,14.810000000000002
404,561,132,300,117,489,748,245,956,49,315,14.63,14.63,14.26
183,877,535,746,72,309,412,855,336,306,424,13.72,13.25,13.300000000000004
111,101,574,930,492,485,345,861,817,999,831,13.91,13.97,13.620000000000005
351,127,490,118,716,509,436,38,309,343,752,15.93,14.29,14.94
703,915,159,941,170,641,578,384,825,997,654,13.42,13.02,13.210000000000003
89,67,827,86,202,767,226,62,394,8,100,18.69,17.99,18.56
403,569,531,296,459,942,500,807,598,731,695,13.37,12.64,13.08
222,433,85,377,225,267,599,795,170,441,196,14.22,13.67,13.690000000000003
367,117,65,841,884,873,718,28,924,538,462,13.78,13.5,13.270000000000001
770,693,206,121,509,407,262,212,656,43,970,15.42,14.9,15.59
816,221,638,149,107,202,469,387,370,559,846,14.16,14.95,14.499999999999998
154,107,610,499,151,577,415,653,696,433,898,14.34,14.39,14.230000000000002
533,507,695,939,909,330,853,510,510,650,686,11.82,11.7,13.120000000000001
895,206,555,624,953,224,9,348,722,985,764,15.23,14.15,14.210000000000004
920,325,837,329,36,537,151,895,263,617,802,14.11,12.97,13.080000000000002
159,862,388,596,301,735,723,826,481,67,819,16.82,15.54,15.57
86,528,889,937,40,67,230,133,41,307,15,17.42,17.09,16.550000000000004
777,864,459,338,882,164,819,152,889,671,471,15.13,14.1,13.95
991,380,517,391,922,542,514,34,587,92,694,16.3,15.4,15.74
813,824,530,776,614,78,764,436,927,772,211,13.72,12.8,13.07
296,548,922,612,427,845,995,493,865,810,995,14.18,13.14,14.609999999999998
397,622,600,239,871,885,817,20,672,906,0,21.52,22.22,21.919999999999995
758,186,309,519,583,260,340,67,505,880,268,14.38,13.93,14.060000000000002
965,844,310,791,417,393,829,392,63,167,656,14.94,14.12,14.650000000000002
