n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,1758,307,1656.7,237.24,266.03000000000014
704,3552,3425,572,1971,743,4514,3477,484,6773,4632,1014,1828,5166,5139,1654.91,315.9,368.08000000000027
4775,506,4727,4796,3249,406,1811,381,4560,7032,1090,2372,3433,1181,4429,1661.74,166.54,176.52999999999997
964,4676,2527,4589,6685,5586,1480,844,4764,4679,5233,1539,3050,798,4487,1663.59,151.61,162.79000000000008
5833,514,4623,488,5070,1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,1665.46,266.77,317.5699999999996
2962,2455,2035,6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,1526.96,46.01,46.670000000000044
3676,2358,4988,599,967,4193,3425,1351,6202,2802,1245,4005,3454,321,5474,1645.42,83.41,88.06000000000004
635,6263,4571,4694,6464,6703,2570,2786,5695,2868,4869,4068,4750,6528,3737,1561.85,48.69,46.56000000000006
563,6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,5301,4734,5580,1600.06,62.27,59.880000000000045
6733,3650,2331,5870,3160,5477,2842,184,3782,2911,1376,5004,959,4044,482,1657.88,302.46,360.3399999999997
1787,6293,2354,1059,6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,1665.51,236.29,274.6100000000001
1121,6711,3526,7077,4507,2280,5786,3402,2939,5592,3116,1890,1236,679,1443,1645.03,73.93,77.57999999999998
1239,1900,5394,1911,98,3972,6808,4826,1493,2152,2309,33,1193,3432,4379,1673.02,106.59,120.31999999999995
3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,3740,6389,1367.15,28.17,28.320000000000014
5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,509,1561,551,1710,1628.99,57.48,60.12999999999999
3609,1329,900,2785,4921,430,838,1,4643,1239,4395,831,2978,5027,208,1662.87,182.59,194.58999999999983
576,1703,5030,3082,1216,5197,2066,2845,4933,2983,3884,1006,944,6954,3998,1661.24,137.39,148.97000000000006
3817,3935,3963,2554,703,1180,837,6141,2806,6064,2168,3920,6789,5669,1322,1656.53,106.27,115.03999999999992
4229,189,1681,4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,1655.38,160.33,170.6300000000001
5703,6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,5213,1659.04,227.38,254.2399999999998
1827,5023,6647,6458,6212,6984,1598,6603,1961,6703,3282,6061,6580,1857,1637,1662.65,114.17,119.80000000000013
4240,4036,2912,5988,237,228,6472,2288,3868,2123,1586,5673,4957,2820,3663,1655.94,140.93,148.66
6623,5923,2863,2987,659,1806,836,1858,3850,1611,2766,1674,3953,5112,4999,1652.79,185.68,206.0599999999998
6884,15,3927,5349,2818,6550,5268,694,6837,5411,982,3182,6408,5828,6145,1655.05,114.32,110.04000000000013
1632,3916,1462,3554,6464,5208,2723,710,6560,5913,3242,3794,3288,6089,695,1658.68,117.85,115.31000000000014
5937,1301,1392,1040,225,1238,4839,3812,6606,5372,1197,5010,6770,4881,3885,1661.23,116.53,133.61999999999995
5384,2870,1277,4494,4491,1073,175,116,6548,5950,5322,841,4313,6139,1140,1662.56,166.12,177.86000000000007
3553,1595,6767,1728,229,2063,1743,2399,4105,1970,6256,4804,2670,2124,4459,1662.09,176.73,189.29999999999984
3432,6833,1073,498,6061,2898,3753,5426,4778,6676,4233,3445,6775,4109,1071,1658.02,101.48,109.06000000000003
4356,1243,4288,4182,153,3605,6361,1500,4985,32,6357,6546,1227,1411,1159,1661.02,143.98,151.3
3878,5071,5940,985,4558,505,2670,5589,4246,4347,4550,3952,6424,6361,869,1653.69,78.15,80.38000000000011
4589,465,2035,1567,2268,345,6326,800,4159,3704,4601,228,6225,519,3631,1654.72,137.29,156.1800000000001
2667,5017,4141,4965,4195,1633,5674,2270,3705,4162,4368,6613,3916,4159,2028,1658.41,81.62,80.10000000000011
5727,4286,2126,4583,1659,6881,3666,1123,3413,996,3214,3621,2588,594,5498,1576.18,58.96,60.36000000000009
1971,3508,599,1742,5484,2480,6422,1002,6364,1265,5866,5271,5408,2999,1171,1663.88,115.09,122.65000000000005
2073,1124,3831,1798,6116,771,3262,3991,1333,5470,6819,1832,1322,5786,3535,1663.38,105.75,119.86000000000001
4223,3308,2778,3451,1603,2921,2609,755,5915,2997,159,2768,4538,3757,3608,1479.25,38.08,39.96000000000002
5760,148,3148,2715,4238,5111,2420,4196,526,924,6458,1872,858,688,2175,1626.71,47.67,46.390000000000036
2227,324,6381,1487,2215,6191,1061,6715,3459,6959,5537,6709,2118,3325,1223,1658.46,78.03,83.74999999999999
4395,4217,4674,4051,5737,2679,732,2286,471,6550,5637,1501,3484,593,2203,1394.89,36.74,38.92000000000003
137,5197,725,6566,2134,686,4982,7014,1821,545,2166,7067,996,3717,94,1635.54,72.97,76.90000000000002
2778,4530,3422,2194,5092,1058,353,4316,5812,1953,896,1322,2145,412,1483,1652.41,95.62,98.21000000000001
1652,2555,5150,2498,4350,6221,1686,2375,3651,4096,5506,1457,2216,2842,6583,1665.31,114.16,124.66000000000003
148,2051,302,125,151,6005,4142,4514,1552,4212,3889,2012,3662,870,5392,1573.76,39.41,39.75000000000003
6708,5325,3540,5378,4055,4472,6837,3220,4150,2521,5633,1762,1880,2807,1627,1660.9,85.96,91.25999999999995
6818,5789,5970,5209,1144,3315,2847,445,6856,1063,116,579,5123,6069,2093,1662.99,166.36,164.30000000000027
3528,1337,453,692,5449,6891,3120,4144,5493,2309,4905,1984,5674,2400,370,1571.42,59.89,57.30000000000006
3763,1518,1290,2203,3652,29,2156,2983,2694,4481,2650,2002,282,2535,1784,1670.11,79.51,85.13999999999999
2921,1498,8,2747,3126,687,3888,2284,4118,5374,1646,2033,4134,6358,40,1665.53,225.18,244.88000000000022
744,2164,6693,735,1178,3272,4807,341,3227,184,2454,2492,5158,1907,692,1665.89,162.12,175.12000000000026
4797,4335,6989,6148,1271,5386,5865,6422,4887,3190,6261,2671,5903,4048,1224,1530.73,53.16,52.019999999999925
2327,5932,5068,5269,1185,358,6757,6842,5857,4202,5139,3516,6011,5743,6653,1266.88,32.58,32.38000000000001
4141,1141,4290,6167,4131,4656,6839,6659,6591,131,6769,5623,4784,6536,5826,1522.93,47.63,48.580000000000034
5594,5679,5266,1883,697,255,342,1090,5219,2954,859,3085,6847,3697,4575,1659.36,169.33,184.3600000000002
415,5142,154,5130,4353,5576,2003,4008,2160,27,3743,6534,574,6129,4120,1628.72,49.19,51.449999999999996
4384,753,5400,4308,541,6109,6035,3881,2065,6629,609,6931,2175,1923,5974,1660.56,124.74,124.59000000000013
6196,1681,1890,6060,5324,3771,4046,6926,3133,628,3924,5600,2353,6283,382,1659.99,84.12,84.88000000000007
5054,5183,5265,1624,634,4912,1207,2717,2080,5337,6088,5676,2493,5088,4651,1648.25,65.76,68.77000000000002
1093,102,3951,496,3979,2201,5505,815,5670,1783,5535,4010,2382,5807,4231,1674.72,252.46,296.3599999999999
2339,3806,3816,3820,6284,970,4498,1632,2553,703,3874,143,2372,3759,626,1653.73,126.66,133.8300000000001
6716,4150,3681,2200,3169,1718,1726,611,4763,739,1161,6123,4293,2144,2945,1657.54,112.51,113.96000000000018
1086,4942,6719,5174,4167,2290,923,5761,2991,1895,4078,3982,3228,203,1303,1656.34,105.7,108.67000000000027
29,4027,5583,3692,3321,2473,5957,1152,3409,2817,3081,2589,990,6883,2714,1671.57,234.46,241.51000000000013
14,2658,6150,2771,6873,3262,983,1603,5841,96,6061,2374,2074,3049,532,1664.18,364.57,428.3600000000012
3218,3196,4826,625,2954,3506,6190,2254,6998,395,2298,833,422,6837,5422,1659.87,145.9,156.1
2339,5201,1219,2042,2176,3573,4185,2585,1555,6333,3058,6431,3504,237,6651,1662.75,178.89,198.44999999999976
6239,5168,3277,4539,4499,1666,5894,660,405,5999,3365,3693,5037,6165,1135,1660.45,69.41,67.83000000000006
5279,2344,3977,401,4506,1042,1398,3868,3398,2815,2308,2439,2095,6054,6051,1666.61,115.26,123.69000000000018
5347,2131,3327,5373,1955,2464,3958,4565,5479,3230,980,1370,5269,1324,615,1659.27,119.21,128.87000000000012
1702,4100,6650,4072,4508,1802,3710,2726,6219,3686,3501,1143,4487,1576,1999,1481.94,46.38,45.46999999999992
743,1431,2801,4553,746,2615,1958,3017,2116,6630,4666,1655,164,6141,3381,1661.83,200.42,225.78999999999976
3136,3390,6109,4293,1720,3087,2213,2770,6161,508,4080,2273,4704,2950,1031,1661.72,254.41,289.81
5625,4123,4335,5157,6474,7068,6951,1769,758,2220,2035,3150,3274,5290,3652,1654.73,96.0,100.08000000000011
3537,2556,6952,6671,178,1042,264,3483,5812,6256,6588,3877,4810,4012,1,1639.93,81.97,82.77000000000002
599,3207,6763,4324,7007,3835,3677,2035,6415,893,1833,1264,1245,4279,5587,1656.49,163.3,177.18
