n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,2020.01,144.56,160.20000000000005
4342,237,6884,3814,6356,2040,5316,424,1284,2013.98,148.07,175.52000000000007
927,3045,3842,7114,2019,3119,4454,835,4701,2011.97,101.88,116.39999999999976
2042,107,5989,1775,3343,2289,1491,7106,6272,2015.31,204.8,218.96000000000072
3190,1307,6241,6530,589,1136,5062,5058,3644,2016.07,161.04,179.88000000000002
1037,1083,14,43,1715,6337,1765,1358,1363,2012.01,281.32,315.31999999999965
2369,2569,1629,4417,5552,5125,1677,1488,5657,2013.52,355.24,470.44000000000034
1612,3139,2447,176,2958,3398,1359,1193,2161,2016.55,98.83,100.63999999999997
533,2718,2468,6696,4940,4801,27,4882,5553,2017.7,361.63,460.71999999999986
5797,2768,540,2539,2911,6705,2507,3938,5705,2013.96,200.69,209.32000000000068
2586,1513,3942,3871,5772,1442,466,2098,187,2013.9,229.19,264.2000000000003
6142,2929,6921,3311,148,4497,6453,3431,2999,2012.44,93.84,99.91999999999989
3083,4739,6891,74,3709,382,5797,1482,5109,2013.89,390.2,475.8800000000001
1609,975,6190,2015,6713,3786,2821,4198,2906,1975.52,88.01,96.12000000000008
4298,2055,6353,3791,885,4831,6130,6397,6530,2019.3,137.48,149.40000000000006
3008,7042,2423,300,3546,746,1707,2791,4201,2012.63,397.61,548.439999999999
5003,2970,1214,2784,2258,5755,4465,754,2559,2011.75,207.93,218.08000000000024
5619,2595,2508,1453,6543,640,5134,1219,5907,2013.61,79.26,86.12000000000006
5645,2533,3963,1323,5899,397,663,4920,4370,2014.96,114.08,121.27999999999989
3325,260,1944,6066,4865,2816,6769,2049,3732,1951.82,72.59,78.76000000000018
5332,3455,1192,456,5229,268,6567,4043,2737,2016.72,270.16,322.64000000000004
6868,1696,1069,5993,4620,1087,5164,6455,3390,2016.31,209.32,227.35999999999993
873,1382,3559,3055,1222,481,6920,3445,2415,2013.02,121.49,134.35999999999987
1156,3712,5082,6981,1386,4277,3715,3998,5642,2018.52,566.02,835.1199999999991
5976,2602,3924,2244,2384,3850,3307,1200,922,2014.18,526.35,724.3199999999988
3088,6734,4356,1469,5136,4090,7109,2772,1475,2014.62,83.8,77.52000000000007
730,4029,2230,4220,6406,4490,7105,4119,2959,1574.22,44.72,44.00000000000002
516,6439,6513,6347,2913,5690,4812,5439,281,2017.91,213.42,237.48000000000013
6222,2504,2977,4581,5771,5474,2300,6842,3978,2017.4,142.52,151.84000000000015
2169,6305,5659,5865,2407,2785,5322,1463,4756,2018.49,276.76,335.5999999999998
6978,94,3885,4480,6338,2053,2669,5502,2242,2015.8,194.3,223.68000000000012
3792,2366,6690,4098,5303,5518,6534,2921,2849,2020.0,150.58,161.0000000000001
2243,5276,2831,6044,6784,3346,2867,6904,1412,1957.79,72.27,75.59999999999998
7102,5638,3684,2984,2738,4244,1162,4336,1361,2015.77,249.71,290.84000000000003
1627,6853,2965,6994,3909,2317,5664,645,5895,1776.49,54.73,56.680000000000106
5495,5983,3413,1407,5052,6392,4758,4230,5452,2015.37,104.28,105.67999999999995
3447,2479,5109,4531,6346,7103,5217,2217,5901,2016.22,98.97,107.67999999999995
226,1602,1310,4804,3613,5112,5325,1480,1794,2008.75,288.12,314.9200000000005
6217,5619,1478,5168,5885,342,3863,1853,1357,2020.46,345.45,422.0799999999996
443,1093,907,2599,1487,3953,1584,4491,292,2019.93,420.36,501.3200000000004
3403,3811,2876,3115,5427,5011,589,4834,1674,2012.3,192.77,204.64
1948,5881,3063,5,2871,3320,2281,7011,3359,2016.11,154.27,166.08000000000044
