n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,59.78,55.67,55.07549208824945
474,919,619,82,342,567,958,631,716,41,745,37.84,32.95,33.248281452752046
388,173,720,968,462,974,742,432,160,172,243,35.94,29.4,30.330157340544886
52,113,135,518,892,946,604,64,792,704,392,27.41,24.65,23.805004532504533
808,764,908,104,941,298,209,690,229,743,812,30.9,24.26,25.050044021402158
431,910,89,791,273,933,214,406,287,349,828,29.02,27.05,27.496913909139693
44,204,725,907,5,900,421,56,917,387,866,76.74,70.65,70.40440827826858
503,142,24,242,434,753,928,871,114,987,611,30.0,26.92,27.69648481692599
3,124,782,592,202,916,872,207,338,8,913,42.02,36.51,37.102634748149455
85,136,552,939,17,512,86,586,508,550,943,32.73,28.75,29.692552878766115
202,430,70,407,196,654,783,95,717,593,148,27.66,25.98,25.218245365745368
176,962,623,736,981,42,55,276,568,699,620,25.67,22.62,23.266229239170418
872,152,763,274,754,589,35,124,889,722,412,31.94,29.47,28.647655076405076
973,927,242,165,625,517,44,753,374,865,690,27.72,23.41,23.396883010299963
534,604,578,793,704,88,888,355,112,884,902,29.3,24.8,25.447546791443852
598,374,462,215,411,203,969,588,763,18,388,24.66,23.12,22.47595322977676
818,622,336,0,443,114,218,227,454,276,332,91.52,85.07,86.8875161829552
834,90,314,644,291,105,529,802,56,26,390,48.6,43.39,42.80629059693031
799,573,826,438,509,354,726,796,254,579,755,28.98,26.9,26.032899959517607
67,435,663,236,98,987,778,410,522,381,978,31.52,27.47,29.58325902583256
880,573,378,142,683,297,175,709,863,896,265,26.58,21.48,21.51164518712097
30,51,962,998,829,176,269,969,168,123,621,38.32,35.58,35.42097911347911
151,12,49,62,461,213,805,398,301,626,15,54.35,48.27,48.87019952678041
989,817,363,291,144,492,575,284,140,984,88,25.91,24.67,24.18117179797327
765,569,303,712,120,67,430,462,145,720,575,34.75,30.73,29.518267773892774
782,813,392,602,908,822,173,679,732,280,790,26.13,22.12,21.216858360865714
611,901,623,506,357,101,945,49,283,541,131,21.77,22.32,20.71600804424334
177,817,644,840,86,166,798,808,227,879,13,29.25,25.98,27.436702833722727
207,180,485,467,605,572,558,397,85,177,561,27.71,23.93,23.9821558996559
493,607,969,268,548,68,963,666,29,594,599,32.04,27.37,28.451259685911932
910,446,557,316,536,539,550,657,931,815,67,39.49,33.35,34.193955257705255
898,658,587,555,978,307,65,742,229,737,140,28.11,21.99,21.166532522008303
105,102,716,503,464,61,501,910,652,744,54,43.58,38.05,38.18368887981171
695,617,29,382,249,899,469,236,380,842,985,23.61,22.06,21.345913752913752
747,586,639,507,896,248,36,637,611,86,627,26.82,23.49,24.153511246987026
48,694,419,416,602,70,82,193,34,622,770,31.61,27.67,26.971800870217827
185,86,66,30,363,639,481,560,548,486,26,40.12,36.53,37.53008953280796
720,794,77,341,86,801,329,8,474,976,459,49.2,43.07,43.89570577842636
604,152,999,395,489,852,141,108,914,357,687,27.01,24.89,24.969653962595135
236,462,798,132,196,991,226,111,113,53,122,28.32,23.23,24.206789142230317
76,960,660,999,84,381,106,758,24,478,641,38.49,38.11,37.16360059282637
534,205,378,895,649,83,241,5,262,781,530,66.99,62.14,61.90925136954547
699,202,15,449,259,966,625,22,983,105,531,44.46,41.21,40.691224637290816
819,427,59,920,257,486,872,322,619,895,225,32.75,27.41,27.723696904946905
654,60,697,281,135,307,39,819,191,998,361,36.77,34.32,34.30491015928516
805,923,412,953,7,897,942,309,990,879,96,25.91,21.52,20.61626873126873
30,325,449,253,426,618,329,503,576,355,901,27.49,24.11,24.226401792651792
857,913,408,440,213,80,283,308,472,477,625,37.14,34.55,34.428574856516036
946,582,466,450,394,190,337,411,60,332,94,30.51,28.88,27.41033450890069
174,325,556,27,193,216,728,373,674,918,140,22.72,19.28,18.571029294779297
966,640,87,345,998,457,985,621,613,779,963,34.33,30.14,29.83924641806995
904,686,751,394,216,713,554,789,343,77,19,28.04,22.86,21.992769958799368
685,565,431,481,232,887,744,331,782,853,818,23.55,21.37,20.4418751790789
526,514,101,474,734,3,291,939,546,210,73,27.3,26.12,26.025888508278214
229,11,943,322,43,93,152,336,167,710,98,36.23,34.21,34.418208746591105
521,843,808,413,664,859,404,398,909,600,518,31.22,26.93,28.072305869031645
889,138,520,706,365,367,969,276,206,328,936,24.26,21.44,22.180277699968876
394,580,186,818,627,795,889,182,584,175,9,26.7,23.0,23.364602910705848
313,700,908,20,285,490,535,886,772,693,437,29.52,26.88,25.804897469088644
930,772,95,279,291,147,529,462,490,696,237,31.72,26.38,26.577190214469628
183,338,150,766,694,355,761,615,52,558,285,24.54,22.92,22.080940494690495
951,352,26,592,190,550,797,973,685,780,98,40.26,35.21,35.31421733311223
464,137,348,215,765,556,137,924,432,221,527,28.03,24.81,28.407693654384833
207,859,702,582,433,10,866,568,50,958,792,30.44,25.33,25.29893119087756
732,363,508,381,62,381,827,817,408,907,474,30.35,27.95,30.76759372435843
447,647,744,987,195,569,101,939,170,987,601,21.61,17.52,20.187733221027344
86,912,363,266,909,253,785,480,992,538,190,34.64,32.09,30.724989906607554
779,543,12,955,678,552,343,686,228,998,177,38.9,37.12,36.328588780500546
28,57,733,874,600,595,993,205,673,852,346,29.31,26.44,25.60275301087801
290,724,132,338,304,405,36,78,415,841,798,21.22,20.17,20.2864412994413
251,464,475,987,711,42,321,177,859,147,904,35.22,31.03,30.905912328412327
588,728,204,652,683,814,535,946,594,390,865,27.12,22.88,22.727734109572346
775,808,906,944,513,155,851,388,33,983,406,34.04,31.09,30.85416942758638
143,292,426,493,766,185,856,868,681,651,631,29.38,24.55,25.400430732121908
96,524,987,510,532,267,259,382,627,790,972,28.04,25.98,25.79745432508668
870,355,549,14,202,756,60,662,541,474,318,41.23,39.35,38.46419008007243
953,871,105,211,881,15,202,475,737,126,260,27.74,25.13,25.028361281964223
317,302,230,11,182,684,651,424,958,278,378,29.0,24.13,24.014915330648464
965,653,356,330,572,937,164,566,696,29,136,33.17,29.54,29.10643481790541
759,995,214,91,48,215,19,264,860,904,726,28.29,25.64,25.142602835137435
449,366,361,570,791,722,928,77,96,722,418,26.36,26.7,27.777935010251188
725,436,964,180,60,248,586,159,520,586,866,24.41,19.59,21.569955481337836
431,372,719,678,196,918,655,357,740,527,528,22.23,19.93,19.824126475376477
915,418,34,165,997,558,320,283,468,297,294,28.38,24.17,25.009098187551906
446,816,545,433,765,778,106,58,901,367,840,27.22,23.63,23.68854144085762
745,696,674,228,422,265,373,462,383,66,976,21.54,18.07,19.237177822177824
826,417,520,976,747,187,65,663,121,817,733,21.81,19.91,19.218032138949095
659,330,433,506,19,316,445,80,399,265,967,32.14,29.93,30.479334695805285
199,996,598,979,482,172,622,30,247,299,727,29.66,26.99,27.15958566896067
8,531,121,607,591,5,205,451,625,104,389,81.25,80.98,78.57541956001513
518,280,707,992,908,190,995,903,75,539,537,32.22,27.25,27.666502849002846
678,315,147,880,762,431,910,186,202,312,484,30.01,28.15,27.041322639298414
291,668,747,486,826,770,517,659,978,321,697,24.32,22.26,22.004744427685605
