n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,620,13,930,857,480,265,564,239,134.92,58.55,59.26272816890017
196,734,481,553,856,562,487,406,654,881,154,237,650,155,888,948,535,399,759,102.9,45.77,44.225767654066075
15,687,795,65,163,776,980,605,43,308,798,31,843,886,275,484,609,736,942,130.82,55.63,55.94945225378797
899,396,731,807,943,437,404,745,820,590,455,987,958,137,899,374,99,36,139,108.79,47.71,49.19901622481263
506,222,264,988,688,446,797,641,875,308,431,519,853,395,587,359,546,599,417,93.64,42.56,42.843635008295514
598,237,925,344,698,937,951,29,876,286,620,687,712,167,715,881,334,987,554,104.83,48.8,50.879418382119574
926,585,582,106,730,671,216,648,851,587,273,291,127,64,493,874,654,495,90,109.76,51.1,51.42668901485861
352,819,68,420,918,154,20,300,437,787,425,893,121,45,619,629,779,46,386,142.9,66.25,66.99826944306494
735,600,338,564,902,944,285,517,241,36,317,7,78,110,614,548,32,971,202,151.48,69.05,69.34598686992584
994,417,298,625,269,159,706,43,888,347,321,368,981,141,918,882,386,385,471,106.83,48.71,47.98280876353944
890,532,395,659,887,609,697,572,105,635,996,963,830,519,277,441,649,737,732,97.58,44.89,45.63635388403162
243,958,308,447,264,533,310,561,347,11,807,425,593,322,20,385,630,603,647,161.58,71.12,72.0463885660307
136,61,648,642,340,477,361,695,939,361,623,723,285,755,501,22,603,62,977,101.93,46.44,49.08200497709335
692,21,986,378,257,643,467,305,606,615,327,181,372,189,320,776,378,864,609,120.47,50.69,52.82552834128741
270,307,806,386,107,790,832,27,994,582,700,752,134,317,512,227,669,823,275,110.91,52.75,52.64607345217042
244,335,191,694,445,665,714,99,104,615,329,971,341,691,853,229,448,829,876,114.61,45.71,47.303816988675955
983,173,81,344,759,665,223,906,582,461,277,230,805,123,34,542,980,195,322,118.19,51.64,52.28240987681128
826,856,858,588,187,884,285,348,826,847,657,87,825,634,353,603,132,431,298,116.91,48.26,51.05536831424295
