n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,11.62,11.26,11.4
779,460,483,667,388,807,214,96,499,12.95,11.6,12.58
29,914,855,399,443,622,780,785,2,15.01,15.03,14.939999999999998
712,456,272,738,821,234,605,967,104,11.86,12.12,11.389999999999999
923,325,31,22,26,665,554,9,961,17.77,17.14,17.26
902,390,702,221,992,432,743,29,540,11.75,11.52,11.470000000000002
227,782,448,961,507,566,238,353,236,12.27,11.61,11.870000000000001
693,224,779,470,975,296,948,22,426,12.76,13.24,12.670000000000003
857,938,569,944,657,102,190,644,741,11.33,11.28,11.250000000000002
880,303,123,760,340,917,738,996,728,11.46,10.71,10.840000000000002
512,958,990,432,519,849,932,686,194,11.89,11.38,11.520000000000003
310,290,601,996,903,511,866,963,517,12.27,10.99,11.700000000000001
402,603,873,35,491,248,761,816,413,12.53,12.93,12.47
424,680,177,375,561,903,719,794,690,11.69,10.77,10.760000000000002
755,383,88,449,679,520,110,797,167,11.56,10.89,11.180000000000003
533,860,402,379,501,750,30,480,44,13.06,13.08,12.61
315,720,868,629,607,592,403,662,174,11.7,10.62,10.700000000000001
172,514,232,12,789,204,552,942,880,13.45,12.72,13.120000000000005
561,237,414,526,352,975,867,591,361,12.0,11.38,11.9
470,931,275,675,561,623,980,746,5,16.02,17.23,16.15
392,802,877,840,977,907,960,758,524,10.64,10.9,10.620000000000003
828,132,531,796,574,210,436,972,57,12.82,13.04,13.029999999999998
492,890,373,583,567,204,963,516,423,12.48,11.98,11.850000000000001
496,832,365,424,354,1,551,553,638,12.45,11.67,11.969999999999997
805,627,339,469,614,28,823,235,650,11.68,11.24,11.070000000000002
181,563,598,185,881,93,817,564,816,13.17,11.52,12.169999999999998
871,836,953,261,33,861,966,689,72,14.1,12.5,12.23
85,888,17,463,14,772,773,287,255,14.04,12.55,12.900000000000002
275,112,816,639,189,352,297,71,171,13.38,12.13,12.41
163,261,540,974,172,672,279,663,728,11.91,11.88,11.450000000000001
301,465,719,329,508,485,116,24,319,13.76,13.31,13.499999999999996
395,351,431,815,192,264,111,259,921,11.26,11.0,10.98
747,522,214,988,620,442,836,998,21,13.94,12.91,13.100000000000001
230,18,406,149,36,736,982,164,456,13.29,12.68,12.5
721,518,694,436,557,852,225,999,645,10.83,10.66,10.670000000000003
816,711,528,461,228,536,664,31,404,16.13,15.36,14.81
691,589,822,328,675,646,436,60,755,10.63,10.62,10.49
305,128,991,217,896,48,313,72,879,13.29,12.29,12.560000000000002
78,317,939,961,305,761,162,426,578,11.75,11.66,11.580000000000002
258,133,8,574,899,870,38,604,839,14.89,14.22,14.130000000000003
222,985,922,583,471,175,847,888,890,10.7,10.61,10.610000000000001
997,798,720,637,521,38,387,205,355,11.87,10.99,11.3
101,210,587,690,918,443,605,198,504,11.55,10.75,11.100000000000001
106,960,681,399,303,516,511,17,333,12.37,11.88,12.100000000000003
626,892,411,921,288,18,160,205,878,12.34,12.8,12.92
335,830,576,801,138,347,439,218,272,11.09,10.57,10.670000000000002
690,98,857,388,954,560,352,936,903,11.14,11.89,11.649999999999999
857,703,547,496,786,545,240,66,742,11.51,11.59,11.540000000000001
41,86,136,173,170,932,551,218,274,12.99,13.31,13.070000000000002
777,340,614,518,861,261,376,346,348,11.15,11.19,10.900000000000002
116,298,240,888,966,618,798,977,732,12.43,12.38,12.54
908,500,138,593,564,788,106,328,40,11.94,11.87,11.750000000000002
416,74,389,886,807,150,848,128,349,13.63,12.91,12.800000000000002
117,629,601,800,948,387,78,584,563,12.82,12.08,11.959999999999997
229,579,83,975,273,373,912,302,577,13.58,12.28,12.5
547,947,117,468,918,283,110,805,46,11.47,11.26,11.209999999999999
847,302,12,628,686,14,93,423,117,16.21,15.29,15.050000000000002
845,906,808,40,192,245,804,600,431,11.46,10.93,11.060000000000002
