n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,220597,193959,30.1,21.9,22.346326928992617
170926,241781,138946,7603,220292,122060,203412,247295,65287,38.92,26.02,26.917768346441456
170124,13593,236165,41117,29676,97463,122963,227657,64637,38.45,23.34,23.876775724441593
99813,142543,26731,150455,65360,3437,191675,56814,106994,32.5,22.42,22.341473369221454
73264,47730,240214,227399,200730,102088,41839,199734,208967,33.55,25.74,26.042841944686835
18856,36377,161985,161861,116611,33213,34666,465,254892,27.92,22.71,22.662079204567586
228433,1392,54907,202792,56487,251691,257535,43478,228696,31.13,22.7,22.669270788213456
43642,75839,82221,252045,52137,141354,229669,177689,164031,31.54,23.24,23.582115968848985
53681,47623,246671,253901,181047,51610,253379,252994,234289,30.48,20.91,21.739709396036574
100459,78325,5654,94683,108765,43504,245312,38194,69156,38.26,26.98,26.82019730573958
17075,86993,78999,214276,158101,153653,886,156232,177716,42.39,28.53,29.23097525064501
185513,88577,17307,81253,93153,214569,80232,126024,182562,34.93,23.95,24.491173008392785
82783,48437,126148,123873,184724,46168,14942,67156,255616,36.49,26.56,27.2044147112779
246156,5994,248832,196554,93754,221480,105983,4736,143934,39.03,26.3,26.086831636757523
206500,109793,95993,98661,151655,220524,2379,118704,12249,32.59,25.15,25.610016575814768
185534,47426,163502,250394,250188,51516,31200,198111,64510,42.18,25.94,27.224009073419776
243703,214825,246951,121164,90277,134347,93006,234018,137547,44.82,29.74,31.21849336042963
65770,203319,121333,28325,154602,196188,204731,208988,96284,37.34,25.47,26.88982374710201
225363,77558,9602,113502,247935,256466,23902,54652,89323,35.59,24.47,24.90578963657239
134448,160124,95060,240671,38848,89118,72266,242272,184184,36.13,25.49,25.94398012046736
142906,24136,81906,179821,83047,80260,46524,209393,20498,39.06,26.09,27.705413880550047
164313,39024,189041,180662,81082,261285,126823,42343,188777,34.55,25.49,25.705181366506988
12727,21222,258657,157456,139861,242117,106401,8343,62216,26.57,19.26,19.346077726666934
194132,155703,90133,216608,65590,119449,170646,110561,38175,31.46,22.52,22.684797663779804
14603,256652,240142,167332,8577,210151,129384,87604,219789,27.06,21.57,22.280198831139153
54279,34228,257242,191801,147861,248983,34806,165255,235011,34.36,23.55,22.860109666039065
206571,108481,27952,44255,113916,97779,39123,15406,221441,35.83,25.21,25.71243614483245
110269,77283,37015,118791,241697,261960,162634,223412,44378,40.22,27.58,28.690985573989792
255854,136890,118892,251692,127967,180575,191235,83283,125578,36.12,24.34,25.639137321483158
71836,76289,123228,105850,236417,38405,29507,98828,215496,39.56,28.37,28.802011919477025
259099,139395,251609,47027,164355,245666,130894,227488,88730,28.86,22.18,22.42558132816838
47217,23366,128938,71384,135051,205001,143681,227380,131812,30.78,24.82,24.765408433345243
94719,16543,206051,208444,203134,93244,182084,154005,174068,29.05,20.37,21.781542390064768
8996,199134,80137,95271,146620,184672,175192,73623,218951,33.68,22.95,24.319650279470054
127319,69431,201784,257151,181110,187691,77031,250841,247869,38.12,26.07,26.74997824688472
89148,170312,46831,152216,223300,3035,124335,143390,202825,40.86,25.52,25.86386953577491
65717,85434,176067,71744,121356,75714,214087,131163,169721,49.3,29.64,30.30596314833522
176590,209092,93472,91195,71794,168837,90592,193417,245763,44.44,31.14,32.34032289036196
217104,107077,91762,241784,220955,45212,228042,227271,180443,32.94,24.78,24.205608340468753
117908,255884,95492,250745,87645,135827,37187,138763,256954,32.64,23.75,23.682480604341368
43561,52075,219314,94903,245728,223832,125105,74149,181253,35.16,24.3,24.650654679533446
20666,188661,175861,191457,109217,45043,161685,204569,245425,36.77,25.01,24.754903421209143
152265,135385,174471,245479,110308,79342,163508,145020,203084,29.81,21.24,22.459042626775855
227312,166950,70963,188852,261099,7240,51275,41949,153733,42.64,28.25,28.948973172295045
115623,163596,170424,47380,57419,198966,179819,47325,165377,32.08,23.39,23.956939544289185
188340,10973,258596,123623,256838,59308,43449,14193,233782,25.25,18.43,19.4753570785015
35003,29053,83191,253750,47591,126526,50688,143738,9347,31.53,21.74,22.41096703054296
108918,121983,92038,99693,173676,160378,18868,154708,53573,27.54,21.67,21.85178114234545
62350,188223,236763,98044,173,91886,106266,249589,73014,35.67,25.45,25.95282591227669
224357,107490,227121,30166,180579,217938,143456,98010,252803,42.77,25.27,25.577285639353953
9453,144161,160842,79005,24856,77406,142926,134387,88964,25.91,20.47,20.63791417109819
249325,152278,76858,251212,92174,214570,33858,109865,107280,34.54,23.95,25.384405884174374
213120,147828,168374,141134,96847,122545,37253,41097,156221,37.5,25.01,26.131574275517032
100334,147812,125050,250927,52207,253754,34860,159543,23810,35.98,26.73,26.93244144961225
92042,215281,234217,173449,248,100100,28290,85469,148324,40.36,26.75,28.69214120479616
240248,161262,141406,36883,85312,165008,229769,233644,147926,32.72,22.47,23.10357458880183
98526,112512,113163,256030,59332,129344,76413,125717,254923,34.78,24.53,25.574029674627056
185676,99557,100634,251956,224123,239533,41688,156188,155700,39.74,28.53,29.249891065204338
68111,194255,257158,78853,130103,65816,108918,5156,83663,41.06,26.43,27.825943655713083
247772,258022,80606,128910,243674,75077,37562,125025,6232,40.58,23.98,24.88962026017358
31951,173030,162971,251876,116252,64356,76835,10479,204919,33.07,22.19,23.235287379774107
35766,216742,102862,3461,125906,139608,146883,71771,63824,33.35,24.23,24.95725979627165
245170,124329,204972,9637,64398,128481,70172,221226,40570,38.68,25.32,25.88252956406304
189125,259214,74902,76857,129044,159393,260173,124421,135848,31.43,21.2,22.68495371441349
169050,226356,158296,230859,194897,234619,30979,4239,199333,36.48,24.84,25.180158597242084
33038,78824,74015,139853,185605,88112,160844,77810,191699,35.31,24.11,24.463384310766347
138901,6977,121723,91688,94644,178719,195301,213028,154875,34.12,23.96,24.665523457388108
34728,9549,743,66171,145025,119436,179760,240274,28206,33.77,24.08,24.877632916869693
232768,180203,143023,50116,3816,112635,204048,211689,112127,35.58,23.62,24.555618735044668
155947,150901,180621,185645,249893,165736,170095,126321,225101,49.12,27.29,28.27554736806592
239000,220515,101049,124707,102725,178868,223320,188641,51502,34.8,23.45,23.981305753501815
235640,77712,121919,217585,198756,17315,79600,219225,845,33.77,23.99,24.670782510979897
182090,204209,113461,152597,75067,169972,204663,123849,238728,33.59,22.51,23.26175984609486
81513,37403,43371,125412,182251,143942,232964,130464,255045,36.18,22.96,23.84255890664749
86700,141018,40246,111558,153577,141926,212814,12728,17935,40.18,26.27,27.209160043368655
192055,60298,70046,214851,22333,207552,16493,173959,246983,36.18,26.82,27.826939030342533
6698,87307,189424,112547,256556,18010,261707,106236,183827,49.15,27.3,28.75144324144741
127583,12816,32342,220741,32075,57470,161102,169276,216098,41.62,27.6,29.361632165475427
249625,29138,186762,234578,35291,260585,76675,185014,240647,42.02,26.62,27.663023540000374
114811,39250,47994,160068,48571,108510,210254,42252,17623,33.92,23.46,23.434190912702142
163159,55873,11419,145623,28367,173070,99404,195435,18875,33.04,22.05,22.729242228502486
73366,15089,149711,150799,31025,194599,104472,230282,163504,31.85,23.77,24.251314253468298
35214,2613,113159,23969,82462,179693,157343,128304,128340,34.38,25.39,25.467608551361653
92642,246032,172007,98093,239807,14614,36236,182792,77260,44.27,27.99,28.036070973603454
39612,149067,165503,177719,132603,76083,238661,246932,145461,38.24,26.13,26.80851677893997
144148,162759,57826,69008,16563,144618,61769,66634,218263,38.68,27.16,27.882563730049718
196759,74302,135527,255617,35069,211819,61451,226362,97311,34.97,25.08,25.175725788545726
118839,193135,101948,47007,34388,186986,4899,171707,89549,43.78,28.76,29.625994424971992
22346,150267,175099,9423,23901,226331,32713,132767,155706,37.55,27.0,27.74497660404436
118882,62543,102197,229881,121277,125951,252523,84747,28199,32.45,24.37,24.32813914176338
208788,139120,7723,142108,190056,100825,14066,222361,39531,39.59,26.47,26.599416449450086
247626,249571,112547,178549,208249,58481,196505,30429,21961,35.69,24.61,24.626226129485786
254986,238920,174342,128829,215114,55443,36638,183891,163786,37.76,24.74,25.50314823661075
98531,92877,219104,61608,75969,87363,243935,160892,184896,30.23,22.06,22.693327483364243
91402,208677,101121,99126,35763,189457,217868,93929,169840,35.17,26.27,26.994192928914305
77571,210895,165502,113611,251985,223235,94953,135657,9529,37.85,26.37,26.70189369597051
155353,260327,150276,56329,194028,47326,103680,16588,25427,40.47,28.58,29.971549074772113
9726,8694,48848,53059,51274,10342,128458,233113,245659,43.04,30.45,30.56397701982324
126089,173342,199320,91361,115,111932,123256,78786,233249,35.44,24.28,25.27508392863896
245001,162389,241621,112366,84740,122047,121083,26148,50227,30.0,21.65,22.12390111638114
