generation number, individual number, fitness, candidate
0, 0, 131.79, [2972, 5079, 2328, 1549, 306, 3642, 1098, 5189, 311, 11, 2565, 3026, 1151, 766, 789, 5531, 993, 3614, 1133, 2688]
0, 1, 106.78, [68, 5697, 87, 2237, 993, 5079, 988, 3026, 1319, 1151, 2688, 3642, 996, 2485, 3456, 306, 1098, 1133, 6, 3614]
1, 0, 132.66, [2972, 1549, 5079, 2328, 3642, 722, 2688, 306, 993, 2565, 311, 1098, 1151, 5189, 11, 1133, 3026, 766, 3614, 4310]
1, 1, 131.79, [2972, 5079, 2328, 1549, 306, 3642, 1098, 5189, 311, 11, 2565, 3026, 1151, 766, 789, 5531, 993, 3614, 1133, 2688]
2, 0, 132.66, [2972, 1549, 5079, 2328, 3642, 722, 2688, 306, 993, 2565, 311, 1098, 1151, 5189, 11, 1133, 3026, 766, 3614, 4310]
2, 1, 130.2, [2972, 5179, 2328, 5079, 68, 3642, 2565, 2688, 722, 3447, 1098, 306, 1151, 311, 11, 1133, 766, 3026, 4310, 3614]
3, 0, 132.66, [2972, 1549, 5079, 2328, 3642, 722, 2688, 306, 993, 2565, 311, 1098, 1151, 5189, 11, 1133, 3026, 766, 3614, 4310]
3, 1, 131.24, [4632, 306, 1549, 5079, 2328, 3642, 993, 1098, 5189, 722, 2688, 2565, 1151, 11, 311, 1133, 766, 3026, 4310, 3614]
4, 0, 133.76, [2972, 1549, 2688, 5079, 68, 3642, 4045, 1133, 993, 722, 2565, 5189, 1151, 306, 1098, 11, 766, 3026, 4310, 3614]
4, 1, 132.66, [2972, 1549, 5079, 2328, 3642, 722, 2688, 306, 993, 2565, 311, 1098, 1151, 5189, 11, 1133, 3026, 766, 3614, 4310]
5, 0, 133.76, [2972, 1549, 2688, 5079, 68, 3642, 4045, 1133, 993, 722, 2565, 5189, 1151, 306, 1098, 11, 766, 3026, 4310, 3614]
5, 1, 130.43, [2972, 813, 1549, 4045, 5079, 2688, 993, 68, 1542, 1133, 2565, 722, 1151, 5697, 11, 766, 306, 3026, 4310, 3614]
6, 0, 133.76, [2972, 1549, 2688, 5079, 68, 3642, 4045, 1133, 993, 722, 2565, 5189, 1151, 306, 1098, 11, 766, 3026, 4310, 3614]
6, 1, 132.84, [826, 1549, 68, 5079, 2688, 3642, 4045, 600, 993, 1133, 2565, 319, 1151, 5189, 1098, 11, 766, 3026, 4310, 3614]
7, 0, 133.76, [2972, 1549, 2688, 5079, 68, 3642, 4045, 1133, 993, 722, 2565, 5189, 1151, 306, 1098, 11, 766, 3026, 4310, 3614]
7, 1, 129.79, [2972, 1549, 2651, 2688, 5079, 11, 3642, 68, 3026, 87, 993, 2565, 1151, 722, 5189, 1098, 766, 306, 4310, 3614]
8, 0, 133.76, [2972, 1549, 2688, 5079, 68, 3642, 4045, 1133, 993, 722, 2565, 5189, 1151, 306, 1098, 11, 766, 3026, 4310, 3614]
8, 1, 131.79, [2972, 600, 1549, 3642, 2688, 4967, 68, 3352, 1133, 993, 2328, 2565, 1151, 5189, 1098, 11, 766, 3026, 4310, 3614]
8, 2, 131.71, [2972, 5079, 1549, 173, 2688, 4045, 68, 306, 1133, 2326, 722, 2565, 1151, 5189, 1098, 11, 766, 3026, 4310, 3614]
9, 0, 137.13, [2972, 4967, 1549, 1151, 5079, 2688, 3642, 4310, 68, 4045, 1133, 1374, 722, 2565, 5189, 1098, 11, 306, 766, 3614]
9, 1, 135.0, [2972, 722, 1549, 1151, 5079, 2688, 3642, 988, 68, 4045, 1133, 1608, 2565, 5189, 11, 766, 306, 3026, 4310, 3614]
9, 2, 133.76, [2972, 1549, 2688, 5079, 68, 3642, 4045, 1133, 993, 722, 2565, 5189, 1151, 306, 1098, 11, 766, 3026, 4310, 3614]
9, 3, 130.48, [2972, 1608, 1549, 1542, 5079, 2688, 3642, 3447, 68, 4045, 1133, 993, 722, 2565, 5189, 1098, 11, 306, 766, 3614]
10, 0, 137.13, [2972, 4967, 1549, 1151, 5079, 2688, 3642, 4310, 68, 4045, 1133, 1374, 722, 2565, 5189, 1098, 11, 306, 766, 3614]
10, 1, 136.5, [2972, 4967, 1549, 1151, 2658, 5079, 11, 3642, 3449, 2688, 4310, 68, 2565, 4045, 1133, 5189, 722, 1098, 306, 766]
10, 2, 131.4, [6, 4967, 1549, 1151, 1374, 5079, 2326, 3642, 3449, 2688, 4310, 68, 2565, 4045, 1133, 5189, 722, 1098, 5697, 766]
11, 0, 139.06, [2972, 993, 4967, 1151, 1549, 24, 5079, 1133, 311, 2688, 1374, 68, 4045, 2565, 1098, 722, 11, 766, 306, 3449]
11, 1, 137.13, [2972, 4967, 1549, 1151, 5079, 2688, 3642, 4310, 68, 4045, 1133, 1374, 722, 2565, 5189, 1098, 11, 306, 766, 3614]
11, 2, 135.49, [2972, 3642, 4967, 993, 1549, 4310, 5079, 1395, 5189, 2688, 1374, 68, 4045, 2565, 1098, 722, 11, 766, 306, 3614]
12, 0, 139.06, [2972, 993, 4967, 1151, 1549, 24, 5079, 1133, 311, 2688, 1374, 68, 4045, 2565, 1098, 722, 11, 766, 306, 3449]
12, 1, 138.37, [2972, 311, 993, 1151, 4967, 3614, 1549, 24, 766, 5079, 3449, 1374, 1133, 2688, 2565, 1098, 11, 4045, 6, 722]
13, 0, 139.86, [2972, 5802, 4967, 1151, 1608, 2565, 1549, 24, 2688, 5079, 68, 1374, 993, 1133, 1098, 11, 766, 306, 722, 3449]
13, 1, 139.06, [2972, 993, 4967, 1151, 1549, 24, 5079, 1133, 311, 2688, 1374, 68, 4045, 2565, 1098, 722, 11, 766, 306, 3449]
14, 0, 139.86, [2972, 5802, 4967, 1151, 1608, 2565, 1549, 24, 2688, 5079, 68, 1374, 993, 1133, 1098, 11, 766, 306, 722, 3449]
14, 1, 134.88, [5189, 5802, 24, 3352, 4967, 2485, 1608, 1549, 3449, 2688, 5079, 2565, 1374, 993, 68, 11, 1133, 1098, 766, 722]
15, 0, 139.86, [2972, 5802, 4967, 1151, 1608, 2565, 1549, 24, 2688, 5079, 68, 1374, 993, 1133, 1098, 11, 766, 306, 722, 3449]
15, 1, 137.5, [2972, 5802, 2565, 1151, 4967, 600, 1608, 1549, 68, 2688, 5079, 993, 1374, 11, 1098, 1133, 766, 173, 722, 3449]
16, 0, 139.86, [2972, 5802, 4967, 1151, 1608, 2565, 1549, 24, 2688, 5079, 68, 1374, 993, 1133, 1098, 11, 766, 306, 722, 3449]
16, 1, 132.14, [2972, 4967, 5802, 1151, 24, 5079, 5179, 1608, 1549, 2688, 2565, 993, 1374, 68, 826, 1133, 766, 306, 722, 3449]
17, 0, 139.86, [2972, 5802, 4967, 1151, 1608, 2565, 1549, 24, 2688, 5079, 68, 1374, 993, 1133, 1098, 11, 766, 306, 722, 3449]
17, 1, 133.26, [2972, 2565, 109, 1151, 3642, 4967, 3449, 1608, 2688, 24, 1549, 993, 1374, 5079, 68, 2326, 1133, 766, 306, 722]
17, 2, 131.8, [2972, 5802, 11, 1151, 4967, 87, 311, 109, 2688, 24, 1549, 993, 1374, 5079, 68, 1098, 1133, 766, 306, 722]
18, 0, 139.86, [2972, 5802, 4967, 1151, 1608, 2565, 1549, 24, 2688, 5079, 68, 1374, 993, 1133, 1098, 11, 766, 306, 722, 3449]
18, 1, 139.6, [2972, 1542, 4967, 1151, 306, 1608, 2328, 1549, 24, 2688, 993, 5079, 1374, 2565, 68, 1098, 11, 1133, 766, 3449]
18, 2, 137.89, [1166, 5802, 4967, 1211, 310, 1608, 2688, 1549, 24, 993, 2565, 5079, 1374, 68, 1542, 1098, 11, 1133, 766, 3449]
18, 3, 135.71, [2972, 1395, 5079, 1151, 1166, 2688, 3026, 1608, 993, 24, 2565, 68, 1374, 11, 1098, 1133, 766, 306, 722, 3449]
19, 0, 142.84, [2972, 2565, 5802, 1151, 24, 4967, 1374, 1608, 1549, 789, 2688, 5079, 306, 68, 11, 1098, 1133, 766, 722, 3449]
19, 1, 139.86, [2972, 5802, 4967, 1151, 1608, 2565, 1549, 24, 2688, 5079, 68, 1374, 993, 1133, 1098, 11, 766, 306, 722, 3449]
19, 2, 136.53, [2972, 6, 5802, 1151, 996, 4967, 2713, 1608, 1549, 306, 2688, 2565, 993, 68, 11, 1098, 1133, 766, 722, 3449]
19, 3, 134.73, [2972, 2565, 5802, 1151, 2871, 4967, 826, 1608, 1549, 24, 3449, 2688, 1374, 2323, 993, 68, 11, 766, 306, 722]
19, 4, 129.7, [2972, 311, 5802, 1151, 1133, 4967, 1098, 1608, 4099, 24, 789, 2688, 1374, 5079, 993, 68, 11, 766, 306, 722]
20, 0, 142.84, [2972, 2565, 5802, 1151, 24, 4967, 1374, 1608, 1549, 789, 2688, 5079, 306, 68, 11, 1098, 1133, 766, 722, 3449]
20, 1, 141.7, [2972, 5079, 2565, 1151, 5802, 2328, 24, 1374, 766, 311, 4967, 68, 1549, 789, 1608, 11, 1098, 1133, 722, 3449]
20, 2, 139.5, [2972, 5802, 2565, 1151, 5079, 766, 24, 1374, 2871, 4967, 2688, 1608, 1549, 789, 68, 1098, 11, 306, 1133, 993]
