n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,17097.19,245.15,296.2399999999997
37929,7713,29088,68201,70343,47218,36265,22631,13917,34304,28101,16087.12,59.18,53.68000000000019
3360,34112,35618,25353,21603,40612,37963,48810,11366,44224,50847,17106.54,112.97,130.16000000000017
66316,32620,23303,32417,62074,36699,11710,71780,39353,945,38265,17089.31,993.56,1261.4399999999987
75021,40863,66633,25575,54256,55539,37775,56497,59162,21144,30569,11460.88,30.65,32.68000000000003
39991,34033,5667,10626,6071,60643,36756,68009,70073,61766,44937,16583.72,51.77,48.51999999999996
19013,25634,8708,54105,26564,57822,36215,24078,46639,57137,42030,16592.83,32.79,31.519999999999996
73207,26045,42406,13235,8075,29998,36369,31118,16009,43393,23270,16938.5,92.15,97.00000000000016
38132,60164,3365,5611,46803,10827,37445,42876,2383,42311,37879,16757.34,189.5,153.3599999999974
42162,20042,53795,10191,38457,25089,58214,38272,17883,32774,50021,16418.38,74.38,75.96000000000001
20827,43425,75116,1231,47621,5871,59609,22225,47866,47542,38054,17080.06,310.68,363.48000000000053
74901,12727,57583,27162,55568,27252,14892,7777,8153,7244,22107,17089.93,384.32,411.11999999999995
19613,5359,71595,64312,32644,42130,4662,16026,69368,38391,53650,17118.76,245.69,251.75999999999962
26248,62621,26446,31701,57516,53821,64479,4832,28712,55210,58130,14005.97,38.51,38.40000000000007
32582,56077,28274,65349,24603,4148,4824,33343,33211,31770,68901,17088.87,274.24,306.08000000000004
27271,30338,54674,34299,18573,42600,6720,41224,74100,15316,74672,16586.01,85.9,91.56000000000027
52817,5308,64787,50786,12177,56375,27645,75013,21686,44117,38824,16590.35,56.12,60.20000000000005
61764,41292,55048,69209,28211,35166,44371,51404,65062,9749,36710,13012.09,26.0,26.759999999999977
25068,5838,51747,16729,35316,7927,21923,60892,74606,61890,52917,17108.27,188.78,194.32000000000028
51176,28644,429,27681,20544,1718,33729,15189,51876,49949,29141,17094.83,417.07,489.9600000000009
72169,6999,26433,21220,43338,73711,61801,68997,57624,3459,10353,17083.93,219.93,246.9600000000002
4480,14800,64072,73505,33679,18187,5423,47522,10445,68548,1382,17100.74,322.62,335.59999999999815
